N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.326055348E+00 1.322768084E+00 1.318827038E+00 1.317117776E+00
1.016672606E+01 1.326116718E+00 1.322850242E+00 1.318931972E+00 1.317247347E+00
1.033324570E+01 1.326206385E+00 1.322970085E+00 1.319084712E+00 1.317435501E+00
1.049996187E+01 1.326337189E+00 1.323144438E+00 1.319306240E+00 1.317707440E+00
1.066670514E+01 1.326527484E+00 1.323397114E+00 1.319625855E+00 1.318097849E+00
1.083333839E+01 1.326803241E+00 1.323761273E+00 1.320083613E+00 1.318653134E+00
1.100000000E+01 1.327200595E+00 1.324281971E+00 1.320732487E+00 1.319432866E+00
1.116672606E+01 1.327768613E+00 1.325018413E+00 1.321639496E+00 1.320509282E+00
1.133324570E+01 1.328571665E+00 1.326044736E+00 1.322884178E+00 1.321963136E+00
1.149996187E+01 1.329690122E+00 1.327447568E+00 1.324552781E+00 1.323874821E+00
1.166670514E+01 1.331217417E+00 1.329318603E+00 1.326727063E+00 1.326311125E+00
1.183333839E+01 1.333251364E+00 1.331741165E+00 1.329468984E+00 1.329310887E+00
1.200000000E+01 1.335878663E+00 1.334772597E+00 1.332805457E+00 1.332875027E+00
1.216672606E+01 1.339154709E+00 1.338427909E+00 1.336719918E+00 1.336966663E+00
1.233324570E+01 1.343085415E+00 1.342672906E+00 1.341156679E+00 1.341523127E+00
1.249996187E+01 1.347620953E+00 1.347432965E+00 1.346038068E+00 1.346474611E+00
1.266670514E+01 1.352668196E+00 1.352615127E+00 1.351285461E+00 1.351758836E+00
1.283333839E+01 1.358117453E+00 1.358131114E+00 1.356832155E+00 1.357324765E+00
1.300000000E+01 1.363868177E+00 1.363908502E+00 1.362623686E+00 1.363127913E+00
