N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.150686887E+00 1.149073433E+00 1.147940342E+00 1.146816782E+00
1.600000000E+01 1.241804747E+00 1.241029742E+00 1.240750139E+00 1.240723058E+00
1.700000000E+01 1.284983008E+00 1.285036761E+00 1.284842447E+00 1.284691822E+00
1.549996187E+01 1.220275561E+00 1.218765741E+00 1.217923789E+00 1.217020790E+00
1.649996187E+01 1.256230961E+00 1.255995769E+00 1.255703732E+00 1.255917564E+00
1.674996808E+01 1.267370462E+00 1.267437086E+00 1.266956356E+00 1.267109585E+00
1.624993176E+01 1.249421569E+00 1.248876007E+00 1.248812997E+00 1.248850280E+00
1.574996808E+01 1.231495153E+00 1.229990023E+00 1.229867700E+00 1.229534671E+00
1.524993176E+01 1.203940200E+00 1.202443021E+00 1.200993529E+00 1.199677051E+00
