N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.201828007E+00 1.200202935E+00 1.198890480E+00 1.197798866E+00
1.600000000E+01 1.233506587E+00 1.233240542E+00 1.233169514E+00 1.232761304E+00
1.700000000E+01 1.275190154E+00 1.274846526E+00 1.274967673E+00 1.275058869E+00
1.549996187E+01 1.214843241E+00 1.213823743E+00 1.213084313E+00 1.212418015E+00
1.649996187E+01 1.244717896E+00 1.244654526E+00 1.244771794E+00 1.244809153E+00
1.674996808E+01 1.256400810E+00 1.256159052E+00 1.256233376E+00 1.256270895E+00
1.624993176E+01 1.239169423E+00 1.239189409E+00 1.239221732E+00 1.239255848E+00
1.574996808E+01 1.224237219E+00 1.223588730E+00 1.223092469E+00 1.222650112E+00
1.524993176E+01 1.208932127E+00 1.207502336E+00 1.206423485E+00 1.205681362E+00
