N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.202512397E+00 1.200804906E+00 1.199421240E+00 1.198331844E+00
1.600000000E+01 1.232476965E+00 1.232174873E+00 1.232125277E+00 1.231639721E+00
1.700000000E+01 1.274372085E+00 1.273928674E+00 1.274232906E+00 1.274813867E+00
1.549996187E+01 1.214304893E+00 1.213101944E+00 1.212163346E+00 1.211853796E+00
1.649996187E+01 1.243554022E+00 1.243628671E+00 1.243722351E+00 1.243773465E+00
1.674996808E+01 1.255454805E+00 1.255472175E+00 1.255609731E+00 1.255460557E+00
1.624993176E+01 1.237754782E+00 1.237871899E+00 1.237869901E+00 1.237863504E+00
1.574996808E+01 1.223350348E+00 1.222751586E+00 1.222192303E+00 1.221753201E+00
1.524993176E+01 1.208351296E+00 1.206860995E+00 1.205659082E+00 1.205071308E+00
