T d154 d184 d214 d244
d 150 180 210 240
290 3.435857200E-02 3.395184100E-02 3.350671800E-02 3.246988300E-02
295 3.310720000E-02 3.284547200E-02 3.259453800E-02 3.172800600E-02
300 3.216040700E-02 3.204680600E-02 3.193318700E-02 3.116913100E-02
305 3.174255300E-02 3.168951400E-02 3.124775500E-02 3.098826700E-02
310 3.067539700E-02 3.060243500E-02 3.011209900E-02 2.981091400E-02
315 2.877347600E-02 2.857532200E-02 2.789709800E-02 2.740032300E-02
320 2.561377500E-02 2.503804400E-02 2.401317800E-02 2.305210800E-02
325 1.882654500E-02 1.724112800E-02 1.527500900E-02 1.338681500E-02
330 6.046402000E-03 2.624384000E-03 -2.249485000E-03 -4.540076000E-03
335 -1.631352400E-02 -2.281401200E-02 -3.038889200E-02 -3.520050000E-02
340 -5.542990000E-02 -6.659015700E-02 -7.811863100E-02 -8.641388000E-02
