T d154 d184 d214 d244
d 150 180 210 240
290 2.185517400E-02 2.103582300E-02 2.190816400E-02 2.201182200E-02
295 2.065848800E-02 1.966437800E-02 2.030239100E-02 2.001221800E-02
300 1.848764800E-02 1.693870600E-02 1.706722500E-02 1.653189700E-02
305 1.315164100E-02 1.061622600E-02 9.817980000E-03 8.304476000E-03
310 2.304350000E-03 -2.016328000E-03 -4.561476000E-03 -7.490156000E-03
315 -1.852623900E-02 -2.606401000E-02 -3.176631200E-02 -3.733082300E-02
320 -5.738414600E-02 -7.023685500E-02 -8.075514600E-02 -9.068673200E-02
325 -1.227474970E-01 -1.427771020E-01 -1.593624830E-01 -1.743241140E-01
330 -1.880385060E-01 -1.815805850E-01 -1.755458890E-01 -1.694516460E-01
335 -1.611634960E-01 -1.500055550E-01 -1.396762720E-01 -1.296992630E-01
340 -1.034307030E-01 -8.449759400E-02 -6.746380700E-02 -5.164556300E-02
