T d154 d184 d214 d244
d 150 180 210 240
290 4.759459400E-02 4.692963400E-02 4.615216600E-02 4.552019500E-02
295 4.538942800E-02 4.504276700E-02 4.458277300E-02 4.423913800E-02
300 4.378957600E-02 4.372155500E-02 4.359610400E-02 4.360000500E-02
305 4.328190800E-02 4.343825000E-02 4.371572200E-02 4.401330900E-02
310 4.260982600E-02 4.313855100E-02 4.366521000E-02 4.417750400E-02
315 4.213339100E-02 4.290547800E-02 4.357701800E-02 4.377414400E-02
320 4.209579200E-02 4.311871000E-02 4.379742100E-02 4.414130400E-02
325 4.069042800E-02 4.167173000E-02 4.226425400E-02 4.246543900E-02
330 3.761079900E-02 3.819442800E-02 3.838750700E-02 3.815222600E-02
335 3.218613300E-02 3.194812200E-02 3.135747800E-02 3.036060000E-02
340 2.019180800E-02 1.824492600E-02 1.609055700E-02 1.242954700E-02
