fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
0L20 33338 319.99 36.233 3.062082619E-01 1.149466010E-04 2.350264849E-05 2.392445776E-01 9.830479162E-05 6.677344258E-01 0.000000000E+00 
0L21 33466 319.84 36.25 3.069984642E-01 1.153768844E-04 2.373860714E-05 2.402776672E-01 9.889144308E-05 6.701935178E-01 0.000000000E+00 
0L22 33552 319.93 36.24 3.071124886E-01 1.161671642E-04 2.380486020E-05 2.408177204E-01 9.896475564E-05 6.672441434E-01 0.000000000E+00 
0L23 33636 319.97 36.235 3.073854614E-01 1.168875622E-04 2.401713827E-05 2.406560545E-01 9.990451820E-05 6.684510882E-01 0.000000000E+00 
0L24 33732 320.04 36.227 3.076161743E-01 1.173763547E-04 2.410969790E-05 2.403322937E-01 1.004180458E-04 6.677316843E-01 0.000000000E+00 
0L25 33824 320.04 36.227 3.076837517E-01 1.179000000E-04 2.427475757E-05 2.402172056E-01 1.011456988E-04 6.691701098E-01 0.000000000E+00 
0L26 33912 320.06 36.225 3.080082077E-01 1.185780000E-04 2.437373948E-05 2.415292292E-01 1.010458839E-04 6.673532106E-01 0.000000000E+00 
0L27 33996 320.04 36.227 3.082657028E-01 1.190753695E-04 2.456046558E-05 2.411541830E-01 1.019638851E-04 6.690975646E-01 0.000000000E+00 
0L28 34088 320.03 36.228 3.084213760E-01 1.195886139E-04 2.467689421E-05 2.412987854E-01 1.023836269E-04 6.690463361E-01 0.000000000E+00 
0L29 34184 320.04 36.227 3.086748497E-01 1.200770000E-04 2.479067257E-05 2.414881893E-01 1.027793787E-04 6.688476953E-01 0.000000000E+00 
0L30 34270 320.04 36.227 3.166261948E-01 1.210777778E-04 2.500104913E-05 2.421576204E-01 1.033814736E-04 6.521491770E-01 0.000000000E+00 
0L31 34360 320.04 36.227 3.101421135E-01 1.213768844E-04 2.514690094E-05 2.423752502E-01 1.038932799E-04 6.680173517E-01 0.000000000E+00 
0L32 34454 320.03 36.228 3.109982086E-01 1.217889447E-04 2.518677837E-05 2.425586609E-01 1.039962427E-04 6.649773695E-01 0.000000000E+00 
0L33 34544 320.03 36.228 3.106941536E-01 1.225034286E-04 2.529065349E-05 2.427481548E-01 1.043432728E-04 6.644751233E-01 0.000000000E+00 
0L34 34630 320.04 36.227 3.168196922E-01 1.232977654E-04 2.552839854E-05 2.421365887E-01 1.055720275E-04 6.535159595E-01 0.000000000E+00 
0L35 34718 320.03 36.228 3.169710060E-01 1.236668342E-04 2.561538750E-05 2.423473581E-01 1.058461131E-04 6.534737530E-01 0.000000000E+00 
0L36 34808 320.03 36.228 3.110515877E-01 1.240754902E-04 2.567703869E-05 2.434648413E-01 1.056382496E-04 6.653137718E-01 0.000000000E+00 
0L37 34912 320.04 36.227 3.114611336E-01 1.244762376E-04 2.580382827E-05 2.433183411E-01 1.062210134E-04 6.655701407E-01 0.000000000E+00 
0L38 34990 320.03 36.228 3.113733101E-01 1.253771144E-04 2.601158122E-05 2.436700012E-01 1.069207531E-04 6.662958367E-01 0.000000000E+00 
0L39 35080 320.03 36.228 3.159474075E-01 1.256751244E-04 2.611900366E-05 2.435744823E-01 1.074034206E-04 6.577979056E-01 0.000000000E+00 
0L40 35170 320.03 36.228 3.122333458E-01 1.259000000E-04 2.619404738E-05 2.439259460E-01 1.075690169E-04 6.663426257E-01 0.000000000E+00 
0L41 35262 320.03 36.228 3.122794136E-01 1.265888325E-04 2.629211937E-05 2.431854692E-01 1.082858399E-04 6.650998436E-01 0.000000000E+00 
0L42 35346 320.03 36.228 3.121915718E-01 1.273405941E-04 2.651386629E-05 2.429150936E-01 1.093015059E-04 6.669373138E-01 0.000000000E+00 
0L43 35446 320.03 36.228 3.123570633E-01 1.275658416E-04 2.656929640E-05 2.440510759E-01 1.090405815E-04 6.667980547E-01 0.000000000E+00 
0L44 35534 320.04 36.227 3.126681297E-01 1.277890547E-04 2.666162439E-05 2.445181622E-01 1.092220486E-04 6.672818808E-01 0.000000000E+00 
0L45 35620 320.03 36.228 3.126971527E-01 1.285787879E-04 2.681606539E-05 2.440617449E-01 1.100528920E-04 6.669630920E-01 0.000000000E+00 
0L46 35710 320.03 36.228 3.126419113E-01 1.289890547E-04 2.694668939E-05 2.445411188E-01 1.103794406E-04 6.681982888E-01 0.000000000E+00 
0L47 35806 320.03 36.228 3.127496078E-01 1.292884422E-04 2.706667352E-05 2.446447979E-01 1.108244996E-04 6.693887481E-01 0.000000000E+00 
0L48 35892 320.04 36.227 3.129933784E-01 1.296770000E-04 2.708504064E-05 2.447201328E-01 1.108687323E-04 6.673157679E-01 0.000000000E+00 
0L49 35980 320.04 36.227 3.133135849E-01 1.301903061E-04 2.728278837E-05 2.453513123E-01 1.113938745E-04 6.688533096E-01 0.000000000E+00 
0L50 36214 320.02 36.23 3.136988113E-01 1.316068182E-04 2.762659618E-05 2.453967428E-01 1.127714697E-04 6.691694676E-01 0.000000000E+00 
0L51 36342 320.02 36.23 3.143442360E-01 1.320580000E-04 2.778212141E-05 2.456041714E-01 1.133075869E-04 6.692604915E-01 0.000000000E+00 
0L52 36426 320.02 36.23 3.143999146E-01 1.322661765E-04 2.786558574E-05 2.468869289E-01 1.130630243E-04 6.700958956E-01 0.000000000E+00 
0L53 36520 320.02 36.23 3.153101685E-01 1.329000000E-04 2.803690107E-05 2.462521284E-01 1.140446265E-04 6.690630588E-01 0.000000000E+00 
0L54 36608 320.05 36.226 3.166506638E-01 1.339676471E-04 2.840164717E-05 2.483086258E-01 1.145787417E-04 6.695194460E-01 0.000000000E+00 
0L55 36886 320.02 36.23 3.172693947E-01 1.342890547E-04 2.863803179E-05 2.485629490E-01 1.154101550E-04 6.721626401E-01 0.000000000E+00 
0L56 36966 320.03 36.228 3.170959106E-01 1.346713568E-04 2.861427305E-05 2.486155651E-01 1.152848644E-04 6.700648559E-01 0.000000000E+00 
0L57 37062 320.05 36.226 3.177739250E-01 1.351944444E-04 2.873705351E-05 2.492412804E-01 1.154932861E-04 6.689060638E-01 0.000000000E+00 
0L58 37146 320.04 36.227 3.184497017E-01 1.355809045E-04 2.890129360E-05 2.484548784E-01 1.165162723E-04 6.693879784E-01 0.000000000E+00 
0L59 37240 320.04 36.227 3.180819267E-01 1.357685864E-04 2.901319144E-05 2.498379868E-01 1.163238380E-04 6.718266294E-01 0.000000000E+00 
0L60 37328 320.04 36.227 3.187943863E-01 1.359782178E-04 2.904061847E-05 2.495391262E-01 1.165705238E-04 6.699244851E-01 0.000000000E+00 
0L61 37416 320.04 36.227 3.191989265E-01 1.365582090E-04 2.921502186E-05 2.496014420E-01 1.172403007E-04 6.702348120E-01 0.000000000E+00 
0L62 37510 320.04 36.227 3.192129219E-01 1.364781095E-04 2.922430847E-05 2.503774595E-01 1.169164896E-04 6.708119366E-01 0.000000000E+00 
0L63 37598 320.03 36.228 3.197121307E-01 1.368890547E-04 2.869154090E-05 2.505610893E-01 1.153349333E-04 6.555805097E-01 0.000000000E+00 
0L64 37690 320.03 36.228 3.197690346E-01 1.372885572E-04 2.949090231E-05 2.509295698E-01 1.177204990E-04 6.717649089E-01 0.000000000E+00 
0L65 37780 320.03 36.228 3.202017853E-01 1.372000000E-04 2.952024894E-05 2.509756554E-01 1.178189286E-04 6.719580409E-01 0.000000000E+00 
0L66 37868 320.03 36.228 3.202001564E-01 1.379891089E-04 2.964027730E-05 2.509576872E-01 1.183008061E-04 6.708353077E-01 0.000000000E+00 
0L67 37958 320.03 36.228 3.205272659E-01 1.379886700E-04 2.974405712E-05 2.516181419E-01 1.183957011E-04 6.724992414E-01 0.000000000E+00 
0L68 38052 320.04 36.227 3.204881760E-01 1.381878641E-04 2.974063723E-05 2.509817587E-01 1.186893093E-04 6.715345383E-01 0.000000000E+00 
0L69 38138 320.03 36.228 3.209818695E-01 1.387886700E-04 2.989172804E-05 2.515065302E-01 1.190396997E-04 6.709907084E-01 0.000000000E+00 
0L70 38228 320.03 36.228 3.196844193E-01 1.389773399E-04 2.984544899E-05 2.502405384E-01 1.194615312E-04 6.717576978E-01 0.000000000E+00 
0L71 38328 320.03 36.228 3.198977631E-01 1.390763547E-04 2.987686399E-05 2.504533779E-01 1.194823786E-04 6.715378685E-01 0.000000000E+00 
0L72 38408 320.02 36.23 3.200155060E-01 1.395763547E-04 2.999046818E-05 2.512180634E-01 1.195632841E-04 6.714294278E-01 0.000000000E+00 
0L73 38506 320.02 36.23 3.200155525E-01 1.395458128E-04 3.000383383E-05 2.503374847E-01 1.200429526E-04 6.718755802E-01 0.000000000E+00 
0L74 38588 320.03 36.228 3.202789757E-01 1.395882353E-04 3.001941938E-05 2.508548445E-01 1.198524973E-04 6.714675670E-01 2.074385963E-16 
0L75 38688 320.02 36.23 3.179501564E-01 1.400093567E-04 3.015790006E-05 2.507639191E-01 1.204572132E-04 6.774620850E-01 0.000000000E+00 
0L76 38768 320.03 36.228 3.202820503E-01 1.401000000E-04 3.016148512E-05 2.509686735E-01 1.203685374E-04 6.721744284E-01 6.216947154E-17 
0L77 38856 320.03 36.228 3.181069046E-01 1.405647059E-04 3.024627313E-05 2.510761494E-01 1.206495905E-04 6.764294162E-01 0.000000000E+00 
0L78 38948 320.03 36.228 3.204585648E-01 1.406772277E-04 3.033508982E-05 2.516969740E-01 1.207003900E-04 6.728985628E-01 2.700208517E-17 
0L79 39034 320.03 36.228 3.203952423E-01 1.406782178E-04 3.032214385E-05 2.511815094E-01 1.209005981E-04 6.727395919E-01 0.000000000E+00 
0L80 39130 320.03 36.228 3.206683319E-01 1.410782178E-04 3.043727983E-05 2.508976725E-01 1.215020951E-04 6.728059130E-01 2.569876670E-17 
0L81 39220 320.02 36.23 3.206737251E-01 1.410886700E-04 3.046954478E-05 2.514933563E-01 1.213359098E-04 6.734578968E-01 2.371742261E-17 
0L82 39310 320.02 36.23 3.206358231E-01 1.412772277E-04 3.047122598E-05 2.514971771E-01 1.213458820E-04 6.726756724E-01 0.000000000E+00 
0L83 39398 320.02 36.23 3.208447105E-01 1.415886700E-04 3.059325970E-05 2.517348358E-01 1.217120668E-04 6.734453636E-01 0.000000000E+00 
0L84 39488 320.02 36.23 3.207429230E-01 1.416258741E-04 3.057406663E-05 2.513149384E-01 1.218415633E-04 6.730595977E-01 0.000000000E+00 
0L85 39574 320.03 36.228 3.209124603E-01 1.421772277E-04 3.069116004E-05 2.515171722E-01 1.222092967E-04 6.726616712E-01 0.000000000E+00 
0L86 39668 320.02 36.23 3.208648949E-01 1.419886139E-04 3.070708690E-05 2.516644684E-01 1.221982088E-04 6.740046521E-01 0.000000000E+00 
0L87 39758 320.03 36.228 3.209623955E-01 1.419782178E-04 3.068117226E-05 2.517200682E-01 1.220627686E-04 6.732805615E-01 0.000000000E+00 
0L88 39850 320.02 36.23 3.211023659E-01 1.424000000E-04 3.082279278E-05 2.520184046E-01 1.224807266E-04 6.740909427E-01 0.000000000E+00 
0L89 39938 320.03 36.228 3.210753807E-01 1.424724138E-04 3.083148119E-05 2.521501646E-01 1.224501735E-04 6.739948853E-01 0.000000000E+00 
0L90 40030 320.02 36.23 3.212112083E-01 1.428886139E-04 3.085807269E-05 2.516625458E-01 1.227991079E-04 6.723268930E-01 0.000000000E+00 
0L91 40118 320.02 36.23 3.212895340E-01 1.427046512E-04 3.090010967E-05 2.517139097E-01 1.229439533E-04 6.739463318E-01 0.000000000E+00 
0L92 40204 320.03 36.228 3.212821587E-01 1.426890547E-04 3.085723939E-05 2.515383209E-01 1.228572032E-04 6.731003243E-01 0.000000000E+00 
0L93 40294 320.03 36.228 3.213286598E-01 1.429886700E-04 3.102918519E-05 2.524805250E-01 1.230702559E-04 6.753350375E-01 0.000000000E+00 
0L94 40392 320.03 36.228 3.213151314E-01 1.428783251E-04 3.091806290E-05 2.516112162E-01 1.230648481E-04 6.734645621E-01 0.000000000E+00 
0L95 40478 320.03 36.228 3.214038345E-01 1.434674877E-04 3.104608320E-05 2.516941904E-01 1.235310751E-04 6.732901640E-01 0.000000000E+00 
0L96 40572 320.04 36.227 3.213811234E-01 1.430886700E-04 3.101630454E-05 2.519857527E-01 1.232666962E-04 6.744728012E-01 0.000000000E+00 
0L97 40654 320.02 36.23 3.213200508E-01 1.430886700E-04 3.097736880E-05 2.523503016E-01 1.229295656E-04 6.737541488E-01 0.000000000E+00 
0L98 40748 320.02 36.23 3.214740158E-01 1.436660099E-04 3.109019768E-05 2.517425262E-01 1.236810127E-04 6.731681785E-01 0.000000000E+00 
