Ew Nt
3.2895802E-1 5.4685134E+14
3.2695655E-1 5.1220512E+14
3.2495507E-1 5.1598854E+14
3.2295358E-1 5.5082842E+14
3.2095210E-1 5.9954571E+14
3.1895062E-1 6.4180249E+14
3.1694914E-1 6.6724127E+14
3.1494766E-1 6.8070404E+14
3.1294617E-1 6.9405745E+14
3.1094470E-1 7.1383988E+14
3.0894321E-1 7.3706392E+14
3.0694173E-1 7.5728069E+14
3.0494025E-1 7.7269207E+14
3.0293877E-1 7.8820897E+14
3.0093729E-1 8.1102812E+14
2.9893581E-1 8.4538164E+14
2.9693433E-1 8.9107656E+14
2.9493284E-1 9.4528503E+14
2.9293136E-1 1.0041664E+15
2.9092988E-1 1.0627942E+15
2.8892840E-1 1.1151870E+15
2.8692692E-1 1.1563056E+15
2.8492544E-1 1.1845894E+15
2.8292396E-1 1.2016138E+15
2.8092248E-1 1.2083587E+15
2.7892100E-1 1.2022491E+15
2.7691951E-1 1.1791466E+15
2.7491803E-1 1.1389077E+15
2.7291655E-1 1.0885780E+15
2.7091507E-1 1.0392799E+15
2.6891359E-1 9.9911791E+14
2.6691211E-1 9.6807815E+14
2.6491063E-1 9.3873387E+14
2.6290915E-1 9.0160506E+14
2.6090767E-1 8.5098160E+14
2.5890619E-1 7.8764483E+14
2.5690470E-1 7.1762046E+14
2.5490322E-1 6.4854310E+14
2.5290174E-1 5.8617418E+14
2.5090026E-1 5.3291607E+14
2.4889878E-1 4.8845248E+14
2.4689730E-1 4.5125491E+14
2.4489582E-1 4.1965556E+14
2.4289434E-1 3.9216824E+14
2.4089285E-1 3.6751963E+14
2.3889137E-1 3.4478091E+14
2.3688989E-1 3.2354371E+14
2.3488841E-1 3.0392133E+14
2.3288693E-1 2.8632420E+14
2.3088545E-1 2.7114432E+14
2.2888397E-1 2.5849779E+14
2.2688249E-1 2.4810621E+14
2.2488101E-1 2.3931012E+14
2.2287953E-1 2.3120592E+14
2.2087804E-1 2.2293854E+14
2.1887656E-1 2.1411141E+14
2.1687508E-1 2.0504560E+14
2.1487360E-1 1.9650850E+14
2.1287212E-1 1.8882630E+14
2.1087064E-1 1.8083299E+14
2.0886916E-1 1.6941016E+14
2.0686768E-1 1.5016935E+14
2.0486620E-1 1.1924996E+14
2.0286471E-1 7.5520681E+13
2.0086323E-1 4.9970105E+13
