B T nFsrh nFBsrh dnsrh nF nFB dn
1.500000000E+01 290 1.148621372E+00 1.000065899E+0 1.485554730E-01 1.148621372E+00 1.000065899E+0 1.485554730E-01
1.500000000E+01 295 1.151762648E+00 1.000063839E+0 1.516988090E-01 1.151762648E+00 1.000063839E+0 1.516988090E-01
1.500000000E+01 300 1.138447132E+00 1.000061926E+0 1.383852060E-01 1.138447132E+00 1.000061926E+0 1.383852060E-01
1.500000000E+01 305 1.123450762E+00 1.000060146E+0 1.233906160E-01 1.123450762E+00 1.000060146E+0 1.233906160E-01
1.500000000E+01 310 1.100300978E+00 1.000058489E+0 1.002424890E-01 1.100300978E+00 1.000058489E+0 1.002424890E-01
1.500000000E+01 315 1.078462118E+00 1.000056942E+0 7.840517600E-02 1.078462118E+00 1.000056942E+0 7.840517600E-02
1.500000000E+01 320 1.040722711E+00 1.000055496E+0 4.066721500E-02 1.040722711E+00 1.000055496E+0 4.066721500E-02
1.500000000E+01 325 1.009572070E+00 1.000054143E+0 9.517927000E-03 1.009572070E+00 1.000054143E+0 9.517927000E-03
1.500000000E+01 330 1.008648803E+00 1.000052874E+0 8.595929000E-03 1.008648803E+00 1.000052874E+0 8.595929000E-03
1.500000000E+01 335 1.009598967E+00 1.000051684E+0 9.547283000E-03 1.009598967E+00 1.000051684E+0 9.547283000E-03
1.500000000E+01 340 1.011849294E+00 1.000050565E+0 1.179872900E-02 1.011849294E+00 1.000050565E+0 1.179872900E-02
1.524993176E+01 290 1.155685731E+00 1.000068971E+0 1.556167600E-01 1.155685731E+00 1.000068971E+0 1.556167600E-01
1.524993176E+01 295 1.160849857E+00 1.000066815E+0 1.607830420E-01 1.160849857E+00 1.000066815E+0 1.607830420E-01
1.524993176E+01 300 1.156387303E+00 1.000064813E+0 1.563224900E-01 1.156387303E+00 1.000064813E+0 1.563224900E-01
1.524993176E+01 305 1.158971246E+00 1.000062950E+0 1.589082960E-01 1.158971246E+00 1.000062950E+0 1.589082960E-01
1.524993176E+01 310 1.148899203E+00 1.000061215E+0 1.488379880E-01 1.148899203E+00 1.000061215E+0 1.488379880E-01
1.524993176E+01 315 1.125447616E+00 1.000059596E+0 1.253880200E-01 1.125447616E+00 1.000059596E+0 1.253880200E-01
1.524993176E+01 320 1.113122599E+00 1.000058083E+0 1.130645160E-01 1.113122599E+00 1.000058083E+0 1.130645160E-01
1.524993176E+01 325 1.092418554E+00 1.000056667E+0 9.236188700E-02 1.092418554E+00 1.000056667E+0 9.236188700E-02
1.524993176E+01 330 1.038148887E+00 1.000055339E+0 3.809354800E-02 1.038148887E+00 1.000055339E+0 3.809354800E-02
1.524993176E+01 335 1.008368243E+00 1.000054093E+0 8.314150000E-03 1.008368243E+00 1.000054093E+0 8.314150000E-03
1.524993176E+01 340 1.007607945E+00 1.000052922E+0 7.555023000E-03 1.007607945E+00 1.000052922E+0 7.555023000E-03
1.549996187E+01 290 1.161022678E+00 1.000073491E+0 1.609491870E-01 1.161022678E+00 1.000073491E+0 1.609491870E-01
1.549996187E+01 295 1.167416808E+00 1.000071193E+0 1.673456150E-01 1.167416808E+00 1.000071193E+0 1.673456150E-01
1.549996187E+01 300 1.165842620E+00 1.000069060E+0 1.657735600E-01 1.165842620E+00 1.000069060E+0 1.657735600E-01
1.549996187E+01 305 1.169392586E+00 1.000067076E+0 1.693255100E-01 1.169392586E+00 1.000067076E+0 1.693255100E-01
1.549996187E+01 310 1.173090651E+00 1.000065227E+0 1.730254240E-01 1.173090651E+00 1.000065227E+0 1.730254240E-01
1.549996187E+01 315 1.173129340E+00 1.000063502E+0 1.730658380E-01 1.173129340E+00 1.000063502E+0 1.730658380E-01
1.549996187E+01 320 1.153003448E+00 1.000061889E+0 1.529415590E-01 1.153003448E+00 1.000061889E+0 1.529415590E-01
1.549996187E+01 325 1.136939133E+00 1.000060380E+0 1.368787530E-01 1.136939133E+00 1.000060380E+0 1.368787530E-01
1.549996187E+01 330 1.122031653E+00 1.000058965E+0 1.219726880E-01 1.122031653E+00 1.000058965E+0 1.219726880E-01
1.549996187E+01 335 1.100165875E+00 1.000057638E+0 1.001082370E-01 1.100165875E+00 1.000057638E+0 1.001082370E-01
1.549996187E+01 340 1.042129634E+00 1.000056390E+0 4.207324400E-02 1.042129634E+00 1.000056390E+0 4.207324400E-02
1.574996808E+01 290 1.166047033E+00 1.000079651E+0 1.659673820E-01 1.166047033E+00 1.000079651E+0 1.659673820E-01
1.574996808E+01 295 1.173100894E+00 1.000077161E+0 1.730237330E-01 1.173100894E+00 1.000077161E+0 1.730237330E-01
1.574996808E+01 300 1.179561119E+00 1.000074849E+0 1.794862700E-01 1.179561119E+00 1.000074849E+0 1.794862700E-01
1.574996808E+01 305 1.176768995E+00 1.000072698E+0 1.766962970E-01 1.176768995E+00 1.000072698E+0 1.766962970E-01
1.574996808E+01 310 1.182604896E+00 1.000070695E+0 1.825342010E-01 1.182604896E+00 1.000070695E+0 1.825342010E-01
1.574996808E+01 315 1.184873552E+00 1.000068825E+0 1.848047270E-01 1.184873552E+00 1.000068825E+0 1.848047270E-01
1.574996808E+01 320 1.185492827E+00 1.000067077E+0 1.854257500E-01 1.185492827E+00 1.000067077E+0 1.854257500E-01
1.574996808E+01 325 1.181032463E+00 1.000065441E+0 1.809670220E-01 1.181032463E+00 1.000065441E+0 1.809670220E-01
1.574996808E+01 330 1.168009733E+00 1.000063908E+0 1.679458250E-01 1.168009733E+00 1.000063908E+0 1.679458250E-01
1.574996808E+01 335 1.151722397E+00 1.000062469E+0 1.516599280E-01 1.151722397E+00 1.000062469E+0 1.516599280E-01
1.574996808E+01 340 1.133530078E+00 1.000061117E+0 1.334689610E-01 1.133530078E+00 1.000061117E+0 1.334689610E-01
1.600000000E+01 290 1.170510758E+00 1.000087741E+0 1.704230170E-01 1.170510758E+00 1.000087741E+0 1.704230170E-01
1.600000000E+01 295 1.178070521E+00 1.000084997E+0 1.779855240E-01 1.178070521E+00 1.000084997E+0 1.779855240E-01
1.600000000E+01 300 1.185421243E+00 1.000082450E+0 1.853387930E-01 1.185421243E+00 1.000082450E+0 1.853387930E-01
1.600000000E+01 305 1.183250484E+00 1.000080081E+0 1.831704030E-01 1.183250484E+00 1.000080081E+0 1.831704030E-01
1.600000000E+01 310 1.189795444E+00 1.000077874E+0 1.897175700E-01 1.189795444E+00 1.000077874E+0 1.897175700E-01
1.600000000E+01 315 1.191306441E+00 1.000075814E+0 1.912306270E-01 1.191306441E+00 1.000075814E+0 1.912306270E-01
1.600000000E+01 320 1.194827700E+00 1.000073889E+0 1.947538110E-01 1.194827700E+00 1.000073889E+0 1.947538110E-01
1.600000000E+01 325 1.197268483E+00 1.000072088E+0 1.971963950E-01 1.197268483E+00 1.000072088E+0 1.971963950E-01
