B T nFsrh nFBsrh dnsrh nF nFB dn
1.500000000E+01 290 1.146643026E+00 1.000787418E+0 1.458556080E-01 1.146643026E+00 1.000787418E+0 1.458556080E-01
1.500000000E+01 295 1.141950101E+00 1.000765267E+0 1.411848340E-01 1.141950101E+00 1.000765267E+0 1.411848340E-01
1.500000000E+01 300 1.120542665E+00 1.000744657E+0 1.197980080E-01 1.120542665E+00 1.000744657E+0 1.197980080E-01
1.500000000E+01 305 1.105290730E+00 1.000725449E+0 1.045652810E-01 1.105290730E+00 1.000725449E+0 1.045652810E-01
1.500000000E+01 310 1.084547849E+00 1.000707520E+0 8.384032900E-02 1.084547849E+00 1.000707520E+0 8.384032900E-02
1.500000000E+01 315 1.056713615E+00 1.000690759E+0 5.602285600E-02 1.056713615E+00 1.000690759E+0 5.602285600E-02
1.500000000E+01 320 1.009179361E+00 1.000675068E+0 8.504293000E-03 1.009179361E+00 1.000675068E+0 8.504293000E-03
1.500000000E+01 325 1.007600540E+00 1.000660358E+0 6.940182000E-03 1.007600540E+00 1.000660358E+0 6.940182000E-03
1.500000000E+01 330 1.007962381E+00 1.000646551E+0 7.315830000E-03 1.007962381E+00 1.000646551E+0 7.315830000E-03
1.500000000E+01 335 1.009694701E+00 1.000633576E+0 9.061125000E-03 1.009694701E+00 1.000633576E+0 9.061125000E-03
1.500000000E+01 340 1.015939040E+00 1.000621367E+0 1.531767300E-02 1.015939040E+00 1.000621367E+0 1.531767300E-02
1.524993176E+01 290 1.154288823E+00 1.000824125E+0 1.534646980E-01 1.154288823E+00 1.000824125E+0 1.534646980E-01
1.524993176E+01 295 1.150237679E+00 1.000800941E+0 1.494367380E-01 1.150237679E+00 1.000800941E+0 1.494367380E-01
1.524993176E+01 300 1.153402506E+00 1.000779371E+0 1.526231350E-01 1.153402506E+00 1.000779371E+0 1.526231350E-01
1.524993176E+01 305 1.143997110E+00 1.000759267E+0 1.432378430E-01 1.143997110E+00 1.000759267E+0 1.432378430E-01
1.524993176E+01 310 1.130219748E+00 1.000740502E+0 1.294792460E-01 1.130219748E+00 1.000740502E+0 1.294792460E-01
1.524993176E+01 315 1.109023589E+00 1.000722960E+0 1.083006290E-01 1.109023589E+00 1.000722960E+0 1.083006290E-01
1.524993176E+01 320 1.088780043E+00 1.000706537E+0 8.807350600E-02 1.088780043E+00 1.000706537E+0 8.807350600E-02
1.524993176E+01 325 1.050245892E+00 1.000691142E+0 4.955475000E-02 1.050245892E+00 1.000691142E+0 4.955475000E-02
1.524993176E+01 330 1.011419044E+00 1.000676691E+0 1.074235300E-02 1.011419044E+00 1.000676691E+0 1.074235300E-02
1.524993176E+01 335 1.006660257E+00 1.000663111E+0 5.997146000E-03 1.006660257E+00 1.000663111E+0 5.997146000E-03
1.524993176E+01 340 1.006983698E+00 1.000650333E+0 6.333365000E-03 1.006983698E+00 1.000650333E+0 6.333365000E-03
1.549996187E+01 290 1.160046301E+00 1.000878131E+0 1.591681700E-01 1.160046301E+00 1.000878131E+0 1.591681700E-01
1.549996187E+01 295 1.160873456E+00 1.000853428E+0 1.600200280E-01 1.160873456E+00 1.000853428E+0 1.600200280E-01
1.549996187E+01 300 1.162373173E+00 1.000830443E+0 1.615427300E-01 1.162373173E+00 1.000830443E+0 1.615427300E-01
1.549996187E+01 305 1.166334321E+00 1.000809023E+0 1.655252980E-01 1.166334321E+00 1.000809023E+0 1.655252980E-01
1.549996187E+01 310 1.168520628E+00 1.000789028E+0 1.677316000E-01 1.168520628E+00 1.000789028E+0 1.677316000E-01
1.549996187E+01 315 1.154371711E+00 1.000770336E+0 1.536013750E-01 1.154371711E+00 1.000770336E+0 1.536013750E-01
1.549996187E+01 320 1.134331303E+00 1.000752837E+0 1.335784660E-01 1.134331303E+00 1.000752837E+0 1.335784660E-01
1.549996187E+01 325 1.123326475E+00 1.000736433E+0 1.225900420E-01 1.123326475E+00 1.000736433E+0 1.225900420E-01
1.549996187E+01 330 1.102534051E+00 1.000721036E+0 1.018130150E-01 1.102534051E+00 1.000721036E+0 1.018130150E-01
1.549996187E+01 335 1.049614308E+00 1.000706565E+0 4.890774300E-02 1.049614308E+00 1.000706565E+0 4.890774300E-02
1.549996187E+01 340 1.007728077E+00 1.000692950E+0 7.035127000E-03 1.007728077E+00 1.000692950E+0 7.035127000E-03
1.574996808E+01 290 1.165146443E+00 1.000951740E+0 1.641947030E-01 1.165146443E+00 1.000951740E+0 1.641947030E-01
1.574996808E+01 295 1.171822269E+00 1.000924966E+0 1.708973030E-01 1.171822269E+00 1.000924966E+0 1.708973030E-01
1.574996808E+01 300 1.168812821E+00 1.000900055E+0 1.679127660E-01 1.168812821E+00 1.000900055E+0 1.679127660E-01
1.574996808E+01 305 1.174465574E+00 1.000876839E+0 1.735887350E-01 1.174465574E+00 1.000876839E+0 1.735887350E-01
1.574996808E+01 310 1.178890412E+00 1.000855168E+0 1.780352440E-01 1.178890412E+00 1.000855168E+0 1.780352440E-01
1.574996808E+01 315 1.178056282E+00 1.000834909E+0 1.772213730E-01 1.178056282E+00 1.000834909E+0 1.772213730E-01
1.574996808E+01 320 1.178514303E+00 1.000815943E+0 1.776983600E-01 1.178514303E+00 1.000815943E+0 1.776983600E-01
1.574996808E+01 325 1.161623599E+00 1.000798164E+0 1.608254350E-01 1.161623599E+00 1.000798164E+0 1.608254350E-01
1.574996808E+01 330 1.145941959E+00 1.000781476E+0 1.451604830E-01 1.145941959E+00 1.000781476E+0 1.451604830E-01
1.574996808E+01 335 1.131302995E+00 1.000765793E+0 1.305372020E-01 1.131302995E+00 1.000765793E+0 1.305372020E-01
1.574996808E+01 340 1.110775078E+00 1.000751037E+0 1.100240410E-01 1.110775078E+00 1.000751037E+0 1.100240410E-01
1.600000000E+01 290 1.169777990E+00 1.001048395E+0 1.687295950E-01 1.169777990E+00 1.001048395E+0 1.687295950E-01
1.600000000E+01 295 1.177031217E+00 1.001018903E+0 1.760123140E-01 1.177031217E+00 1.001018903E+0 1.760123140E-01
1.600000000E+01 300 1.177138718E+00 1.000991462E+0 1.761472560E-01 1.177138718E+00 1.000991462E+0 1.761472560E-01
1.600000000E+01 305 1.181231524E+00 1.000965888E+0 1.802656360E-01 1.181231524E+00 1.000965888E+0 1.802656360E-01
1.600000000E+01 310 1.185013683E+00 1.000942016E+0 1.840716670E-01 1.185013683E+00 1.000942016E+0 1.840716670E-01
1.600000000E+01 315 1.186570347E+00 1.000919700E+0 1.856506470E-01 1.186570347E+00 1.000919700E+0 1.856506470E-01
1.600000000E+01 320 1.188488826E+00 1.000898808E+0 1.875900180E-01 1.188488826E+00 1.000898808E+0 1.875900180E-01
1.600000000E+01 325 1.191620544E+00 1.000879224E+0 1.907413200E-01 1.191620544E+00 1.000879224E+0 1.907413200E-01
1.600000000E+01 330 1.188997094E+00 1.000860841E+0 1.881362530E-01 1.188997094E+00 1.000860841E+0 1.881362530E-01
1.600000000E+01 335 1.170264221E+00 1.000843565E+0 1.694206560E-01 1.170264221E+00 1.000843565E+0 1.694206560E-01
1.600000000E+01 340 1.161142581E+00 1.000827310E+0 1.603152710E-01 1.161142581E+00 1.000827310E+0 1.603152710E-01
1.624993176E+01 290 1.174148198E+00 1.001172804E+0 1.729753940E-01 1.174148198E+00 1.001172804E+0 1.729753940E-01
1.624993176E+01 295 1.181936406E+00 1.001139812E+0 1.807965940E-01 1.181936406E+00 1.001139812E+0 1.807965940E-01
1.624993176E+01 300 1.189486357E+00 1.001109115E+0 1.883772420E-01 1.189486357E+00 1.001109115E+0 1.883772420E-01
1.624993176E+01 305 1.187227514E+00 1.001080506E+0 1.861470080E-01 1.187227514E+00 1.001080506E+0 1.861470080E-01
1.624993176E+01 310 1.193034028E+00 1.001053802E+0 1.919802260E-01 1.193034028E+00 1.001053802E+0 1.919802260E-01
1.624993176E+01 315 1.195431606E+00 1.001028838E+0 1.944027680E-01 1.195431606E+00 1.001028838E+0 1.944027680E-01
1.624993176E+01 320 1.197341173E+00 1.001005467E+0 1.963357060E-01 1.197341173E+00 1.001005467E+0 1.963357060E-01
1.624993176E+01 325 1.202383034E+00 1.000983559E+0 2.013994750E-01 1.202383034E+00 1.000983559E+0 2.013994750E-01
1.624993176E+01 330 1.206243789E+00 1.000962994E+0 2.052807950E-01 1.206243789E+00 1.000962994E+0 2.052807950E-01
1.624993176E+01 335 1.208592648E+00 1.000943668E+0 2.076489800E-01 1.208592648E+00 1.000943668E+0 2.076489800E-01
1.624993176E+01 340 1.199602583E+00 1.000925485E+0 1.986770980E-01 1.199602583E+00 1.000925485E+0 1.986770980E-01
1.649996187E+01 290 1.188570283E+00 1.001331523E+0 1.872387600E-01 1.188570283E+00 1.001331523E+0 1.872387600E-01
1.649996187E+01 295 1.186560212E+00 1.001294065E+0 1.852661470E-01 1.186560212E+00 1.001294065E+0 1.852661470E-01
1.649996187E+01 300 1.194422368E+00 1.001259214E+0 1.931631540E-01 1.194422368E+00 1.001259214E+0 1.931631540E-01
1.649996187E+01 305 1.197336871E+00 1.001226734E+0 1.961101370E-01 1.197336871E+00 1.001226734E+0 1.961101370E-01
1.649996187E+01 310 1.200223595E+00 1.001196416E+0 1.990271790E-01 1.200223595E+00 1.001196416E+0 1.990271790E-01
1.649996187E+01 315 1.202237999E+00 1.001168073E+0 2.010699260E-01 1.202237999E+00 1.001168073E+0 2.010699260E-01
1.649996187E+01 320 1.205333485E+00 1.001141540E+0 2.041919450E-01 1.205333485E+00 1.001141540E+0 2.041919450E-01
1.649996187E+01 325 1.211618525E+00 1.001116667E+0 2.105018580E-01 1.211618525E+00 1.001116667E+0 2.105018580E-01
1.649996187E+01 330 1.217093193E+00 1.001093319E+0 2.159998740E-01 1.217093193E+00 1.001093319E+0 2.159998740E-01
1.649996187E+01 335 1.221489268E+00 1.001071378E+0 2.204178900E-01 1.221489268E+00 1.001071378E+0 2.204178900E-01
1.649996187E+01 340 1.224538309E+00 1.001050734E+0 2.234875750E-01 1.224538309E+00 1.001050734E+0 2.234875750E-01
1.674996808E+01 290 1.193289054E+00 1.001533128E+0 1.917559260E-01 1.193289054E+00 1.001533128E+0 1.917559260E-01
1.674996808E+01 295 1.193018919E+00 1.001490000E+0 1.915289190E-01 1.193018919E+00 1.001490000E+0 1.915289190E-01
1.674996808E+01 300 1.200110977E+00 1.001449872E+0 1.986611050E-01 1.200110977E+00 1.001449872E+0 1.986611050E-01
1.674996808E+01 305 1.208576654E+00 1.001412474E+0 2.071641800E-01 1.208576654E+00 1.001412474E+0 2.071641800E-01
1.674996808E+01 310 1.206930869E+00 1.001377566E+0 2.055533030E-01 1.206930869E+00 1.001377566E+0 2.055533030E-01
1.674996808E+01 315 1.209554272E+00 1.001344932E+0 2.082093400E-01 1.209554272E+00 1.001344932E+0 2.082093400E-01
1.674996808E+01 320 1.217294554E+00 1.001314381E+0 2.159801730E-01 1.217294554E+00 1.001314381E+0 2.159801730E-01
1.674996808E+01 325 1.220208670E+00 1.001285742E+0 2.189229280E-01 1.220208670E+00 1.001285742E+0 2.189229280E-01
1.674996808E+01 330 1.226904719E+00 1.001258860E+0 2.256458590E-01 1.226904719E+00 1.001258860E+0 2.256458590E-01
1.674996808E+01 335 1.232804781E+00 1.001233597E+0 2.315711840E-01 1.232804781E+00 1.001233597E+0 2.315711840E-01
1.674996808E+01 340 1.237657554E+00 1.001209827E+0 2.364477270E-01 1.237657554E+00 1.001209827E+0 2.364477270E-01
1.700000000E+01 290 1.200658986E+00 1.001789177E+0 1.988698090E-01 1.200658986E+00 1.001789177E+0 1.988698090E-01
1.700000000E+01 295 1.209825601E+00 1.001738846E+0 2.080867550E-01 1.209825601E+00 1.001738846E+0 2.080867550E-01
1.700000000E+01 300 1.208190780E+00 1.001692017E+0 2.064987630E-01 1.208190780E+00 1.001692017E+0 2.064987630E-01
1.700000000E+01 305 1.217174983E+00 1.001648374E+0 2.155266090E-01 1.217174983E+00 1.001648374E+0 2.155266090E-01
1.700000000E+01 310 1.222337547E+00 1.001607636E+0 2.207299110E-01 1.222337547E+00 1.001607636E+0 2.207299110E-01
1.700000000E+01 315 1.220138398E+00 1.001569552E+0 2.185688460E-01 1.220138398E+00 1.001569552E+0 2.185688460E-01
1.700000000E+01 320 1.227613743E+00 1.001533899E+0 2.260798440E-01 1.227613743E+00 1.001533899E+0 2.260798440E-01
1.700000000E+01 325 1.231105478E+00 1.001500477E+0 2.296050010E-01 1.231105478E+00 1.001500477E+0 2.296050010E-01
1.700000000E+01 330 1.238752657E+00 1.001469106E+0 2.372835510E-01 1.238752657E+00 1.001469106E+0 2.372835510E-01
1.700000000E+01 335 1.245799170E+00 1.001439623E+0 2.443595470E-01 1.245799170E+00 1.001439623E+0 2.443595470E-01
1.700000000E+01 340 1.248451768E+00 1.001411883E+0 2.470398850E-01 1.248451768E+00 1.001411883E+0 2.470398850E-01
