B T nFsrh nFBsrh dnsrh nF nFB dn
1.500000000E+01 290 1.144978653E+00 1.009089921E+0 1.358887320E-01 1.144978653E+00 1.009089921E+0 1.358887320E-01
1.500000000E+01 295 1.136849526E+00 1.008866457E+0 1.279830690E-01 1.136849526E+00 1.008866457E+0 1.279830690E-01
1.500000000E+01 300 1.118069959E+00 1.008658104E+0 1.094118550E-01 1.118069959E+00 1.008658104E+0 1.094118550E-01
1.500000000E+01 305 1.100312508E+00 1.008463547E+0 9.184896100E-02 1.100312508E+00 1.008463547E+0 9.184896100E-02
1.500000000E+01 310 1.073583288E+00 1.008281615E+0 6.530167300E-02 1.073583288E+00 1.008281615E+0 6.530167300E-02
1.500000000E+01 315 1.038834224E+00 1.008111258E+0 3.072296600E-02 1.038834224E+00 1.008111258E+0 3.072296600E-02
1.500000000E+01 320 1.007993220E+00 1.007951535E+0 4.168500000E-05 1.007993220E+00 1.007951535E+0 4.168500000E-05
1.500000000E+01 325 1.007220315E+00 1.007801600E+0 -5.812850000E-04 1.007220315E+00 1.007801600E+0 -5.812850000E-04
1.500000000E+01 330 1.008092171E+00 1.007660692E+0 4.314790000E-04 1.008092171E+00 1.007660692E+0 4.314790000E-04
1.500000000E+01 335 1.010187263E+00 1.007528122E+0 2.659141000E-03 1.010187263E+00 1.007528122E+0 2.659141000E-03
1.500000000E+01 340 1.017368131E+00 1.007403267E+0 9.964864000E-03 1.017368131E+00 1.007403267E+0 9.964864000E-03
1.524993176E+01 290 1.153808134E+00 1.009513679E+0 1.442944550E-01 1.153808134E+00 1.009513679E+0 1.442944550E-01
1.524993176E+01 295 1.149546749E+00 1.009279796E+0 1.402669530E-01 1.149546749E+00 1.009279796E+0 1.402669530E-01
1.524993176E+01 300 1.152261948E+00 1.009061729E+0 1.432002190E-01 1.152261948E+00 1.009061729E+0 1.432002190E-01
1.524993176E+01 305 1.142105428E+00 1.008858103E+0 1.332473250E-01 1.142105428E+00 1.008858103E+0 1.332473250E-01
1.524993176E+01 310 1.120258986E+00 1.008667688E+0 1.115912980E-01 1.120258986E+00 1.008667688E+0 1.115912980E-01
1.524993176E+01 315 1.105965832E+00 1.008489389E+0 9.747644300E-02 1.105965832E+00 1.008489389E+0 9.747644300E-02
1.524993176E+01 320 1.085849861E+00 1.008322219E+0 7.752764200E-02 1.085849861E+00 1.008322219E+0 7.752764200E-02
1.524993176E+01 325 1.028090680E+00 1.008165295E+0 1.992538500E-02 1.028090680E+00 1.008165295E+0 1.992538500E-02
1.524993176E+01 330 1.010026272E+00 1.008017817E+0 2.008455000E-03 1.010026272E+00 1.008017817E+0 2.008455000E-03
1.524993176E+01 335 1.006307477E+00 1.007879067E+0 -1.571590000E-03 1.006307477E+00 1.007879067E+0 -1.571590000E-03
1.524993176E+01 340 1.007128710E+00 1.007748392E+0 -6.196820000E-04 1.007128710E+00 1.007748392E+0 -6.196820000E-04
1.549996187E+01 290 1.159674906E+00 1.010137053E+0 1.495378530E-01 1.159674906E+00 1.010137053E+0 1.495378530E-01
1.549996187E+01 295 1.157025687E+00 1.009887848E+0 1.471378390E-01 1.157025687E+00 1.009887848E+0 1.471378390E-01
1.549996187E+01 300 1.161631647E+00 1.009655495E+0 1.519761520E-01 1.161631647E+00 1.009655495E+0 1.519761520E-01
1.549996187E+01 305 1.165205185E+00 1.009438528E+0 1.557666570E-01 1.165205185E+00 1.009438528E+0 1.557666570E-01
1.549996187E+01 310 1.166008893E+00 1.009235639E+0 1.567732540E-01 1.166008893E+00 1.009235639E+0 1.567732540E-01
1.549996187E+01 315 1.145242500E+00 1.009045659E+0 1.361968410E-01 1.145242500E+00 1.009045659E+0 1.361968410E-01
1.549996187E+01 320 1.129151528E+00 1.008867537E+0 1.202839910E-01 1.129151528E+00 1.008867537E+0 1.202839910E-01
1.549996187E+01 325 1.112434756E+00 1.008700331E+0 1.037344250E-01 1.112434756E+00 1.008700331E+0 1.037344250E-01
1.549996187E+01 330 1.088633437E+00 1.008543192E+0 8.009024500E-02 1.088633437E+00 1.008543192E+0 8.009024500E-02
