B T nFsrh nFBsrh dnsrh nF nFB dn
1.500000000E+01 290 1.146366827E+00 1.001456734E+0 1.449100930E-01 1.146366827E+00 1.001456734E+0 1.449100930E-01
1.500000000E+01 295 1.140887121E+00 1.001416984E+0 1.394701370E-01 1.140887121E+00 1.001416984E+0 1.394701370E-01
1.500000000E+01 300 1.118742381E+00 1.001379979E+0 1.173624020E-01 1.118742381E+00 1.001379979E+0 1.173624020E-01
1.500000000E+01 305 1.104777162E+00 1.001345475E+0 1.034316870E-01 1.104777162E+00 1.001345475E+0 1.034316870E-01
1.500000000E+01 310 1.080890625E+00 1.001313253E+0 7.957737200E-02 1.080890625E+00 1.001313253E+0 7.957737200E-02
1.500000000E+01 315 1.050093286E+00 1.001283117E+0 4.881016900E-02 1.050093286E+00 1.001283117E+0 4.881016900E-02
1.500000000E+01 320 1.008171395E+00 1.001254894E+0 6.916501000E-03 1.008171395E+00 1.001254894E+0 6.916501000E-03
1.500000000E+01 325 1.007361464E+00 1.001228427E+0 6.133037000E-03 1.007361464E+00 1.001228427E+0 6.133037000E-03
1.500000000E+01 330 1.007992794E+00 1.001203576E+0 6.789218000E-03 1.007992794E+00 1.001203576E+0 6.789218000E-03
1.500000000E+01 335 1.009855523E+00 1.001180214E+0 8.675309000E-03 1.009855523E+00 1.001180214E+0 8.675309000E-03
1.500000000E+01 340 1.016435582E+00 1.001158227E+0 1.527735500E-02 1.016435582E+00 1.001158227E+0 1.527735500E-02
1.524993176E+01 290 1.154105280E+00 1.001524642E+0 1.525806380E-01 1.154105280E+00 1.001524642E+0 1.525806380E-01
1.524993176E+01 295 1.149975935E+00 1.001483039E+0 1.484928960E-01 1.149975935E+00 1.001483039E+0 1.484928960E-01
1.524993176E+01 300 1.152974908E+00 1.001444309E+0 1.515305990E-01 1.152974908E+00 1.001444309E+0 1.515305990E-01
1.524993176E+01 305 1.142938877E+00 1.001408197E+0 1.415306800E-01 1.142938877E+00 1.001408197E+0 1.415306800E-01
1.524993176E+01 310 1.128890199E+00 1.001374472E+0 1.275157270E-01 1.128890199E+00 1.001374472E+0 1.275157270E-01
1.524993176E+01 315 1.106792261E+00 1.001342932E+0 1.054493290E-01 1.106792261E+00 1.001342932E+0 1.054493290E-01
1.524993176E+01 320 1.088347306E+00 1.001313393E+0 8.703391300E-02 1.088347306E+00 1.001313393E+0 8.703391300E-02
1.524993176E+01 325 1.042569465E+00 1.001285692E+0 4.128377300E-02 1.042569465E+00 1.001285692E+0 4.128377300E-02
1.524993176E+01 330 1.009979140E+00 1.001259683E+0 8.719457000E-03 1.009979140E+00 1.001259683E+0 8.719457000E-03
1.524993176E+01 335 1.006542774E+00 1.001235232E+0 5.307542000E-03 1.006542774E+00 1.001235232E+0 5.307542000E-03
1.524993176E+01 340 1.007020240E+00 1.001212220E+0 5.808020000E-03 1.007020240E+00 1.001212220E+0 5.808020000E-03
1.549996187E+01 290 1.159903921E+00 1.001624552E+0 1.582793690E-01 1.159903921E+00 1.001624552E+0 1.582793690E-01
1.549996187E+01 295 1.159335612E+00 1.001580223E+0 1.577553890E-01 1.159335612E+00 1.001580223E+0 1.577553890E-01
1.549996187E+01 300 1.162091340E+00 1.001538955E+0 1.605523850E-01 1.162091340E+00 1.001538955E+0 1.605523850E-01
1.549996187E+01 305 1.165908572E+00 1.001500476E+0 1.644080960E-01 1.165908572E+00 1.001500476E+0 1.644080960E-01
1.549996187E+01 310 1.167854381E+00 1.001464542E+0 1.663898390E-01 1.167854381E+00 1.001464542E+0 1.663898390E-01
1.549996187E+01 315 1.149857716E+00 1.001430935E+0 1.484267810E-01 1.149857716E+00 1.001430935E+0 1.484267810E-01
1.549996187E+01 320 1.130682695E+00 1.001399461E+0 1.292832340E-01 1.130682695E+00 1.001399461E+0 1.292832340E-01
1.549996187E+01 325 1.120636943E+00 1.001369945E+0 1.192669980E-01 1.120636943E+00 1.001369945E+0 1.192669980E-01
1.549996187E+01 330 1.096496044E+00 1.001342231E+0 9.515381300E-02 1.096496044E+00 1.001342231E+0 9.515381300E-02
1.549996187E+01 335 1.041093979E+00 1.001316177E+0 3.977780200E-02 1.041093979E+00 1.001316177E+0 3.977780200E-02
1.549996187E+01 340 1.007081188E+00 1.001291657E+0 5.789531000E-03 1.007081188E+00 1.001291657E+0 5.789531000E-03
1.574996808E+01 290 1.165030725E+00 1.001760728E+0 1.632699970E-01 1.165030725E+00 1.001760728E+0 1.632699970E-01
1.574996808E+01 295 1.171656288E+00 1.001712682E+0 1.699436060E-01 1.171656288E+00 1.001712682E+0 1.699436060E-01
1.574996808E+01 300 1.168596592E+00 1.001667956E+0 1.669286360E-01 1.168596592E+00 1.001667956E+0 1.669286360E-01
1.574996808E+01 305 1.174157512E+00 1.001626252E+0 1.725312600E-01 1.174157512E+00 1.001626252E+0 1.725312600E-01
1.574996808E+01 310 1.178083284E+00 1.001587305E+0 1.764959790E-01 1.178083284E+00 1.001587305E+0 1.764959790E-01
1.574996808E+01 315 1.177420307E+00 1.001550881E+0 1.758694260E-01 1.177420307E+00 1.001550881E+0 1.758694260E-01
1.574996808E+01 320 1.175876500E+00 1.001516769E+0 1.743597310E-01 1.175876500E+00 1.001516769E+0 1.743597310E-01
1.574996808E+01 325 1.158684795E+00 1.001484779E+0 1.572000160E-01 1.158684795E+00 1.001484779E+0 1.572000160E-01
