B T nFsrh nFBsrh dnsrh nF nFB dn
1.500000000E+01 290 1.150173627E+00 1.000010063E+0 1.501635640E-01 1.150173627E+00 1.000010063E+0 1.501635640E-01
1.500000000E+01 295 1.154401996E+00 1.000009727E+0 1.543922690E-01 1.154401996E+00 1.000009727E+0 1.543922690E-01
1.500000000E+01 300 1.156594590E+00 1.000009415E+0 1.565851750E-01 1.156594590E+00 1.000009415E+0 1.565851750E-01
1.500000000E+01 305 1.137625192E+00 1.000009126E+0 1.376160660E-01 1.137625192E+00 1.000009126E+0 1.376160660E-01
1.500000000E+01 310 1.114155670E+00 1.000008857E+0 1.141468130E-01 1.114155670E+00 1.000008857E+0 1.141468130E-01
1.500000000E+01 315 1.101014124E+00 1.000008606E+0 1.010055180E-01 1.101014124E+00 1.000008606E+0 1.010055180E-01
1.500000000E+01 320 1.075180183E+00 1.000008372E+0 7.517181100E-02 1.075180183E+00 1.000008372E+0 7.517181100E-02
1.500000000E+01 325 1.013641077E+00 1.000008153E+0 1.363292400E-02 1.013641077E+00 1.000008153E+0 1.363292400E-02
1.500000000E+01 330 1.012297600E+00 1.000007948E+0 1.228965200E-02 1.012297600E+00 1.000007948E+0 1.228965200E-02
1.500000000E+01 335 1.012047761E+00 1.000007756E+0 1.204000500E-02 1.012047761E+00 1.000007756E+0 1.204000500E-02
1.500000000E+01 340 1.014043156E+00 1.000007575E+0 1.403558100E-02 1.014043156E+00 1.000007575E+0 1.403558100E-02
1.524993176E+01 290 1.156802109E+00 1.000010532E+0 1.567915770E-01 1.156802109E+00 1.000010532E+0 1.567915770E-01
1.524993176E+01 295 1.162689949E+00 1.000010180E+0 1.626797690E-01 1.162689949E+00 1.000010180E+0 1.626797690E-01
1.524993176E+01 300 1.167593725E+00 1.000009854E+0 1.675838710E-01 1.167593725E+00 1.000009854E+0 1.675838710E-01
1.524993176E+01 305 1.167111008E+00 1.000009551E+0 1.671014570E-01 1.167111008E+00 1.000009551E+0 1.671014570E-01
1.524993176E+01 310 1.161709475E+00 1.000009270E+0 1.617002050E-01 1.161709475E+00 1.000009270E+0 1.617002050E-01
1.524993176E+01 315 1.143893760E+00 1.000009007E+0 1.438847530E-01 1.143893760E+00 1.000009007E+0 1.438847530E-01
1.524993176E+01 320 1.129639293E+00 1.000008762E+0 1.296305310E-01 1.129639293E+00 1.000008762E+0 1.296305310E-01
1.524993176E+01 325 1.106721177E+00 1.000008533E+0 1.067126440E-01 1.106721177E+00 1.000008533E+0 1.067126440E-01
1.524993176E+01 330 1.079686894E+00 1.000008318E+0 7.967857600E-02 1.079686894E+00 1.000008318E+0 7.967857600E-02
