B T nFsrh nFBsrh dnsrh nF nFB dn
1.500000000E+01 290 1.147458769E+00 1.000228685E+0 1.472300840E-01 1.147458769E+00 1.000228685E+0 1.472300840E-01
1.500000000E+01 295 1.145395054E+00 1.000221883E+0 1.451731710E-01 1.145395054E+00 1.000221883E+0 1.451731710E-01
1.500000000E+01 300 1.13028913E+00 1.000215561E+0 1.300735690E-01 1.13028913E+00 1.000215561E+0 1.300735690E-01
1.500000000E+01 305 1.107851593E+00 1.000209675E+0 1.076419180E-01 1.107851593E+00 1.000209675E+0 1.076419180E-01
1.500000000E+01 310 1.094870686E+00 1.000204186E+0 9.466650000E-02 1.094870686E+00 1.000204186E+0 9.466650000E-02
1.500000000E+01 315 1.070651384E+00 1.000199059E+0 7.045232500E-02 1.070651384E+00 1.000199059E+0 7.045232500E-02
1.500000000E+01 320 1.009184244E+00 1.000194263E+0 8.989981000E-03 1.009184244E+00 1.000194263E+0 8.989981000E-03
1.500000000E+01 325 1.008251244E+00 1.000189771E+0 8.061473000E-03 1.008251244E+00 1.000189771E+0 8.061473000E-03
1.500000000E+01 330 1.008019424E+00 1.000185557E+0 7.833867000E-03 1.008019424E+00 1.000185557E+0 7.833867000E-03
1.500000000E+01 335 1.009411919E+00 1.000181599E+0 9.230320000E-03 1.009411919E+00 1.000181599E+0 9.230320000E-03
1.500000000E+01 340 1.012144200E+00 1.000177878E+0 1.196632200E-02 1.012144200E+00 1.000177878E+0 1.196632200E-02
1.524993176E+01 290 1.154848106E+00 1.000239346E+0 1.546087600E-01 1.154848106E+00 1.000239346E+0 1.546087600E-01
1.524993176E+01 295 1.154528839E+00 1.000232227E+0 1.542966120E-01 1.154528839E+00 1.000232227E+0 1.542966120E-01
1.524993176E+01 300 1.154649588E+00 1.000225610E+0 1.544239780E-01 1.154649588E+00 1.000225610E+0 1.544239780E-01
1.524993176E+01 305 1.154023682E+00 1.000219449E+0 1.538042330E-01 1.154023682E+00 1.000219449E+0 1.538042330E-01
1.524993176E+01 310 1.132592736E+00 1.000213704E+0 1.323790320E-01 1.132592736E+00 1.000213704E+0 1.323790320E-01
1.524993176E+01 315 1.119096645E+00 1.000208338E+0 1.188883070E-01 1.119096645E+00 1.000208338E+0 1.188883070E-01
1.524993176E+01 320 1.098712248E+00 1.000203319E+0 9.850892900E-02 1.098712248E+00 1.000203319E+0 9.850892900E-02
1.524993176E+01 325 1.071588855E+00 1.000198617E+0 7.139023800E-02 1.071588855E+00 1.000198617E+0 7.139023800E-02
1.524993176E+01 330 1.014665055E+00 1.000194207E+0 1.447084800E-02 1.014665055E+00 1.000194207E+0 1.447084800E-02
1.524993176E+01 335 1.007161352E+00 1.000190065E+0 6.971287000E-03 1.007161352E+00 1.000190065E+0 6.971287000E-03
1.524993176E+01 340 1.007015583E+00 1.000186170E+0 6.829413000E-03 1.007015583E+00 1.000186170E+0 6.829413000E-03
1.549996187E+01 290 1.160380284E+00 1.000255031E+0 1.601252530E-01 1.160380284E+00 1.000255031E+0 1.601252530E-01
1.549996187E+01 295 1.166178587E+00 1.000247445E+0 1.659311420E-01 1.166178587E+00 1.000247445E+0 1.659311420E-01
1.549996187E+01 300 1.163221489E+00 1.000240394E+0 1.629810950E-01 1.163221489E+00 1.000240394E+0 1.629810950E-01
1.549996187E+01 305 1.167594239E+00 1.000233830E+0 1.673604090E-01 1.167594239E+00 1.000233830E+0 1.673604090E-01
1.549996187E+01 310 1.170447224E+00 1.000227709E+0 1.702195150E-01 1.170447224E+00 1.000227709E+0 1.702195150E-01
1.549996187E+01 315 1.157072660E+00 1.000221991E+0 1.568506690E-01 1.157072660E+00 1.000221991E+0 1.568506690E-01
1.549996187E+01 320 1.146763579E+00 1.000216643E+0 1.465469360E-01 1.146763579E+00 1.000216643E+0 1.465469360E-01
1.549996187E+01 325 1.126170524E+00 1.000211633E+0 1.259588910E-01 1.126170524E+00 1.000211633E+0 1.259588910E-01
1.549996187E+01 330 1.106714137E+00 1.000206934E+0 1.065072030E-01 1.106714137E+00 1.000206934E+0 1.065072030E-01
1.549996187E+01 335 1.092436828E+00 1.000202520E+0 9.223430800E-02 1.092436828E+00 1.000202520E+0 9.223430800E-02
1.549996187E+01 340 1.008650927E+00 1.000198370E+0 8.452557000E-03 1.008650927E+00 1.000198370E+0 8.452557000E-03
1.574996808E+01 290 1.165503207E+00 1.000276409E+0 1.652267980E-01 1.165503207E+00 1.000276409E+0 1.652267980E-01
1.574996808E+01 295 1.172331376E+00 1.000268187E+0 1.720631890E-01 1.172331376E+00 1.000268187E+0 1.720631890E-01
1.574996808E+01 300 1.169471750E+00 1.000260546E+0 1.692112040E-01 1.169471750E+00 1.000260546E+0 1.692112040E-01
1.574996808E+01 305 1.175396467E+00 1.000253431E+0 1.751430360E-01 1.175396467E+00 1.000253431E+0 1.751430360E-01
1.574996808E+01 310 1.180693423E+00 1.000246796E+0 1.804466270E-01 1.180693423E+00 1.000246796E+0 1.804466270E-01
1.574996808E+01 315 1.180341159E+00 1.000240599E+0 1.801005600E-01 1.180341159E+00 1.000240599E+0 1.801005600E-01
1.574996808E+01 320 1.180415942E+00 1.000234803E+0 1.801811390E-01 1.180415942E+00 1.000234803E+0 1.801811390E-01
1.574996808E+01 325 1.169899690E+00 1.000229373E+0 1.696703170E-01 1.169899690E+00 1.000229373E+0 1.696703170E-01
1.574996808E+01 330 1.153927184E+00 1.000224280E+0 1.537029040E-01 1.153927184E+00 1.000224280E+0 1.537029040E-01
1.574996808E+01 335 1.141881775E+00 1.000219496E+0 1.416622790E-01 1.141881775E+00 1.000219496E+0 1.416622790E-01
1.574996808E+01 340 1.124445392E+00 1.000214999E+0 1.242303930E-01 1.124445392E+00 1.000214999E+0 1.242303930E-01
1.600000000E+01 290 1.170068689E+00 1.000304480E+0 1.697642090E-01 1.170068689E+00 1.000304480E+0 1.697642090E-01
1.600000000E+01 295 1.177445324E+00 1.000295424E+0 1.771499000E-01 1.177445324E+00 1.000295424E+0 1.771499000E-01
1.600000000E+01 300 1.183829465E+00 1.000287006E+0 1.835424590E-01 1.183829465E+00 1.000287006E+0 1.835424590E-01
