B T nFsrh nFBsrh dnsrh nF nFB dn
1.500000000E+01 290 1.145956445E+00 1.002687099E+0 1.432693460E-01 1.145956445E+00 1.002687099E+0 1.432693460E-01
1.500000000E+01 295 1.138767480E+00 1.002616113E+0 1.361513670E-01 1.138767480E+00 1.002616113E+0 1.361513670E-01
1.500000000E+01 300 1.118443467E+00 1.002549997E+0 1.158934700E-01 1.118443467E+00 1.002549997E+0 1.158934700E-01
1.500000000E+01 305 1.102756111E+00 1.002488317E+0 1.002677940E-01 1.102756111E+00 1.002488317E+0 1.002677940E-01
1.500000000E+01 310 1.076584513E+00 1.002430691E+0 7.415382200E-02 1.076584513E+00 1.002430691E+0 7.415382200E-02
1.500000000E+01 315 1.045098720E+00 1.002376773E+0 4.272194700E-02 1.045098720E+00 1.002376773E+0 4.272194700E-02
1.500000000E+01 320 1.008348817E+00 1.002326258E+0 6.022559000E-03 1.008348817E+00 1.002326258E+0 6.022559000E-03
1.500000000E+01 325 1.007271011E+00 1.002278870E+0 4.992141000E-03 1.007271011E+00 1.002278870E+0 4.992141000E-03
1.500000000E+01 330 1.008029962E+00 1.002234360E+0 5.795602000E-03 1.008029962E+00 1.002234360E+0 5.795602000E-03
1.500000000E+01 335 1.009994219E+00 1.002192506E+0 7.801713000E-03 1.009994219E+00 1.002192506E+0 7.801713000E-03
1.500000000E+01 340 1.016836160E+00 1.002153104E+0 1.468305600E-02 1.016836160E+00 1.002153104E+0 1.468305600E-02
1.524993176E+01 290 1.153971627E+00 1.002812363E+0 1.511592640E-01 1.153971627E+00 1.002812363E+0 1.511592640E-01
1.524993176E+01 295 1.149783386E+00 1.002738068E+0 1.470453180E-01 1.149783386E+00 1.002738068E+0 1.470453180E-01
1.524993176E+01 300 1.152656982E+00 1.002668870E+0 1.499881120E-01 1.152656982E+00 1.002668870E+0 1.499881120E-01
1.524993176E+01 305 1.142567606E+00 1.002604315E+0 1.399632910E-01 1.142567606E+00 1.002604315E+0 1.399632910E-01
1.524993176E+01 310 1.124065589E+00 1.002544002E+0 1.215215870E-01 1.124065589E+00 1.002544002E+0 1.215215870E-01
1.524993176E+01 315 1.106424569E+00 1.002487571E+0 1.039369980E-01 1.106424569E+00 1.002487571E+0 1.039369980E-01
