B T nFsrh nFBsrh dnsrh nF nFB dn
1.500000000E+01 290 1.144392211E+00 1.055379963E+0 8.901224800E-02 1.144392211E+00 1.055379963E+0 8.901224800E-02
1.500000000E+01 295 1.135609877E+00 1.054188095E+0 8.142178200E-02 1.135609877E+00 1.054188095E+0 8.142178200E-02
1.500000000E+01 300 1.117831164E+00 1.053075093E+0 6.475607100E-02 1.117831164E+00 1.053075093E+0 6.475607100E-02
1.500000000E+01 305 1.097189633E+00 1.052034336E+0 4.515529700E-02 1.097189633E+00 1.052034336E+0 4.515529700E-02
1.500000000E+01 310 1.072708195E+00 1.051059898E+0 2.164829700E-02 1.072708195E+00 1.051059898E+0 2.164829700E-02
1.500000000E+01 315 1.034823674E+00 1.050146453E+0 -1.532277900E-02 1.034823674E+00 1.050146453E+0 -1.532277900E-02
1.500000000E+01 320 1.007862082E+00 1.049289213E+0 -4.142713100E-02 1.007862082E+00 1.049289213E+0 -4.142713100E-02
1.500000000E+01 325 1.007204974E+00 1.048483855E+0 -4.127888100E-02 1.007204974E+00 1.048483855E+0 -4.127888100E-02
1.500000000E+01 330 1.008140425E+00 1.047726475E+0 -3.958605000E-02 1.008140425E+00 1.047726475E+0 -3.958605000E-02
1.500000000E+01 335 1.010321660E+00 1.047013533E+0 -3.669187300E-02 1.010321660E+00 1.047013533E+0 -3.669187300E-02
1.500000000E+01 340 1.017725223E+00 1.046341820E+0 -2.861659700E-02 1.017725223E+00 1.046341820E+0 -2.861659700E-02
1.524993176E+01 290 1.153705852E+00 1.057962348E+0 9.574350400E-02 1.153705852E+00 1.057962348E+0 9.574350400E-02
1.524993176E+01 295 1.149397469E+00 1.056714874E+0 9.268259500E-02 1.149397469E+00 1.056714874E+0 9.268259500E-02
1.524993176E+01 300 1.152010715E+00 1.055549947E+0 9.646076800E-02 1.152010715E+00 1.055549947E+0 9.646076800E-02
1.524993176E+01 305 1.141810493E+00 1.054460637E+0 8.734985600E-02 1.141810493E+00 1.054460637E+0 8.734985600E-02
1.524993176E+01 310 1.118589184E+00 1.053440739E+0 6.514844500E-02 1.118589184E+00 1.053440739E+0 6.514844500E-02
1.524993176E+01 315 1.105673053E+00 1.052484683E+0 5.318837000E-02 1.105673053E+00 1.052484683E+0 5.318837000E-02
1.524993176E+01 320 1.083869512E+00 1.051587452E+0 3.228206000E-02 1.083869512E+00 1.051587452E+0 3.228206000E-02
1.524993176E+01 325 1.023302882E+00 1.050744526E+0 -2.744164400E-02 1.023302882E+00 1.050744526E+0 -2.744164400E-02
1.524993176E+01 330 1.010164809E+00 1.049951815E+0 -3.978700600E-02 1.010164809E+00 1.049951815E+0 -3.978700600E-02
1.524993176E+01 335 1.006298822E+00 1.049205617E+0 -4.290679500E-02 1.006298822E+00 1.049205617E+0 -4.290679500E-02
1.524993176E+01 340 1.007180143E+00 1.048502570E+0 -4.132242700E-02 1.007180143E+00 1.048502570E+0 -4.132242700E-02
1.549996187E+01 290 1.159596608E+00 1.061757689E+0 9.783891900E-02 1.159596608E+00 1.061757689E+0 9.783891900E-02
1.549996187E+01 295 1.156331008E+00 1.060428643E+0 9.590236500E-02 1.156331008E+00 1.060428643E+0 9.590236500E-02
1.549996187E+01 300 1.161472496E+00 1.059187537E+0 1.022849590E-01 1.161472496E+00 1.059187537E+0 1.022849590E-01
