B T nFsrh nFBsrh dnsrh nF nFB dn
1.500000000E+01 290 1.144519553E+00 1.030419146E+0 1.141004070E-01 1.144519553E+00 1.030419146E+0 1.141004070E-01
1.500000000E+01 295 1.135884925E+00 1.029731759E+0 1.061531660E-01 1.135884925E+00 1.029731759E+0 1.061531660E-01
1.500000000E+01 300 1.117884023E+00 1.029090197E+0 8.879382600E-02 1.117884023E+00 1.029090197E+0 8.879382600E-02
1.500000000E+01 305 1.097960106E+00 1.028490562E+0 6.946954400E-02 1.097960106E+00 1.028490562E+0 6.946954400E-02
1.500000000E+01 310 1.072743323E+00 1.027929368E+0 4.481395500E-02 1.072743323E+00 1.027929368E+0 4.481395500E-02
1.500000000E+01 315 1.035711264E+00 1.027403489E+0 8.307775000E-03 1.035711264E+00 1.027403489E+0 8.307775000E-03
1.500000000E+01 320 1.007890575E+00 1.026910117E+0 -1.901954200E-02 1.007890575E+00 1.026910117E+0 -1.901954200E-02
1.500000000E+01 325 1.007189084E+00 1.026446720E+0 -1.925763600E-02 1.007189084E+00 1.026446720E+0 -1.925763600E-02
1.500000000E+01 330 1.008129188E+00 1.026011014E+0 -1.788182600E-02 1.008129188E+00 1.026011014E+0 -1.788182600E-02
1.500000000E+01 335 1.010291213E+00 1.025600932E+0 -1.530971900E-02 1.010291213E+00 1.025600932E+0 -1.530971900E-02
1.500000000E+01 340 1.017645102E+00 1.025214600E+0 -7.569498000E-03 1.017645102E+00 1.025214600E+0 -7.569498000E-03
1.524993176E+01 290 1.153728357E+00 1.031837399E+0 1.218909580E-01 1.153728357E+00 1.031837399E+0 1.218909580E-01
1.524993176E+01 295 1.149430375E+00 1.031117955E+0 1.183124200E-01 1.149430375E+00 1.031117955E+0 1.183124200E-01
1.524993176E+01 300 1.152066520E+00 1.030446474E+0 1.216200460E-01 1.152066520E+00 1.030446474E+0 1.216200460E-01
1.524993176E+01 305 1.141875963E+00 1.029818875E+0 1.120570880E-01 1.141875963E+00 1.029818875E+0 1.120570880E-01
1.524993176E+01 310 1.118960459E+00 1.029231510E+0 8.972894900E-02 1.118960459E+00 1.029231510E+0 8.972894900E-02
1.524993176E+01 315 1.105737802E+00 1.028681107E+0 7.705669500E-02 1.105737802E+00 1.028681107E+0 7.705669500E-02
1.524993176E+01 320 1.084401025E+00 1.028164727E+0 5.623629800E-02 1.084401025E+00 1.028164727E+0 5.623629800E-02
1.524993176E+01 325 1.024362530E+00 1.027679721E+0 -3.317191000E-03 1.024362530E+00 1.027679721E+0 -3.317191000E-03
