N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 -2.483894600E-02 -2.485029600E-02 -2.457354600E-02 -2.396854400E-02 -2.297122300E-02 -2.149676900E-02 -1.945367200E-02 -1.677411600E-02 -1.346266400E-02 -9.650856000E-03 -5.622227000E-03 -1.769384000E-03 1.561682000E-03 4.152867000E-03 5.976225000E-03 7.121952000E-03 7.709650000E-03 7.845601000E-03 8.835833000E-03
1.600000000E+01 2.920438700E-02 2.970126200E-02 3.012570700E-02 3.045427600E-02 3.067740500E-02 3.079416900E-02 3.081090900E-02 3.073767300E-02 3.058716200E-02 3.038994400E-02 3.018026900E-02 2.999776000E-02 2.989509000E-02 2.990043800E-02 3.001932000E-02 3.021698500E-02 3.046737900E-02 3.070098300E-02 3.090194900E-02
1.700000000E+01 4.372251000E-02 4.515485200E-02 4.658079100E-02 4.807618700E-02 4.963402900E-02 5.118565500E-02 5.265653600E-02 5.400533800E-02 5.524518100E-02 5.646989900E-02 5.775492400E-02 5.918732000E-02 6.076324100E-02 6.241206000E-02 6.401571700E-02 6.545689200E-02 6.667658100E-02 6.757137800E-02 6.817487600E-02
1.549996187E+01 2.097809400E-02 2.077552000E-02 2.064456000E-02 2.058875400E-02 2.061007000E-02 2.071157000E-02 2.089761900E-02 2.117122200E-02 2.152883700E-02 2.195400000E-02 2.241317800E-02 2.285807200E-02 2.323542200E-02 2.349990100E-02 2.362481800E-02 2.360664100E-02 2.344873300E-02 2.318685000E-02 2.284833100E-02
1.649996187E+01 4.539282100E-02 4.689119800E-02 4.838070300E-02 4.972813600E-02 5.079520800E-02 5.148654100E-02 5.177803300E-02 5.172253700E-02 5.143824800E-02 5.108429400E-02 5.082698400E-02 5.080119000E-02 5.107596300E-02 5.163796900E-02 5.240400300E-02 5.325831700E-02 5.409298400E-02 5.482693600E-02 5.540596400E-02
1.674996808E+01 4.809963700E-02 4.973193000E-02 5.139724000E-02 5.311562700E-02 5.456199000E-02 5.568883600E-02 5.641378700E-02 5.676514000E-02 5.692432700E-02 5.704871300E-02 5.731724200E-02 5.784625900E-02 5.866982500E-02 5.970331800E-02 6.088241700E-02 6.204374000E-02 6.303944300E-02 6.386807700E-02 6.444950800E-02
1.624993176E+01 3.747205300E-02 3.853224100E-02 3.951392800E-02 4.033023200E-02 4.091892800E-02 4.125138100E-02 4.133057300E-02 4.118753700E-02 4.088034700E-02 4.048394900E-02 4.012042800E-02 3.987867900E-02 3.984961700E-02 4.005678800E-02 4.046931400E-02 4.100748200E-02 4.158673700E-02 4.213138200E-02 4.259613300E-02
1.574996808E+01 2.589224100E-02 2.594579700E-02 2.598296100E-02 2.602628300E-02 2.606608000E-02 2.610492200E-02 2.614757000E-02 2.619459300E-02 2.624799600E-02 2.630346900E-02 2.635545900E-02 2.640112800E-02 2.643165700E-02 2.644709300E-02 2.643695700E-02 2.641800000E-02 2.636666300E-02 2.630957100E-02 2.621081200E-02
1.524993176E+01 7.994753000E-03 7.771678000E-03 7.694384000E-03 7.768315000E-03 8.005295000E-03 8.424528000E-03 9.049049000E-03 9.896234000E-03 1.095466000E-02 1.219662500E-02 1.352152400E-02 1.481387800E-02 1.594469300E-02 1.681866900E-02 1.738908600E-02 1.766275700E-02 1.766766300E-02 1.744432300E-02 1.706487800E-02
