fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_305 001_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.735038935E-15 1.000000000E+20 1.252056552E+00 5.296883601E-16 4.424353329E-04 
001_305_SRH 001_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.284553347E-16 1.000000000E+20 1.274726524E+00 5.168094671E-16 1.337919959E-03 
002_305 002_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.973190864E-15 1.000000000E+20 1.257570885E+00 7.701118013E-16 5.704536776E-04 
002_305_SRH 002_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.710631127E-16 1.000000000E+20 1.274834725E+00 7.585566171E-16 1.344692991E-03 
003_305 003_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.317905798E-15 1.000000000E+20 1.261946306E+00 1.123512591E-15 7.069704712E-04 
003_305_SRH 003_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.122016163E-15 1.000000000E+20 1.274992014E+00 1.113376230E-15 1.354585089E-03 
004_305 004_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.813615384E-15 1.000000000E+20 1.265465384E+00 1.642808551E-15 8.443581900E-04 
004_305_SRH 004_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.626403049E-15 1.000000000E+20 1.275219832E+00 1.634148134E-15 1.368999988E-03 
005_305 005_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.519843083E-15 1.000000000E+20 1.268337822E+00 2.405631127E-15 9.766163064E-04 
005_305_SRH 005_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.344636404E-15 1.000000000E+20 1.275547909E+00 2.398479129E-15 1.389935713E-03 
006_305 006_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.513011263E-15 1.000000000E+20 1.270740560E+00 3.525870598E-15 1.101444304E-03 
006_305_SRH 006_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.354271027E-15 1.000000000E+20 1.276016564E+00 3.520272505E-15 1.420197818E-03 
007_305 007_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.885259392E-15 1.000000000E+20 1.272843096E+00 5.170670642E-15 1.220998575E-03 
