f G/w
1.0000000E+6 1.7595359E-4
8.9779585E+5 1.9158342E-4
8.0603739E+5 2.0823864E-4
7.2365703E+5 2.2589692E-4
6.4969628E+5 2.4462239E-4
5.8329463E+5 2.6457141E-4
5.2367949E+5 2.8562409E-4
4.7015728E+5 3.0773380E-4
4.2210526E+5 3.3062635E-4
3.7896435E+5 3.5441362E-4
3.4023262E+5 3.7869611E-4
3.0545943E+5 4.0329784E-4
2.7424021E+5 4.2818353E-4
2.4621173E+5 4.5284958E-4
2.2104787E+5 4.7729084E-4
1.9845586E+5 5.0128774E-4
1.7817285E+5 5.2460137E-4
1.5996284E+5 5.4714678E-4
1.4361398E+5 5.6925520E-4
1.2893603E+5 5.9079192E-4
1.1575824E+5 6.1197559E-4
1.0392726E+5 6.3345503E-4
9.3305466E+4 6.5516725E-4
8.3769261E+4 6.7775507E-4
7.5207695E+4 7.0177250E-4
6.7521156E+4 7.2806267E-4
6.0620214E+4 7.5622724E-4
5.4424577E+4 7.8769362E-4
4.8862159E+4 8.2290650E-4
4.3868244E+4 8.6219818E-4
3.9384728E+4 9.0659891E-4
3.5359445E+4 9.5656621E-4
3.1745563E+4 1.0124426E-3
2.8501035E+4 1.0757359E-3
2.5588111E+4 1.1468602E-3
2.2972900E+4 1.2263229E-3
2.0624974E+4 1.3150369E-3
1.8517016E+4 1.4151745E-3
1.6624501E+4 1.5268821E-3
1.4925408E+4 1.6506736E-3
1.3399969E+4 1.7902527E-3
1.2030437E+4 1.9443523E-3
1.0800876E+4 2.1165775E-3
9.6969820E+3 2.3091032E-3
8.7059100E+3 2.5222872E-3
7.8161300E+3 2.7585956E-3
7.0172890E+3 3.0213558E-3
6.3000930E+3 3.3133097E-3
5.6561970E+3 3.6394771E-3
5.0781110E+3 3.9997935E-3
4.5591070E+3 4.3995677E-3
4.0931470E+3 4.8436357E-3
3.6748100E+3 5.3389262E-3
3.2992300E+3 5.8879633E-3
2.9620350E+3 6.4997702E-3
2.6593020E+3 7.1767608E-3
2.3875110E+3 7.9280505E-3
2.1434970E+3 8.7713190E-3
1.9244230E+3 9.6979435E-3
1.7277390E+3 1.0730662E-2
1.5511570E+3 1.1878259E-2
1.3926220E+3 1.3158689E-2
1.2502900E+3 1.4578040E-2
1.1225050E+3 1.6175595E-2
1.0077810E+3 1.7934008E-2
9.0478100E+2 1.9898695E-2
8.1230900E+2 2.2077236E-2
7.2928800E+2 2.4515875E-2
6.5475100E+2 2.7228284E-2
5.8783300E+2 3.0262612E-2
5.2775400E+2 3.3607154E-2
4.7381500E+2 3.7366684E-2
4.2539000E+2 4.1525260E-2
3.8191300E+2 4.6167790E-2
3.4288000E+2 5.1392221E-2
3.0783600E+2 5.7183906E-2
2.7637400E+2 6.3562654E-2
2.4812700E+2 7.0770176E-2
2.2276800E+2 7.8774531E-2
2.0000000E+2 8.7646523E-2
