f G/w
1.0000000E+6 5.8344642E-5
8.9779585E+5 6.0566877E-5
8.0603739E+5 6.2501146E-5
7.2365703E+5 6.4086013E-5
6.4969628E+5 6.5424928E-5
5.8329463E+5 6.6243523E-5
5.2367949E+5 6.7209887E-5
4.7015728E+5 6.7917465E-5
4.2210526E+5 6.8461996E-5
3.7896435E+5 6.8871519E-5
3.4023262E+5 6.9214111E-5
3.0545943E+5 6.9569703E-5
2.7424021E+5 7.0017740E-5
2.4621173E+5 7.0599920E-5
2.2104787E+5 7.1501861E-5
1.9845586E+5 7.2667596E-5
1.7817285E+5 7.4161720E-5
1.5996284E+5 7.6082420E-5
1.4361398E+5 7.8537566E-5
1.2893603E+5 8.1467703E-5
1.1575824E+5 8.5080671E-5
1.0392726E+5 8.9351999E-5
9.3305466E+4 9.4222336E-5
8.3769261E+4 9.9983631E-5
7.5207695E+4 1.0651208E-4
6.7521156E+4 1.1403401E-4
6.0620214E+4 1.2255484E-4
5.4424577E+4 1.3208069E-4
4.8862159E+4 1.4297995E-4
4.3868244E+4 1.5528692E-4
3.9384728E+4 1.6894947E-4
3.5359445E+4 1.8424717E-4
3.1745563E+4 2.0137737E-4
2.8501035E+4 2.2050618E-4
2.5588111E+4 2.4163171E-4
2.2972900E+4 2.6534429E-4
2.0624974E+4 2.9184987E-4
1.8517016E+4 3.2145372E-4
1.6624501E+4 3.5399737E-4
1.4925408E+4 3.9051441E-4
1.3399969E+4 4.3087679E-4
1.2030437E+4 4.7607440E-4
1.0800876E+4 5.2634369E-4
9.6969820E+3 5.8191966E-4
8.7059100E+3 6.4419073E-4
7.8161300E+3 7.1267901E-4
7.0172890E+3 7.8923652E-4
6.3000930E+3 8.7411578E-4
5.6561970E+3 9.6968125E-4
5.0781110E+3 1.0752650E-3
4.5591070E+3 1.1932365E-3
4.0931470E+3 1.3248750E-3
3.6748100E+3 1.4699060E-3
3.2992300E+3 1.6328681E-3
2.9620350E+3 1.8133931E-3
2.6593020E+3 2.0135580E-3
2.3875110E+3 2.2371495E-3
2.1434970E+3 2.4876319E-3
1.9244230E+3 2.7644858E-3
1.7277390E+3 3.0729725E-3
1.5511570E+3 3.4172101E-3
1.3926220E+3 3.7969604E-3
1.2502900E+3 4.2232379E-3
1.1225050E+3 4.6945645E-3
1.0077810E+3 5.2252799E-3
9.0478100E+2 5.8099608E-3
8.1230900E+2 6.4652366E-3
7.2928800E+2 7.1925852E-3
6.5475100E+2 7.9913408E-3
5.8783300E+2 8.8919493E-3
5.2775400E+2 9.8932016E-3
4.7381500E+2 1.0993997E-2
4.2539000E+2 1.2223949E-2
3.8191300E+2 1.3583384E-2
3.4288000E+2 1.5099118E-2
3.0783600E+2 1.6783903E-2
2.7637400E+2 1.8659704E-2
2.4812700E+2 2.0733634E-2
2.2276800E+2 2.3026998E-2
2.0000000E+2 2.5593155E-2
