N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 5.175950000E-03 4.215580000E-03 3.561580000E-03 3.094031000E-03
1.016672606E+01 3.728802000E-03 3.012929000E-03 2.530049000E-03 2.187281000E-03
1.033324570E+01 2.647571000E-03 2.127070000E-03 1.778585000E-03 1.532569000E-03
1.049996187E+01 1.859663000E-03 1.488391000E-03 1.241222000E-03 1.067457000E-03
1.066670514E+01 1.296418000E-03 1.035367000E-03 8.623230000E-04 7.410460000E-04
1.083333839E+01 8.994580000E-04 7.178570000E-04 5.978820000E-04 5.140080000E-04
1.100000000E+01 6.225440000E-04 4.972360000E-04 4.168250000E-04 3.570910000E-04
1.116672606E+01 4.307670000E-04 3.448630000E-04 2.903030000E-04 2.491220000E-04
1.133324570E+01 2.986260000E-04 2.400710000E-04 2.040010000E-04 1.760600000E-04
1.149996187E+01 2.078900000E-04 1.682050000E-04 1.439120000E-04 1.251790000E-04
1.166670514E+01 1.457310000E-04 1.190190000E-04 1.031860000E-04 9.032500000E-05
1.183333839E+01 1.032040000E-04 8.582300000E-05 7.485600000E-05 6.681300000E-05
1.200000000E+01 7.412500000E-05 6.279700000E-05 5.555600000E-05 5.038900000E-05
1.216672606E+01 5.422900000E-05 4.685800000E-05 4.225600000E-05 3.907100000E-05
1.233324570E+01 4.058300000E-05 3.600000000E-05 3.309000000E-05 3.119100000E-05
1.249996187E+01 3.116400000E-05 2.839300000E-05 2.667700000E-05 2.557200000E-05
1.266670514E+01 2.458000000E-05 2.299800000E-05 2.200000000E-05 2.141100000E-05
1.283333839E+01 1.987000000E-05 1.899000000E-05 1.848400000E-05 1.817800000E-05
1.300000000E+01 1.637900000E-05 1.592600000E-05 1.567900000E-05 1.553600000E-05
