N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.993932600E-02 -9.588041000E-03 -3.079723000E-03 5.905140000E-04
1.600000000E+01 2.386415300E-02 2.425280000E-02 2.423477500E-02 2.419024900E-02
1.700000000E+01 6.191988100E-02 6.092227600E-02 5.908578600E-02 5.908440400E-02
1.549996187E+01 -6.764338500E-02 -6.637178000E-02 -6.204814300E-02 -5.764378200E-02
1.649996187E+01 5.019304300E-02 5.048600300E-02 5.002567600E-02 4.959377200E-02
1.674996808E+01 5.959708100E-02 5.744331100E-02 5.729669300E-02 5.679830000E-02
1.624993176E+01 3.850387900E-02 3.867678300E-02 3.847119500E-02 3.790888300E-02
1.574996808E+01 -1.074972000E-03 -5.952970000E-04 2.768910000E-04 2.007257000E-03
1.524993176E+01 -1.630002250E-01 -1.595376120E-01 -1.567483810E-01 -1.545865280E-01
