N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -2.199203200E-02 -2.025001200E-02 -1.839592400E-02 -1.767695300E-02
1.600000000E+01 3.128192600E-02 3.096521300E-02 3.066009600E-02 2.968413900E-02
1.700000000E+01 6.156778100E-02 5.996220300E-02 5.801649100E-02 5.797506200E-02
1.549996187E+01 2.077998000E-02 2.022140300E-02 2.139968100E-02 2.188226400E-02
1.649996187E+01 5.276995100E-02 5.115167800E-02 5.047076400E-02 4.979017300E-02
1.674996808E+01 6.018873400E-02 5.731735500E-02 5.696396700E-02 5.653454100E-02
1.624993176E+01 4.084528600E-02 4.020574100E-02 3.954185800E-02 3.906885500E-02
1.574996808E+01 2.610421300E-02 2.618266400E-02 2.553372000E-02 2.609866300E-02
1.524993176E+01 7.600559000E-03 8.196496000E-03 9.295911000E-03 1.012368100E-02
