Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.220707890E+00 1.260835039E+0 -4.012714900E-02 1.220707890E+00 1.260835039E+0 -4.012714900E-02
1.468000E+10 1.220775379E+00 1.143237966E+0 7.753741300E-02 1.220775379E+00 1.143237966E+0 7.753741300E-02
2.154000E+10 1.220875402E+00 1.078314557E+0 1.425608450E-01 1.220875402E+00 1.078314557E+0 1.425608450E-01
3.162000E+10 1.221020640E+00 1.042624085E+0 1.783965550E-01 1.221020640E+00 1.042624085E+0 1.783965550E-01
4.642000E+10 1.221230428E+00 1.023125041E+0 1.981053870E-01 1.221230428E+00 1.023125041E+0 1.981053870E-01
6.813000E+10 1.221532302E+00 1.012517911E+0 2.090143910E-01 1.221532302E+00 1.012517911E+0 2.090143910E-01
1.000000E+11 1.221963159E+00 1.006759253E+0 2.152039060E-01 1.221963159E+00 1.006759253E+0 2.152039060E-01
1.468000E+11 1.222568791E+00 1.003640841E+0 2.189279500E-01 1.222568791E+00 1.003640841E+0 2.189279500E-01
2.154000E+11 1.223407537E+00 1.001958553E+0 2.214489840E-01 1.223407537E+00 1.001958553E+0 2.214489840E-01
3.162000E+11 1.224538309E+00 1.001050734E+0 2.234875750E-01 1.224538309E+00 1.001050734E+0 2.234875750E-01
4.642000E+11 1.226016805E+00 1.000562581E+0 2.254542240E-01 1.226016805E+00 1.000562581E+0 2.254542240E-01
6.813000E+11 1.227871754E+00 1.000300794E+0 2.275709600E-01 1.227871754E+00 1.000300794E+0 2.275709600E-01
1.000000E+12 1.230086610E+00 1.000160528E+0 2.299260820E-01 1.230086610E+00 1.000160528E+0 2.299260820E-01
1.468000E+12 1.233034489E+00 1.000085506E+0 2.329489830E-01 1.233034489E+00 1.000085506E+0 2.329489830E-01
2.154000E+12 1.234838666E+00 1.000045507E+0 2.347931590E-01 1.234838666E+00 1.000045507E+0 2.347931590E-01
3.162000E+12 1.237560554E+00 1.000024164E+0 2.375363900E-01 1.237560554E+00 1.000024164E+0 2.375363900E-01
4.642000E+12 1.239964526E+00 1.000012810E+0 2.399517160E-01 1.239964526E+00 1.000012810E+0 2.399517160E-01
6.813000E+12 1.242447459E+00 1.000006784E+0 2.424406750E-01 1.242447459E+00 1.000006784E+0 2.424406750E-01
1.000000E+13 1.244600170E+00 1.000003587E+0 2.445965830E-01 1.244600170E+00 1.000003587E+0 2.445965830E-01
