fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
US01 13:39:16 316.2 36.67 1.000E+000 6.376E-001 8.224E-007 1.000E+012 2.519E+000 7.966E-008 1.542E-005 8.715E-002 1.542E-005 4.401E-007 3.275E-001 4.940E-002 8.891E-006 3.108E+000 
US010 13:48:46 315.9 36.7 1.000E+000 7.492E-001 7.885E-007 1.000E+012 2.541E+000 7.586E-008 1.546E-005 8.664E-002 1.545E-005 4.370E-007 3.263E-001 4.900E-002 8.900E-006 2.445E-001 
US02 13:59:42 319.7 36.27 1.000E+000 1.002E+000 7.501E-007 1.000E+012 2.529E+000 8.523E-008 1.570E-005 7.982E-002 1.570E-005 4.006E-007 3.196E-001 4.480E-002 8.922E-006 1.439E-001 
US020 14:10:06 319.4 36.3 1.000E+000 8.807E-001 7.553E-007 1.000E+012 2.564E+000 8.201E-008 1.578E-005 8.029E-002 1.578E-005 4.041E-007 3.190E-001 4.500E-002 8.961E-006 7.674E-003 
US03 14:19:16 323.7 35.82 1.000E+000 7.623E-001 8.461E-007 1.000E+012 2.483E+000 9.717E-008 1.547E-005 7.118E-002 1.547E-005 3.439E-007 3.123E-001 3.950E-002 8.685E-006 6.546E-003 
US04 14:38:20 326.9 35.47 1.000E+000 7.293E-001 9.063E-007 1.000E+012 2.557E+000 9.472E-008 1.548E-005 6.272E-002 1.548E-005 2.935E-007 3.023E-001 3.430E-002 8.532E-006 9.197E-003 
US05 14:54:52 329.6 35.18 1.000E+000 8.812E-001 9.350E-007 1.000E+012 2.512E+000 1.070E-007 1.453E-005 5.673E-002 1.453E-005 2.453E-007 2.976E-001 3.080E-002 7.938E-006 1.112E-002 
US06 15:13:26 333.2 34.8 1.000E+000 5.007E-001 1.266E-006 1.000E+012 2.416E+000 1.258E-007 1.410E-005 5.082E-002 1.409E-005 2.105E-007 2.939E-001 2.740E-002 7.654E-006 2.535E-001 
US07 15:31:42 336.4 34.47 1.000E+000 7.310E-001 1.246E-006 1.000E+012 2.449E+000 1.307E-007 1.430E-005 4.615E-002 1.429E-005 1.905E-007 2.887E-001 2.470E-002 7.680E-006 1.407E-002 
US08 15:50:16 339.9 34.11 1.000E+000 8.252E-001 1.086E-006 1.000E+012 2.600E+000 1.229E-007 1.532E-005 4.176E-002 1.532E-005 1.807E-007 2.824E-001 2.210E-002 8.139E-006 2.111E+000 
