N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.239794907E+00 1.232170346E+00 1.225404709E+00 1.219678257E+00
1.016672606E+01 1.240626837E+00 1.233387286E+00 1.227062906E+00 1.221788940E+00
1.033324570E+01 1.241800556E+00 1.235093199E+00 1.229339274E+00 1.224646093E+00
1.049996187E+01 1.243428802E+00 1.237388116E+00 1.232381416E+00 1.228394494E+00
1.066670514E+01 1.245635940E+00 1.240459870E+00 1.236306518E+00 1.233118089E+00
1.083333839E+01 1.248536843E+00 1.244327064E+00 1.241151874E+00 1.238786116E+00
1.100000000E+01 1.252201546E+00 1.249073400E+00 1.246827288E+00 1.245216370E+00
1.116672606E+01 1.256612881E+00 1.254530870E+00 1.253100600E+00 1.252093274E+00
1.133324570E+01 1.261638167E+00 1.260449352E+00 1.259640641E+00 1.259045126E+00
1.149996187E+01 1.267040452E+00 1.266512769E+00 1.266107881E+00 1.265747586E+00
1.166670514E+01 1.272538320E+00 1.272428837E+00 1.272244643E+00 1.271994665E+00
1.183333839E+01 1.277886543E+00 1.278001110E+00 1.277917628E+00 1.277708728E+00
1.200000000E+01 1.282933821E+00 1.283150134E+00 1.283105035E+00 1.282907088E+00
1.216672606E+01 1.287632833E+00 1.287889088E+00 1.287856340E+00 1.287659123E+00
1.233324570E+01 1.292013679E+00 1.292284074E+00 1.292254566E+00 1.292055658E+00
1.249996187E+01 1.296147599E+00 1.296422407E+00 1.296408070E+00 1.296338886E+00
1.266670514E+01 1.300119912E+00 1.300425064E+00 1.300460542E+00 1.300445838E+00
1.283333839E+01 1.304039258E+00 1.304425609E+00 1.304444197E+00 1.304303608E+00
1.300000000E+01 1.308016809E+00 1.308311503E+00 1.308425854E+00 1.308151017E+00
