fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_305 001_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.645605789E-15 1.000000000E+20 1.263837993E+00 3.583248494E-16 2.860904050E-04 
001_305_SRH 001_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.447930938E-16 1.000000000E+20 1.316169055E+00 3.473385882E-16 2.554500739E-03 
002_305 002_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.707322356E-15 1.000000000E+20 1.273450563E+00 5.171160894E-16 4.129574091E-04 
002_305_SRH 002_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.116091437E-16 1.000000000E+20 1.316267874E+00 5.098589670E-16 2.562327605E-03 
003_305 003_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.797076355E-15 1.000000000E+20 1.281163808E+00 7.509689830E-16 5.769611009E-04 
003_305_SRH 003_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.086460512E-16 1.000000000E+20 1.316412025E+00 7.484471629E-16 2.573763099E-03 
004_305 004_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.927124451E-15 1.000000000E+20 1.287587024E+00 1.095368068E-15 7.796363304E-04 
004_305_SRH 004_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.488961174E-16 1.000000000E+20 1.316621824E+00 1.098734671E-15 2.590435672E-03 
005_305 005_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.114357873E-15 1.000000000E+20 1.293159922E+00 1.602637689E-15 1.017717989E-03 
005_305_SRH 005_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.502109108E-16 1.000000000E+20 1.316926062E+00 1.613075170E-15 2.614669306E-03 
006_305 006_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.381324871E-15 1.000000000E+20 1.298153881E+00 2.349842880E-15 1.282960954E-03 
006_305_SRH 006_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 9.363706514E-16 1.000000000E+20 1.317364914E+00 2.368428130E-15 2.649736728E-03 
007_305 007_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.756761382E-15 1.000000000E+20 1.302715690E+00 3.450377681E-15 1.564389190E-03 
007_305_SRH 007_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.337637174E-15 1.000000000E+20 1.317993166E+00 3.477997880E-15 2.700158896E-03 
008_305 008_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.274894931E-15 1.000000000E+20 1.306935454E+00 5.071064793E-15 1.852506383E-03 
008_305_SRH 008_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.889985020E-15 1.000000000E+20 1.318883055E+00 5.108455965E-15 2.772007025E-03 
009_305 009_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.972582425E-15 1.000000000E+20 1.310910346E+00 7.457561354E-15 2.143466372E-03 
009_305_SRH 009_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.631972889E-15 1.000000000E+20 1.320125312E+00 7.505494826E-15 2.873101098E-03 
