N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.778E+15 340 2.300E-4 2.964596E-1 2.074980E+1 3.784170E-1 7.398420E+1
1.468000E+10 1.778E+15 340 2.300E-4 2.961545E-1 2.065830E+1 3.774120E-1 7.393040E+1
2.154000E+10 1.778E+15 340 2.300E-4 2.957091E-1 2.051570E+1 3.760020E-1 7.380610E+1
3.162000E+10 1.778E+15 340 2.300E-4 2.950604E-1 2.033530E+1 3.740600E-1 7.369860E+1
4.642000E+10 1.778E+15 340 2.300E-4 2.941192E-1 2.009000E+1 3.714400E-1 7.355770E+1
6.813000E+10 1.778E+15 340 2.300E-4 2.927608E-1 1.976210E+1 3.679070E-1 7.339100E+1
1.000000E+11 1.778E+15 340 2.300E-4 2.908148E-1 1.932000E+1 3.634000E-1 7.312530E+1
1.468000E+11 1.778E+15 340 2.300E-4 2.880570E-1 1.878040E+1 3.578590E-1 7.287450E+1
2.154000E+11 1.778E+15 340 2.300E-4 2.842071E-1 1.810250E+1 3.513300E-1 7.251860E+1
3.162000E+11 1.778E+15 340 2.300E-4 2.789432E-1 1.729920E+1 3.438800E-1 7.213790E+1
4.642000E+11 1.778E+15 340 2.300E-4 2.719435E-1 1.638250E+1 3.357970E-1 7.176060E+1
6.813000E+11 1.778E+15 340 2.300E-4 2.629637E-1 1.533850E+1 3.273120E-1 7.128300E+1
1.000000E+12 1.778E+15 340 2.300E-4 2.519412E-1 1.420320E+1 3.186520E-1 7.076700E+1
1.468000E+12 1.778E+15 340 2.300E-4 2.390712E-1 1.301140E+1 3.100100E-1 7.022320E+1
2.154000E+12 1.778E+15 340 2.300E-4 2.248137E-1 1.181380E+1 3.014420E-1 6.973050E+1
3.162000E+12 1.778E+15 340 2.300E-4 2.097642E-1 1.062690E+1 2.930520E-1 6.915020E+1
4.642000E+12 1.778E+15 340 2.300E-4 1.944630E-1 9.490100E+0 2.848080E-1 6.854000E+1
6.813000E+12 1.778E+15 340 2.300E-4 1.792535E-1 8.416600E+0 2.766130E-1 6.789800E+1
1.000000E+13 1.778E+15 340 2.300E-4 1.642749E-1 7.414100E+0 2.683400E-1 6.727590E+1
1.468000E+13 1.778E+15 340 2.300E-4 1.495652E-1 6.463000E+0 2.598660E-1 6.651490E+1
2.154000E+13 1.778E+15 340 2.300E-4 1.351759E-1 5.572800E+0 2.510360E-1 6.568950E+1
3.162000E+13 1.778E+15 340 2.300E-4 1.212248E-1 4.747800E+0 2.418470E-1 6.477660E+1
4.642000E+13 1.778E+15 340 2.300E-4 1.078783E-1 3.994000E+0 2.322650E-1 6.376110E+1
6.813000E+13 1.778E+15 340 2.300E-4 9.530753E-2 3.320500E+0 2.222520E-1 6.270390E+1
1.000000E+14 1.778E+15 340 2.300E-4 8.365307E-2 2.720500E+0 2.117690E-1 6.142770E+1
