N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 5.623E+15 295 2.800E-4 3.686924E-1 2.959780E+1 4.986170E-1 8.050030E+1
1.468000E+10 5.623E+15 295 2.800E-4 3.676598E-1 2.946990E+1 4.979570E-1 8.048400E+1
2.154000E+10 5.623E+15 295 2.800E-4 3.661694E-1 2.928700E+1 4.970310E-1 8.045980E+1
3.162000E+10 5.623E+15 295 2.800E-4 3.640345E-1 2.902870E+1 4.957560E-1 8.042420E+1
4.642000E+10 5.623E+15 295 2.800E-4 3.610091E-1 2.866930E+1 4.940400E-1 8.037230E+1
6.813000E+10 5.623E+15 295 2.800E-4 3.567856E-1 2.817920E+1 4.917920E-1 8.029860E+1
1.000000E+11 5.623E+15 295 2.800E-4 3.510100E-1 2.752800E+1 4.888740E-1 8.020990E+1
1.468000E+11 5.623E+15 295 2.800E-4 3.433261E-1 2.669040E+1 4.852260E-1 8.010750E+1
2.154000E+11 5.623E+15 295 2.800E-4 3.334571E-1 2.565370E+1 4.810330E-1 7.996570E+1
3.162000E+11 5.623E+15 295 2.800E-4 3.213117E-1 2.442550E+1 4.761700E-1 7.982250E+1
4.642000E+11 5.623E+15 295 2.800E-4 3.070676E-1 2.303750E+1 4.710030E-1 7.964280E+1
6.813000E+11 5.623E+15 295 2.800E-4 2.911631E-1 2.153930E+1 4.654440E-1 7.946860E+1
1.000000E+12 5.623E+15 295 2.800E-4 2.741662E-1 1.998530E+1 4.598500E-1 7.925910E+1
1.468000E+12 5.623E+15 295 2.800E-4 2.565801E-1 1.841850E+1 4.539690E-1 7.906330E+1
2.154000E+12 5.623E+15 295 2.800E-4 2.387117E-1 1.686290E+1 4.480160E-1 7.883780E+1
3.162000E+12 5.623E+15 295 2.800E-4 2.206837E-1 1.532690E+1 4.418400E-1 7.859390E+1
4.642000E+12 5.623E+15 295 2.800E-4 2.025529E-1 1.381500E+1 4.353300E-1 7.833660E+1
6.813000E+12 5.623E+15 295 2.800E-4 1.844287E-1 1.233640E+1 4.285810E-1 7.803620E+1
1.000000E+13 5.623E+15 295 2.800E-4 1.665143E-1 1.090700E+1 4.214710E-1 7.770610E+1
1.468000E+13 5.623E+15 295 2.800E-4 1.490741E-1 9.546300E+0 4.139750E-1 7.734450E+1
2.154000E+13 5.623E+15 295 2.800E-4 1.323782E-1 8.272600E+0 4.061830E-1 7.692590E+1
3.162000E+13 5.623E+15 295 2.800E-4 1.166611E-1 7.100000E+0 3.980910E-1 7.643980E+1
4.642000E+13 5.623E+15 295 2.800E-4 1.021000E-1 6.037500E+0 3.896820E-1 7.587310E+1
6.813000E+13 5.623E+15 295 2.800E-4 8.880870E-2 5.088600E+0 3.808670E-1 7.522090E+1
1.000000E+14 5.623E+15 295 2.800E-4 7.683979E-2 4.252400E+0 3.716610E-1 7.445020E+1
