T d154 d184 d214 d244
d 150 180 210 240
290 1.245325066E+00 1.245606607E+00 1.245567330E+00 1.245479665E+00
295 1.246548695E+00 1.246522720E+00 1.246655013E+00 1.246505900E+00
300 1.248312013E+00 1.248017305E+00 1.248078963E+00 1.248121635E+00
305 1.250951125E+00 1.250597109E+00 1.250589203E+00 1.250707496E+00
310 1.253958895E+00 1.253796366E+00 1.253517542E+00 1.253693148E+00
315 1.256863488E+00 1.256685601E+00 1.256333180E+00 1.256559649E+00
320 1.260196257E+00 1.260143018E+00 1.259626038E+00 1.259755011E+00
325 1.263258660E+00 1.263143032E+00 1.262666236E+00 1.262616993E+00
330 1.265460500E+00 1.265321049E+00 1.265049906E+00 1.264740439E+00
335 1.267574317E+00 1.267408466E+00 1.267060330E+00 1.266813970E+00
340 1.268942347E+00 1.268625227E+00 1.268255196E+00 1.268012113E+00
