T d154 d184 d214 d244
d 150 180 210 240
290 1.225346676E+00 1.224499034E+00 1.223887746E+00 1.223039933E+00
295 1.226479389E+00 1.225519997E+00 1.225062726E+00 1.224272513E+00
300 1.228160018E+00 1.227251226E+00 1.226734511E+00 1.226039683E+00
305 1.230017714E+00 1.228932016E+00 1.228514362E+00 1.227994579E+00
310 1.232624164E+00 1.231343561E+00 1.230791897E+00 1.230298883E+00
315 1.235192477E+00 1.233730731E+00 1.233148797E+00 1.232585427E+00
320 1.237364295E+00 1.235754812E+00 1.234862234E+00 1.234407641E+00
325 1.239624931E+00 1.237702487E+00 1.236596188E+00 1.235953143E+00
330 1.241343166E+00 1.239114390E+00 1.237514015E+00 1.236835033E+00
335 1.241826652E+00 1.239164494E+00 1.237168611E+00 1.236220919E+00
340 1.241337308E+00 1.238117628E+00 1.235600094E+00 1.234236524E+00
