T(K) Nd(cm-3) Mu(cm2/Vs)
95 1.75924E+18 2.13463E+2
259 9.81733E+16 8.08609E+2
146 1.51295E+18 2.24591E+2
386 8.34962E+18 1.14905E+2
294 1.14280E+13 1.47246E+3
482 1.61737E+19 8.81225E+1
351 1.65382E+15 9.57566E+2
337 7.66548E+15 9.78299E+2
465 3.26678E+19 7.54210E+1
241 1.36504E+16 1.59204E+3
119 1.96730E+18 2.04335E+2
307 9.61697E+17 2.80959E+2
295 3.56638E+18 1.61725E+2
441 1.38850E+18 2.14182E+2
424 2.80880E+13 6.49408E+2
486 1.34461E+13 4.68501E+2
491 1.41093E+16 4.39469E+2
167 2.79571E+18 1.80631E+2
150 4.99254E+13 6.48078E+3
246 2.75955E+13 2.19721E+3
323 2.30644E+15 1.13627E+3
80 1.35453E+15 8.86033E+3
210 4.64775E+14 2.98069E+3
397 1.30833E+17 4.94495E+2
483 1.14238E+15 4.79763E+2
344 2.31978E+14 1.03013E+3
280 8.12110E+18 1.23385E+2
378 3.07014E+14 8.32505E+2
266 2.10711E+14 1.81373E+3
262 6.26748E+14 1.84544E+3
438 8.31561E+16 4.68316E+2
135 1.82475E+17 6.11141E+2
485 3.78420E+15 4.68902E+2
488 1.40231E+15 4.68414E+2
491 6.75968E+15 4.50180E+2
332 9.07082E+19 7.49275E+1
270 2.27459E+19 9.78435E+1
181 9.56539E+16 9.07260E+2
393 6.21886E+17 3.08875E+2
471 3.34328E+19 7.46496E+1
468 6.22386E+17 2.70377E+2
114 4.71466E+15 4.39260E+3
474 1.14729E+18 2.19237E+2
428 1.39317E+16 5.83861E+2
495 6.11499E+14 4.55384E+2
303 3.62272E+14 1.35933E+3
217 5.37551E+15 2.22827E+3
318 1.69840E+16 9.99466E+2
90 7.04279E+16 9.26617E+2
207 1.85551E+13 3.23590E+3
233 1.62187E+16 1.60105E+3
389 4.04103E+16 6.33067E+2
457 4.46519E+15 5.30997E+2
221 1.79965E+19 1.08350E+2
245 2.18142E+18 1.98008E+2
93 7.55143E+18 1.58644E+2
147 1.78166E+18 2.11350E+2
232 3.22112E+19 9.76168E+1
270 1.64193E+14 1.76222E+3
154 9.69210E+17 2.70910E+2
484 1.02630E+13 4.71165E+2
321 2.82776E+17 4.70435E+2
348 5.09190E+15 9.36126E+2
416 9.00874E+13 6.74507E+2
226 1.57656E+18 2.26711E+2
