T(K) Nd(cm-3) Mu(cm2/Vs)
167 1.55503E+16 1.66140E+3
456 1.77090E+13 5.51664E+2
412 1.56980E+18 1.88115E+2
88 2.78034E+19 5.97636E+1
491 2.16085E+17 2.89498E+2
428 4.97563E+16 4.69405E+2
250 1.21023E+13 2.11987E+3
249 2.14698E+16 1.12987E+3
302 9.21186E+17 2.59136E+2
152 1.48690E+13 6.36750E+3
121 6.09912E+16 9.18781E+2
166 1.00185E+19 2.11574E+2
93 6.25807E+14 8.41492E+3
101 1.73215E+16 1.68359E+3
178 1.99432E+16 1.45720E+3
458 5.40873E+13 5.45407E+2
247 9.22216E+14 1.97442E+3
115 1.97127E+17 5.63728E+2
457 7.42501E+15 5.06466E+2
211 2.36170E+16 1.24746E+3
163 1.09503E+13 5.50247E+3
498 1.03301E+13 4.52097E+2
290 9.46352E+15 1.13078E+3
362 9.69048E+15 7.80431E+2
271 3.02812E+17 4.05256E+2
275 5.26396E+15 1.35704E+3
169 5.64402E+13 4.94048E+3
441 2.84420E+13 5.92158E+2
155 3.42501E+14 5.14348E+3
245 5.09066E+18 1.84173E+2
145 7.11240E+17 3.53136E+2
103 1.01653E+15 6.54829E+3
410 3.61564E+16 5.30628E+2
244 3.01030E+14 2.13623E+3
277 5.62155E+14 1.60685E+3
360 4.97881E+15 8.36123E+2
178 6.18475E+19 5.35271E+1
336 8.95581E+16 5.51607E+2
132 2.96325E+19 9.70146E+1
307 6.36406E+14 1.28644E+3
123 3.63093E+18 2.90305E+2
460 3.77279E+17 2.69719E+2
347 5.92073E+14 9.88743E+2
309 1.51656E+14 1.29708E+3
227 8.30159E+19 5.00445E+1
193 2.51338E+15 2.63857E+3
282 5.56673E+16 7.47265E+2
260 3.46561E+13 1.93110E+3
488 5.40331E+16 3.75875E+2
354 1.17867E+16 7.90612E+2
262 7.47280E+14 1.77687E+3
496 4.67551E+16 3.72480E+2
260 1.55247E+17 5.35606E+2
496 6.00546E+13 4.55551E+2
347 3.25475E+17 3.51235E+2
316 3.95018E+13 1.25357E+3
473 5.84027E+18 1.21281E+2
342 1.34006E+19 1.31379E+2
298 6.56865E+13 1.41923E+3
434 4.76122E+15 5.76798E+2
283 4.03026E+17 3.57417E+2
