N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 3.530500000E-05 2.836200000E-05 1.823800000E-05 -5.510000001E-07 -3.516500000E-05 3.585500000E-05 4.135900000E-05 5.533600000E-05 8.345700000E-05 1.348080000E-04 2.239280000E-04
1.600000000E+01 5.588040000E-04 4.895550000E-04 4.337270000E-04 3.937970000E-04 3.695880000E-04 3.609630000E-04 3.654940000E-04 3.778410000E-04 3.883520000E-04 3.784000000E-04 3.181480000E-04
1.700000000E+01 7.956704000E-03 7.311518000E-03 6.634126000E-03 5.971133000E-03 5.368033000E-03 4.863914000E-03 4.488447000E-03 4.261990000E-03 4.199284000E-03 4.306285000E-03 4.587989000E-03
1.549996187E+01 1.446350000E-04 1.276060000E-04 1.154770000E-04 1.071970000E-04 1.001240000E-04 8.902400000E-05 6.389200000E-05 9.450000000E-06 -8.867900000E-05 6.898100000E-05 7.651700000E-05
1.649996187E+01 2.159815000E-03 1.920512000E-03 1.701886000E-03 1.515922000E-03 1.371560000E-03 1.274067000E-03 1.227976000E-03 1.232611000E-03 1.286800000E-03 1.385767000E-03 1.518665000E-03
1.674996808E+01 4.195682000E-03 3.789737000E-03 3.392381000E-03 3.027732000E-03 2.718566000E-03 2.483203000E-03 2.332033000E-03 2.272310000E-03 2.307694000E-03 2.436686000E-03 2.653222000E-03
1.624993176E+01 1.100203000E-03 9.682730000E-04 8.546710000E-04 7.646350000E-04 7.024040000E-04 6.693530000E-04 6.643220000E-04 6.851170000E-04 7.270580000E-04 7.781670000E-04 8.223340000E-04
1.574996808E+01 2.840370000E-04 2.490570000E-04 2.231850000E-04 2.062780000E-04 1.974680000E-04 1.942120000E-04 1.911260000E-04 1.787940000E-04 1.395260000E-04 4.794400000E-05 -1.181000000E-04
1.524993176E+01 7.320800000E-05 6.432900000E-05 5.670700000E-05 4.766700000E-05 3.177800000E-05 -5.380000001E-07 -5.899300000E-05 4.961700000E-05 5.637800000E-05 7.297000000E-05 1.050130000E-04
