T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 8.897000000E-06 1.819000000E-05 3.633800000E-05 7.197300000E-05 1.417930000E-04 2.775290000E-04 5.385090000E-04 1.030521000E-03 1.930000000E-03
295 7.428000000E-06 1.567200000E-05 3.152900000E-05 6.285300000E-05 1.252620000E-04 2.488170000E-04 4.914290000E-04 9.607490000E-04 1.839537000E-03
300 5.927000000E-06 1.357500000E-05 2.754900000E-05 5.497100000E-05 1.099820000E-04 2.207240000E-04 4.426510000E-04 8.822690000E-04 1.724967000E-03
305 3.970000000E-06 1.174900000E-05 2.443500000E-05 4.852300000E-05 9.680600000E-05 1.946980000E-04 3.949520000E-04 7.992910000E-04 1.592533000E-03
310 7.659999999E-07 9.809000000E-06 2.205300000E-05 4.367100000E-05 8.602500000E-05 1.723510000E-04 3.510320000E-04 7.170610000E-04 1.451573000E-03
315 -4.830000000E-06 7.004000000E-06 2.005800000E-05 4.033700000E-05 7.814700000E-05 1.544990000E-04 3.125270000E-04 6.405210000E-04 1.310674000E-03
320 8.151000000E-06 2.066000000E-06 1.777000000E-05 3.817200000E-05 7.318400000E-05 1.415310000E-04 2.816060000E-04 5.733600000E-04 1.178040000E-03
325 8.721000000E-06 -6.704000000E-06 1.394100000E-05 3.662200000E-05 7.078400000E-05 1.335980000E-04 2.589720000E-04 5.187440000E-04 1.060490000E-03
330 1.068500000E-05 1.138800000E-05 6.538000000E-06 3.441400000E-05 7.039300000E-05 1.306720000E-04 2.453170000E-04 4.791930000E-04 9.639780000E-04
335 1.486400000E-05 1.197800000E-05 -7.065000000E-06 2.955600000E-05 7.073500000E-05 1.317720000E-04 2.408250000E-04 4.553650000E-04 8.915310000E-04
340 2.292700000E-05 1.412800000E-05 1.609600000E-05 1.869500000E-05 6.988400000E-05 1.362630000E-04 2.449360000E-04 4.476930000E-04 8.472750000E-04
