N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 7.331000000E-06 6.165000000E-06 5.051000000E-06 3.788000000E-06 1.974000000E-06 -1.050000000E-06 -5.848000000E-06 6.828000000E-06 7.836000000E-06 1.013900000E-05 1.462200000E-05
1.600000000E+01 1.147370000E-04 1.020810000E-04 8.998200000E-05 7.914400000E-05 6.985200000E-05 6.260700000E-05 5.754400000E-05 5.450700000E-05 5.329000000E-05 5.326000000E-05 5.357000000E-05
1.700000000E+01 1.481029000E-03 1.425260000E-03 1.349283000E-03 1.256904000E-03 1.154753000E-03 1.048914000E-03 9.455170000E-04 8.499050000E-04 7.669230000E-04 6.992100000E-04 6.505540000E-04
1.549996187E+01 2.974100000E-05 2.584100000E-05 2.250000000E-05 1.979000000E-05 1.768500000E-05 1.603500000E-05 1.453600000E-05 1.257400000E-05 9.134000000E-06 2.627000000E-06 -8.070000000E-06
1.649996187E+01 4.261050000E-04 3.925480000E-04 3.565350000E-04 3.201100000E-04 2.854050000E-04 2.536760000E-04 2.268300000E-04 2.055720000E-04 1.906500000E-04 1.824490000E-04 1.808330000E-04
1.674996808E+01 8.035090000E-04 7.563730000E-04 7.010120000E-04 6.402470000E-04 5.779060000E-04 5.177270000E-04 4.626570000E-04 4.153760000E-04 3.781560000E-04 3.517490000E-04 3.368490000E-04
1.624993176E+01 2.223590000E-04 2.010990000E-04 1.795430000E-04 1.589320000E-04 1.404930000E-04 1.250040000E-04 1.128900000E-04 1.044220000E-04 9.972800000E-05 9.828400000E-05 1.000130000E-04
1.574996808E+01 5.865100000E-05 5.146000000E-05 4.501000000E-05 3.951300000E-05 3.516200000E-05 3.197100000E-05 2.979400000E-05 2.843600000E-05 2.725900000E-05 2.534500000E-05 2.096700000E-05
1.524993176E+01 1.491600000E-05 1.284600000E-05 1.109400000E-05 9.615000000E-06 8.237000000E-06 6.596000000E-06 4.022000000E-06 -4.499999999E-07 -7.609000000E-06 9.493000000E-06 1.057700000E-05
