N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 2.142460000E-04 1.721540000E-04 1.050950000E-04 -2.597400000E-05 2.178290000E-04 2.290720000E-04 2.798170000E-04 3.924640000E-04 6.072760000E-04 9.852830000E-04 1.620506000E-03
1.600000000E+01 3.088449000E-03 2.724076000E-03 2.451244000E-03 2.281264000E-03 2.210896000E-03 2.235670000E-03 2.337915000E-03 2.479086000E-03 2.586555000E-03 2.520500000E-03 2.060750000E-03
1.700000000E+01 2.883698900E-02 2.607083300E-02 2.353078500E-02 2.140817200E-02 1.985398600E-02 1.898840500E-02 1.889434400E-02 1.962126000E-02 2.120013400E-02 2.364512600E-02 2.693464600E-02
1.549996187E+01 8.540720000E-04 7.638530000E-04 7.050840000E-04 6.697190000E-04 6.383870000E-04 5.722440000E-04 3.973830000E-04 1.119000000E-05 4.123820000E-04 4.289600000E-04 5.013620000E-04
1.649996187E+01 1.034477500E-02 9.178365000E-03 8.195906000E-03 7.449831000E-03 6.973232000E-03 6.787832000E-03 6.907046000E-03 7.320208000E-03 8.015185000E-03 8.953779000E-03 1.005377000E-02
1.674996808E+01 1.779692200E-02 1.593965800E-02 1.429516600E-02 1.296653200E-02 1.203928100E-02 1.157716200E-02 1.161118300E-02 1.216057100E-02 1.322723400E-02 1.479854600E-02 1.681805700E-02
1.624993176E+01 5.740583000E-03 5.065332000E-03 4.524921000E-03 4.143029000E-03 3.936285000E-03 3.908442000E-03 4.049114000E-03 4.341309000E-03 4.749928000E-03 5.188704000E-03 5.530523000E-03
1.574996808E+01 1.632157000E-03 1.446219000E-03 1.320076000E-03 1.251252000E-03 1.232496000E-03 1.245094000E-03 1.249767000E-03 1.175065000E-03 8.913580000E-04 2.302130000E-04 5.684900000E-04
1.524993176E+01 4.407650000E-04 3.929010000E-04 3.518310000E-04 2.977020000E-04 1.901950000E-04 -3.663800000E-05 2.989940000E-04 3.143120000E-04 3.772770000E-04 5.117120000E-04 7.581080000E-04
