T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 -5.370187000E-03 -5.181527000E-03 -4.910218000E-03 -4.523671000E-03 -3.980268000E-03 -3.230814000E-03 -2.224566000E-03 -9.226440000E-04 6.800680000E-04 2.521091000E-03 4.481473000E-03 6.400480000E-03 8.073012000E-03 9.395554000E-03 1.029339800E-02 1.077237200E-02 1.086338700E-02 1.063104000E-02 1.013713600E-02
295 -2.622641800E-02 -2.582893000E-02 -2.525741400E-02 -2.444337000E-02 -2.329956400E-02 -2.172329000E-02 -1.960979900E-02 -1.688172400E-02 -1.353687400E-02 -9.702104000E-03 -5.657727000E-03 -1.794499000E-03 1.544066000E-03 4.140201000E-03 5.966779000E-03 7.114703000E-03 7.703900000E-03 7.840876000E-03 8.831861000E-03
300 -6.732489400E-02 -6.652871700E-02 -6.538294400E-02 -6.374899900E-02 -6.144925000E-02 -5.827288000E-02 -5.400175100E-02 -4.847003900E-02 -4.166405500E-02 -3.383982800E-02 -2.558255800E-02 -1.770332200E-02 -1.095406600E-02 -5.732173000E-03 -2.009402000E-03 4.935270000E-04 2.088211000E-03 3.013312000E-03 3.424543000E-03
305 -1.422992580E-01 -1.408866590E-01 -1.388490110E-01 -1.359333070E-01 -1.318099190E-01 -1.260771550E-01 -1.183001100E-01 -1.081123010E-01 -9.540320400E-02 -8.056659000E-02 -6.467261500E-02 -4.932452300E-02 -3.608892000E-02 -2.582135800E-02 -1.844899700E-02 -1.333565100E-02 -9.795926000E-03 -7.346087000E-03 -5.708967000E-03
310 -1.593747360E-01 -1.594817410E-01 -1.596368330E-01 -1.598603280E-01 -1.601796970E-01 -1.606305530E-01 -1.612560240E-01 -1.621024930E-01 -1.632087500E-01 -1.597844290E-01 -1.328398880E-01 -1.059124790E-01 -8.204595200E-02 -6.320004500E-02 -4.950732700E-02 -3.983709600E-02 -3.287076200E-02 -2.769169400E-02 -2.382155900E-02
315 -1.245273830E-01 -1.247905700E-01 -1.251727560E-01 -1.257250250E-01 -1.265173920E-01 -1.276425030E-01 -1.292165080E-01 -1.313724030E-01 -1.342387730E-01 -1.378961930E-01 -1.423099230E-01 -1.472576320E-01 -1.523009790E-01 -1.235098870E-01 -1.009868480E-01 -8.472066200E-02 -7.261848500E-02 -6.319117000E-02 -5.571232800E-02
320 -4.713078200E-02 -4.767621700E-02 -4.846953700E-02 -4.961852600E-02 -5.127243800E-02 -5.363201700E-02 -5.695524500E-02 -6.154998900E-02 -6.773831900E-02 -7.577242400E-02 -8.568929500E-02 -9.712898100E-02 -1.092185750E-01 -1.206785280E-01 -1.302417760E-01 -1.371621510E-01 -1.302542800E-01 -1.158623430E-01 -1.037743850E-01
325 1.138577200E-02 1.128187200E-02 1.113174700E-02 1.091640100E-02 1.061075200E-02 1.018354600E-02 9.599523000E-03 8.826061000E-03 7.846793000E-03 6.682628000E-03 5.413415000E-03 6.338690000E-04 -2.251818300E-02 -4.558779300E-02 -6.587810200E-02 -8.147830900E-02 -9.201392900E-02 -9.831487400E-02 -1.015116170E-01
330 1.941792400E-02 1.927068900E-02 1.905758500E-02 1.875114500E-02 1.831464100E-02 1.770135400E-02 1.685664100E-02 1.572590400E-02 1.427260200E-02 1.250875900E-02 1.053204900E-02 8.546211000E-03 6.824711000E-03 5.598353000E-03 4.924736000E-03 4.660863000E-03 -3.133569000E-03 -1.581429700E-02 -2.352033800E-02
335 2.991679100E-02 2.972289300E-02 2.944178000E-02 2.903654700E-02 2.845723700E-02 2.763901500E-02 2.650335600E-02 2.496614900E-02 2.295847300E-02 2.046546400E-02 1.758077700E-02 1.455407600E-02 1.177907000E-02 9.666745000E-03 8.429809000E-03 7.949993000E-03 7.893977000E-03 7.962733000E-03 8.020118000E-03
340 4.286656400E-02 4.262942400E-02 4.228511500E-02 4.178770900E-02 4.107436400E-02 4.006210300E-02 3.864740800E-02 3.671294400E-02 3.414833300E-02 3.089273300E-02 2.700208900E-02 2.272458000E-02 1.853467500E-02 1.504468800E-02 1.274695300E-02 1.170408000E-02 1.151299100E-02 1.166872000E-02 1.188716300E-02
