N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 335 1.500E-4 1.239579681E+00 1.341312772E+00
1.468000E+10 1.000E+17 335 1.500E-4 1.263878821E+00 1.341374486E+00
2.154000E+10 1.000E+17 335 1.500E-4 1.283554544E+00 1.341464527E+00
3.162000E+10 1.000E+17 335 1.500E-4 1.298907175E+00 1.341595530E+00
4.642000E+10 1.000E+17 335 1.500E-4 1.310618412E+00 1.341785361E+00
6.813000E+10 1.000E+17 335 1.500E-4 1.319472021E+00 1.342058896E+00
1.000000E+11 1.000E+17 335 1.500E-4 1.326190532E+00 1.342449859E+00
1.468000E+11 1.000E+17 335 1.500E-4 1.331375252E+00 1.343002421E+00
2.154000E+11 1.000E+17 335 1.500E-4 1.335507691E+00 1.343771443E+00
3.162000E+11 1.000E+17 335 1.500E-4 1.338973294E+00 1.344820132E+00
4.642000E+11 1.000E+17 335 1.500E-4 1.342082104E+00 1.346213661E+00
6.813000E+11 1.000E+17 335 1.500E-4 1.345077926E+00 1.348008451E+00
1.000000E+12 1.000E+17 335 1.500E-4 1.348139290E+00 1.350239682E+00
1.468000E+12 1.000E+17 335 1.500E-4 1.351379992E+00 1.352912472E+00
2.154000E+12 1.000E+17 335 1.500E-4 1.354834051E+00 1.355979315E+00
3.162000E+12 1.000E+17 335 1.500E-4 1.358618509E+00 1.359495445E+00
4.642000E+12 1.000E+17 335 1.500E-4 1.362594280E+00 1.363285873E+00
6.813000E+12 1.000E+17 335 1.500E-4 1.366760403E+00 1.367318892E+00
1.000000E+13 1.000E+17 335 1.500E-4 1.371133804E+00 1.371590691E+00
