N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.197148966E+00 1.185081013E+00 1.158464269E+00 1.104849455E+00 1.017024155E+00 1.017272198E+00 1.019663094E+00 1.024849650E+00 1.033746829E+00 1.047325187E+00 1.066342161E+00
1.600000000E+01 1.251320789E+00 1.252279157E+00 1.253838052E+00 1.255759265E+00 1.257734486E+00 1.258673723E+00 1.257774859E+00 1.253538705E+00 1.243148879E+00 1.222315467E+00 1.184655442E+00
1.700000000E+01 1.320821741E+00 1.320119666E+00 1.320421659E+00 1.321761171E+00 1.324092662E+00 1.327200595E+00 1.330912910E+00 1.334862470E+00 1.338842966E+00 1.342877106E+00 1.346396539E+00
1.549996187E+01 1.227609354E+00 1.227860842E+00 1.227278331E+00 1.224457830E+00 1.216512727E+00 1.198613889E+00 1.162873935E+00 1.098771085E+00 1.011821573E+00 1.012059603E+00 1.013498350E+00
1.649996187E+01 1.280663423E+00 1.280965040E+00 1.282312412E+00 1.284549946E+00 1.286322249E+00 1.289394669E+00 1.292539095E+00 1.295276864E+00 1.297303112E+00 1.297935343E+00 1.296208017E+00
1.674996808E+01 1.299226591E+00 1.299147614E+00 1.300108864E+00 1.301962626E+00 1.304526284E+00 1.307739304E+00 1.311342145E+00 1.314993588E+00 1.318296405E+00 1.321172565E+00 1.322984543E+00
1.624993176E+01 1.264767692E+00 1.265352544E+00 1.266879343E+00 1.269177827E+00 1.271773216E+00 1.274393476E+00 1.276456285E+00 1.277305225E+00 1.276085635E+00 1.271230719E+00 1.260193079E+00
1.574996808E+01 1.239147661E+00 1.240021190E+00 1.241211737E+00 1.242037986E+00 1.241537018E+00 1.238002143E+00 1.228697752E+00 1.208700614E+00 1.171056866E+00 1.106547765E+00 1.009923294E+00
1.524993176E+01 1.215455308E+00 1.212580998E+00 1.206124733E+00 1.190998796E+00 1.159061534E+00 1.097115113E+00 1.014105659E+00 1.014440375E+00 1.016387748E+00 1.020440479E+00 1.027268545E+00
