fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0US1 8:59 301.9 38.4 1.000E+000 1.314E+000 1.576E-006 1.622E+004 2.639E+000 1.926E-008 1.222E-005 5.046E-002 1.221E-005 1.740E-007 2.824E-001 2.680E-002 6.470E-006 6.304E-003 
0US2 9:15 305 38.01 1.000E+000 1.284E+000 1.564E-006 1.436E+004 2.631E+000 2.119E-008 1.207E-005 4.479E-002 1.207E-005 1.504E-007 2.783E-001 2.360E-002 6.347E-006 1.758E-003 
0US3 9:36 307.6 37.69 1.000E+000 1.487E+000 1.924E-006 1.291E+004 2.614E+000 2.335E-008 1.212E-005 4.125E-002 1.212E-005 1.378E-007 2.757E-001 2.170E-002 6.322E-006 1.312E-002 
0US4 9:55 309.5 37.46 1.000E+000 1.542E+000 1.504E-006 1.192E+004 2.617E+000 2.382E-008 1.231E-005 3.820E-002 1.231E-005 1.287E-007 2.737E-001 2.000E-002 6.402E-006 3.395E-003 
0US5 10:20 312 37.16 1.000E+000 1.473E+000 1.730E-006 1.070E+004 2.597E+000 2.654E-008 1.226E-005 3.530E-002 1.225E-005 1.174E-007 2.716E-001 1.840E-002 6.347E-006 2.043E-003 
0US6 10:38 313.6 36.97 1.000E+000 1.456E+000 1.661E-006 9.978E+003 2.594E+000 2.759E-008 1.173E-005 3.187E-002 1.173E-005 1.006E-007 2.693E-001 1.650E-002 6.062E-006 2.728E-001 
0US7 11:3 315.2 36.78 1.000E+000 1.556E+000 1.806E-006 9.292E+003 2.596E+000 2.866E-008 1.205E-005 3.059E-002 1.204E-005 9.884E-008 2.683E-001 1.580E-002 6.216E-006 1.094E-002 
0US8 11:22 317.3 36.54 1.000E+000 1.575E+000 1.802E-006 8.451E+003 2.594E+000 3.010E-008 1.197E-005 2.793E-002 1.197E-005 8.907E-008 2.665E-001 1.440E-002 6.142E-006 2.308E-003 
0US9 11:43 319.5 36.29 1.000E+000 1.603E+000 1.793E-006 7.645E+003 2.588E+000 3.179E-008 1.229E-005 2.613E-002 1.228E-005 8.514E-008 2.653E-001 1.350E-002 6.260E-006 1.100E-003 
US10 11:57 321.9 36.02 1.000E+000 1.486E+000 1.698E-006 6.852E+003 2.573E+000 3.413E-008 1.236E-005 2.397E-002 1.235E-005 7.813E-008 2.639E-001 1.230E-002 6.301E-006 1.135E-003 
US11 12:18 324.6 35.72 1.000E+000 1.543E+000 1.689E-006 6.068E+003 2.573E+000 3.625E-008 1.196E-005 2.083E-002 1.195E-005 6.520E-008 2.619E-001 1.070E-002 6.036E-006 3.685E-003 
US12 12:36 327.8 35.37 1.000E+000 1.550E+000 1.796E-006 5.287E+003 2.579E+000 3.853E-008 1.268E-005 1.922E-002 1.267E-005 6.349E-008 2.608E-001 9.800E-003 6.413E-006 3.534E-003 
US13 12:54 330 35.13 1.000E+000 1.573E+000 1.862E-006 4.843E+003 2.571E+000 4.055E-008 1.221E-005 1.702E-002 1.220E-005 5.388E-008 2.595E-001 8.700E-003 6.121E-006 1.433E-002 
US14 13:7 332.7 34.85 1.000E+000 1.727E+000 2.125E-006 4.401E+003 2.581E+000 4.245E-008 1.170E-005 1.467E-002 1.168E-005 4.423E-008 2.580E-001 7.500E-003 5.817E-006 5.461E-004 
