N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.778E+15 290 3.800E-4 3.824765E+1 1.972040E+1 6.256420E-1 8.241100E+1
1.468000E+10 1.778E+15 290 3.800E-4 3.821927E+1 1.966770E+1 6.245900E-1 8.239050E+1
2.154000E+10 1.778E+15 290 3.800E-4 3.817816E+1 1.959400E+1 6.231240E-1 8.236310E+1
3.162000E+10 1.778E+15 290 3.800E-4 3.811900E+1 1.949220E+1 6.211240E-1 8.232660E+1
4.642000E+10 1.778E+15 290 3.800E-4 3.803457E+1 1.934720E+1 6.184220E-1 8.225330E+1
6.813000E+10 1.778E+15 290 3.800E-4 3.791560E+1 1.916880E+1 6.149490E-1 8.221250E+1
1.000000E+11 1.778E+15 290 3.800E-4 3.775076E+1 1.894270E+1 6.107180E-1 8.216300E+1
1.468000E+11 1.778E+15 290 3.800E-4 3.752766E+1 1.865660E+1 6.057010E-1 8.207710E+1
2.154000E+11 1.778E+15 290 3.800E-4 3.723478E+1 1.832860E+1 6.001900E-1 8.201470E+1
3.162000E+11 1.778E+15 290 3.800E-4 3.686475E+1 1.794470E+1 5.943120E-1 8.190500E+1
4.642000E+11 1.778E+15 290 3.800E-4 3.641784E+1 1.753180E+1 5.884200E-1 8.181350E+1
6.813000E+11 1.778E+15 290 3.800E-4 3.590365E+1 1.708390E+1 5.826660E-1 8.166360E+1
1.000000E+12 1.778E+15 290 3.800E-4 3.533885E+1 1.663050E+1 5.771620E-1 8.153700E+1
1.468000E+12 1.778E+15 290 3.800E-4 3.474108E+1 1.616510E+1 5.719440E-1 8.135430E+1
2.154000E+12 1.778E+15 290 3.800E-4 3.412244E+1 1.570800E+1 5.669050E-1 8.120270E+1
3.162000E+12 1.778E+15 290 3.800E-4 3.348666E+1 1.524360E+1 5.619950E-1 8.099990E+1
4.642000E+12 1.778E+15 290 3.800E-4 3.283102E+1 1.478420E+1 5.570780E-1 8.083430E+1
6.813000E+12 1.778E+15 290 3.800E-4 3.215039E+1 1.431110E+1 5.521310E-1 8.062020E+1
1.000000E+13 1.778E+15 290 3.800E-4 3.144039E+1 1.383720E+1 5.470830E-1 8.044630E+1
1.468000E+13 1.778E+15 290 3.800E-4 3.069833E+1 1.334660E+1 5.419550E-1 8.022170E+1
2.154000E+13 1.778E+15 290 3.800E-4 2.992307E+1 1.285370E+1 5.367080E-1 8.003570E+1
3.162000E+13 1.778E+15 290 3.800E-4 2.911460E+1 1.234470E+1 5.313820E-1 7.979250E+1
4.642000E+13 1.778E+15 290 3.800E-4 2.827388E+1 1.183410E+1 5.259320E-1 7.958280E+1
6.813000E+13 1.778E+15 290 3.800E-4 2.740290E+1 1.131000E+1 5.204120E-1 7.930810E+1
1.000000E+14 1.778E+15 290 3.800E-4 2.650460E+1 1.078120E+1 5.147580E-1 7.902110E+1
