T d154 d184 d214 d244
d 150 180 210 240
290 8.540720000E-04 6.961770000E-04 5.928450000E-04 5.214710000E-04
295 7.638530000E-04 6.353320000E-04 5.520450000E-04 4.952000000E-04
300 7.050840000E-04 6.021550000E-04 5.359290000E-04 4.905340000E-04
305 6.697190000E-04 5.868570000E-04 5.338770000E-04 4.967950000E-04
310 6.383870000E-04 5.694470000E-04 5.245880000E-04 4.914800000E-04
315 5.722440000E-04 5.096210000E-04 4.658980000E-04 4.306290000E-04
320 3.973830000E-04 3.319210000E-04 2.814760000E-04 2.385090000E-04
325 1.119000000E-05 -6.090000000E-05 -1.180610000E-04 -1.673830000E-04
330 4.123820000E-04 3.151110000E-04 2.531640000E-04 2.105700000E-04
335 4.289600000E-04 3.358650000E-04 2.752330000E-04 2.323340000E-04
340 5.013620000E-04 4.021810000E-04 3.355780000E-04 2.877020000E-04
