5.800E-2 1.087E+8 1.590E+6 1.071E+8 1.271E-120 6.179E-12 2.904E-20 1.245E-96
6.084E-2 1.273E+8 2.993E+6 1.243E+8 8.219E-115 2.803E-10 1.403E-18 5.841E-94
6.368E-2 1.278E+8 5.385E+6 1.224E+8 3.889E-109 1.072E-8 5.993E-17 2.528E-91
6.652E-2 1.117E+8 9.263E+6 1.024E+8 1.347E-103 3.460E-7 2.264E-15 1.009E-88
6.936E-2 8.796E+7 1.524E+7 7.272E+7 3.411E-98 9.414E-6 7.564E-14 3.717E-86
7.220E-2 6.780E+7 2.396E+7 4.385E+7 6.320E-93 2.160E-4 2.235E-12 1.263E-83
7.504E-2 5.846E+7 3.602E+7 2.244E+7 8.568E-88 4.180E-3 5.838E-11 3.958E-81
7.788E-2 6.153E+7 5.177E+7 9.754E+6 8.497E-83 6.821E-2 1.349E-9 1.145E-78
8.072E-2 7.475E+7 7.115E+7 3.599E+6 6.165E-78 9.388E-1 2.756E-8 3.053E-76
8.356E-2 9.461E+7 9.348E+7 1.128E+6 3.273E-73 1.090E+1 4.979E-7 7.513E-74
8.640E-2 1.177E+8 1.174E+8 2.999E+5 1.271E-68 1.066E+2 7.955E-6 1.705E-71
8.924E-2 1.411E+8 1.410E+8 6.773E+4 3.610E-64 8.803E+2 1.124E-4 3.571E-69
9.208E-2 1.620E+8 1.619E+8 1.299E+4 7.504E-60 6.128E+3 1.404E-3 6.899E-67
9.492E-2 1.778E+8 1.778E+8 2.114E+3 1.141E-55 3.597E+4 1.552E-2 1.230E-64
9.776E-2 1.868E+8 1.866E+8 2.922E+2 1.269E-51 1.781E+5 1.516E-1 2.021E-62
1.006E-1 1.880E+8 1.872E+8 3.428E+1 1.033E-47 7.436E+5 1.310E+0 3.066E-60
1.034E-1 1.823E+8 1.796E+8 3.415E+0 6.149E-44 2.618E+6 1.001E+1 4.290E-58
1.063E-1 1.726E+8 1.648E+8 2.889E-1 2.678E-40 7.775E+6 6.765E+1 5.537E-56
1.091E-1 1.640E+8 1.445E+8 2.075E-2 8.535E-37 1.947E+7 4.043E+2 6.593E-54
1.120E-1 1.623E+8 1.212E+8 1.265E-3 1.990E-33 4.112E+7 2.136E+3 7.242E-52
1.148E-1 1.704E+8 9.713E+7 6.548E-5 3.393E-30 7.324E+7 9.984E+3 7.338E-50
1.176E-1 1.845E+8 7.444E+7 2.878E-6 4.234E-27 1.100E+8 4.126E+4 6.860E-48
1.205E-1 1.940E+8 5.455E+7 1.074E-7 3.865E-24 1.393E+8 1.508E+5 5.916E-46
1.233E-1 1.875E+8 3.821E+7 3.403E-9 2.581E-21 1.488E+8 4.873E+5 4.706E-44
1.262E-1 1.611E+8 2.560E+7 9.153E-11 1.261E-18 1.341E+8 1.393E+6 3.454E-42
1.290E-1 1.218E+8 1.639E+7 2.090E-12 4.506E-16 1.019E+8 3.520E+6 2.338E-40
1.318E-1 8.317E+7 1.003E+7 4.053E-14 1.178E-13 6.527E+7 7.867E+6 1.460E-38
1.347E-1 5.669E+7 5.874E+6 6.672E-16 2.254E-11 3.527E+7 1.555E+7 8.415E-37
1.375E-1 4.653E+7 3.287E+6 9.326E-18 3.154E-9 1.607E+7 2.718E+7 4.473E-35
1.404E-1 4.994E+7 1.759E+6 1.107E-19 3.229E-7 6.175E+6 4.201E+7 2.193E-33
1.432E-1 6.032E+7 8.998E+5 1.115E-21 2.419E-5 2.001E+6 5.742E+7 9.920E-32
1.460E-1 7.039E+7 4.401E+5 9.538E-24 1.325E-3 5.469E+5 6.941E+7 4.140E-30
1.489E-1 7.452E+7 2.058E+5 6.927E-26 5.313E-2 1.261E+5 7.419E+7 1.594E-28
1.517E-1 7.025E+7 9.199E+4 4.271E-28 1.558E+0 2.450E+4 7.013E+7 5.659E-27
1.546E-1 5.867E+7 3.932E+4 2.236E-30 3.344E+1 4.017E+3 5.863E+7 1.854E-25
1.574E-1 4.336E+7 1.607E+4 9.940E-33 5.248E+2 5.553E+2 4.334E+7 5.603E-24
1.602E-1 2.834E+7 6.278E+3 3.751E-35 6.027E+3 6.474E+1 2.833E+7 1.562E-22
1.631E-1 1.643E+7 2.345E+3 1.202E-37 5.063E+4 6.365E+0 1.638E+7 4.018E-21
1.659E-1 8.685E+6 8.375E+2 3.269E-40 3.112E+5 5.277E-1 8.373E+6 9.533E-20
1.688E-1 5.185E+6 2.860E+2 7.551E-43 1.399E+6 3.690E-2 3.785E+6 2.086E-18
1.716E-1 6.116E+6 9.335E+1 1.481E-45 4.603E+6 2.176E-3 1.513E+6 4.213E-17
1.744E-1 1.161E+7 2.914E+1 2.465E-48 1.108E+7 1.082E-4 5.351E+5 7.848E-16
1.773E-1 1.967E+7 8.694E+0 3.484E-51 1.950E+7 4.538E-6 1.673E+5 1.349E-14
1.801E-1 2.517E+7 2.480E+0 4.182E-54 2.512E+7 1.605E-7 4.625E+4 2.138E-13
