6.000E-2 9.556E+7 9.394E+7 1.626E+6 2.753E-25 3.486E-66
6.289E-2 1.107E+8 1.036E+8 7.027E+6 1.049E-23 3.010E-64
6.579E-2 1.328E+8 1.135E+8 1.931E+7 3.644E-22 2.447E-62
6.868E-2 1.571E+8 1.234E+8 3.374E+7 1.154E-20 1.874E-60
7.157E-2 1.706E+8 1.331E+8 3.749E+7 3.328E-19 1.351E-58
7.447E-2 1.691E+8 1.426E+8 2.649E+7 8.752E-18 9.169E-57
7.736E-2 1.635E+8 1.516E+8 1.190E+7 2.097E-16 5.861E-55
8.025E-2 1.634E+8 1.600E+8 3.399E+6 4.581E-15 3.528E-53
8.315E-2 1.683E+8 1.677E+8 6.175E+5 9.121E-14 2.000E-51
8.604E-2 1.744E+8 1.744E+8 7.133E+4 1.655E-12 1.067E-49
8.893E-2 1.800E+8 1.800E+8 5.239E+3 2.737E-11 5.365E-48
9.183E-2 1.845E+8 1.845E+8 2.447E+2 4.125E-10 2.539E-46
9.472E-2 1.877E+8 1.877E+8 7.267E+0 5.666E-9 1.131E-44
9.761E-2 1.895E+8 1.895E+8 1.372E-1 7.094E-8 4.748E-43
1.005E-1 1.900E+8 1.900E+8 1.648E-3 8.095E-7 1.876E-41
1.034E-1 1.890E+8 1.890E+8 1.258E-5 8.419E-6 6.982E-40
1.063E-1 1.867E+8 1.867E+8 6.110E-8 7.980E-5 2.446E-38
1.092E-1 1.831E+8 1.831E+8 1.887E-10 6.894E-4 8.072E-37
1.121E-1 1.782E+8 1.782E+8 3.704E-13 5.428E-3 2.508E-35
1.150E-1 1.721E+8 1.721E+8 4.624E-16 3.895E-2 7.337E-34
1.179E-1 1.651E+8 1.651E+8 3.670E-19 2.548E-1 2.021E-32
1.208E-1 1.572E+8 1.572E+8 1.853E-22 1.519E+0 5.244E-31
1.237E-1 1.485E+8 1.485E+8 5.946E-26 8.251E+0 1.281E-29
1.265E-1 1.393E+8 1.393E+8 1.214E-29 4.086E+1 2.947E-28
1.294E-1 1.297E+8 1.297E+8 1.575E-33 1.844E+2 6.383E-27
1.323E-1 1.199E+8 1.199E+8 1.300E-37 7.585E+2 1.302E-25
1.352E-1 1.100E+8 1.100E+8 6.821E-42 2.844E+3 2.501E-24
1.381E-1 1.002E+8 1.002E+8 2.276E-46 9.716E+3 4.522E-23
1.410E-1 9.063E+7 9.060E+7 4.829E-51 3.026E+4 7.702E-22
1.439E-1 8.140E+7 8.131E+7 6.515E-56 8.588E+4 1.235E-20
1.468E-1 7.266E+7 7.244E+7 5.589E-61 2.222E+5 1.865E-19
1.497E-1 6.458E+7 6.406E+7 3.049E-66 5.238E+5 2.652E-18
1.526E-1 5.736E+7 5.624E+7 1.058E-71 1.126E+6 3.552E-17
1.555E-1 5.121E+7 4.900E+7 2.333E-77 2.204E+6 4.478E-16
1.584E-1 4.632E+7 4.239E+7 3.272E-83 3.935E+6 5.317E-15
1.613E-1 4.280E+7 3.640E+7 2.919E-89 6.401E+6 5.944E-14
1.642E-1 4.051E+7 3.102E+7 1.655E-95 9.492E+6 6.258E-13
1.671E-1 3.907E+7 2.625E+7 5.969E-102 1.283E+7 6.204E-12
1.699E-1 3.784E+7 2.204E+7 1.369E-108 1.580E+7 5.792E-11
1.728E-1 3.611E+7 1.838E+7 1.996E-115 1.774E+7 5.091E-10
1.757E-1 3.335E+7 1.521E+7 1.850E-122 1.815E+7 4.214E-9
1.786E-1 2.942E+7 1.249E+7 1.091E-129 1.692E+7 3.285E-8
1.815E-1 2.457E+7 1.019E+7 4.090E-137 1.438E+7 2.411E-7
1.844E-1 1.939E+7 8.247E+6 9.750E-145 1.114E+7 1.666E-6
1.873E-1 1.449E+7 6.627E+6 1.478E-152 7.864E+6 1.085E-5
1.902E-1 1.035E+7 5.286E+6 1.425E-160 5.060E+6 6.646E-5
1.931E-1 7.153E+6 4.185E+6 8.732E-169 2.968E+6 3.836E-4
1.960E-1 4.876E+6 3.289E+6 3.403E-177 1.586E+6 2.084E-3
