T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.247971189E+00 1.222259004E+00 2.571218500E-02 1.247891554E+00 1.222182163E+00 2.570939100E-02 7.963500000E-05 7.684100000E-05
295 1.248247069E+00 1.222261148E+00 2.598592100E-02 1.248177723E+00 1.222192303E+00 2.598542000E-02 6.934600000E-05 6.884500000E-05
300 1.249041553E+00 1.223155721E+00 2.588583200E-02 1.248980667E+00 1.223092469E+00 2.588819800E-02 6.088600000E-05 6.325200000E-05
305 1.250179567E+00 1.224611352E+00 2.556821500E-02 1.250125073E+00 1.224552671E+00 2.557240200E-02 5.449400000E-05 5.868100000E-05
310 1.251179061E+00 1.226433986E+00 2.474507500E-02 1.251128771E+00 1.226376943E+00 2.475182800E-02 5.029000000E-05 5.704300000E-05
315 1.251299481E+00 1.228092611E+00 2.320687000E-02 1.251251539E+00 1.228036516E+00 2.321502300E-02 4.794200000E-05 5.609500000E-05
320 1.249706424E+00 1.229925185E+00 1.978123900E-02 1.249659215E+00 1.229867700E+00 1.979151500E-02 4.720900000E-05 5.748500000E-05
325 1.244445305E+00 1.231167933E+00 1.327737200E-02 1.244398198E+00 1.231105827E+00 1.329237100E-02 4.710700000E-05 6.210600000E-05
330 1.232723675E+00 1.231053638E+00 1.670037000E-03 1.232677506E+00 1.230984569E+00 1.692937000E-03 4.616900000E-05 6.906900000E-05
335 1.209978486E+00 1.229033267E+00 -1.905478100E-02 1.209936983E+00 1.228953914E+00 -1.901693100E-02 4.150300000E-05 7.935300000E-05
340 1.169639455E+00 1.222469352E+00 -5.282989700E-02 1.169610510E+00 1.222377310E+00 -5.276680000E-02 2.894500000E-05 9.204200000E-05
