T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.235257941E+00 1.218168464E+00 1.708947700E-02 1.235245455E+00 1.218148594E+00 1.709686100E-02 1.248600000E-05 1.987000000E-05
295 1.233357222E+00 1.216791595E+00 1.656562700E-02 1.233346453E+00 1.216773931E+00 1.657252200E-02 1.076900000E-05 1.766400000E-05
300 1.231719780E+00 1.216408370E+00 1.531141000E-02 1.231710490E+00 1.216392513E+00 1.531797700E-02 9.290000000E-06 1.585700000E-05
305 1.228802059E+00 1.216444590E+00 1.235746900E-02 1.228794020E+00 1.216430259E+00 1.236376100E-02 8.039000000E-06 1.433100000E-05
310 1.222603249E+00 1.216466268E+00 6.136981000E-03 1.222596279E+00 1.216453079E+00 6.143200000E-03 6.970000000E-06 1.318900000E-05
315 1.209774218E+00 1.215331079E+00 -5.556861000E-03 1.209768284E+00 1.215318667E+00 -5.550383000E-03 5.934000000E-06 1.241200000E-05
320 1.183334957E+00 1.008231788E+00 1.751031690E-01 1.183330348E+00 1.008218455E+00 1.751118930E-01 4.609000000E-06 1.333300000E-05
325 1.138063777E+00 1.003471245E+00 1.345925320E-01 1.138061253E+00 1.003469610E+00 1.345916430E-01 2.524000000E-06 1.635000000E-06
330 1.064412377E+00 1.003836127E+00 6.057625000E-02 1.064413257E+00 1.003834322E+00 6.057893500E-02 -8.800000000E-07 1.805000000E-06
335 1.019925650E+00 1.004395743E+00 1.552990700E-02 1.019917675E+00 1.004393672E+00 1.552400300E-02 7.975000000E-06 2.071000000E-06
340 1.020761687E+00 1.005258241E+00 1.550344600E-02 1.020753208E+00 1.005255768E+00 1.549744000E-02 8.479000000E-06 2.473000000E-06
