N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+16 290 1.800E-4 1.250715754E+00 1.300663773E+00
1.468000E+10 5.623E+16 290 1.800E-4 1.256445877E+00 1.300673457E+00
2.154000E+10 5.623E+16 290 1.800E-4 1.260059234E+00 1.300687353E+00
3.162000E+10 5.623E+16 290 1.800E-4 1.271835795E+00 1.300707340E+00
4.642000E+10 5.623E+16 290 1.800E-4 1.279892468E+00 1.300735902E+00
6.813000E+10 5.623E+16 290 1.800E-4 1.280820647E+00 1.300776395E+00
1.000000E+11 5.623E+16 290 1.800E-4 1.281399426E+00 1.300832964E+00
1.468000E+11 5.623E+16 290 1.800E-4 1.294651355E+00 1.300910421E+00
2.154000E+11 5.623E+16 290 1.800E-4 1.295019175E+00 1.301013563E+00
3.162000E+11 5.623E+16 290 1.800E-4 1.300773905E+00 1.301145947E+00
4.642000E+11 5.623E+16 290 1.800E-4 1.301066232E+00 1.301956911E+00
6.813000E+11 5.623E+16 290 1.800E-4 1.304242499E+00 1.314710712E+00
1.000000E+12 5.623E+16 290 1.800E-4 1.314826808E+00 1.314936670E+00
1.468000E+12 5.623E+16 290 1.800E-4 1.315081040E+00 1.315161410E+00
2.154000E+12 5.623E+16 290 1.800E-4 1.315290452E+00 1.317153176E+00
3.162000E+12 5.623E+16 290 1.800E-4 1.328886092E+00 1.331711163E+00
4.642000E+12 5.623E+16 290 1.800E-4 1.342283268E+00 1.344368618E+00
6.813000E+12 5.623E+16 290 1.800E-4 1.344551175E+00 1.344566520E+00
1.000000E+13 5.623E+16 290 1.800E-4 1.358389425E+00 1.358399550E+00
