N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.021154262E+00 1.021879531E+00 1.022375629E+00 1.022684192E+00 1.022835935E+00 1.022848482E+00 1.022726641E+00 1.022464535E+00 1.022050268E+00 1.021475187E+00 1.020749784E+00 1.019927077E+00 1.019127019E+00 1.018546453E+00 1.018433137E+00 1.019019920E+00 1.020452849E+00 1.022765869E+00 1.025928437E+00
1.600000000E+01 1.189700474E+00 1.196213811E+00 1.201086002E+00 1.204783318E+00 1.207714296E+00 1.210225885E+00 1.212611551E+00 1.215119102E+00 1.217949265E+00 1.221242270E+00 1.225056011E+00 1.229348437E+00 1.233979353E+00 1.238742468E+00 1.243421585E+00 1.247849472E+00 1.251942317E+00 1.255698162E+00 1.259169699E+00
1.700000000E+01 1.137147000E+00 1.151907545E+00 1.171224618E+00 1.186493355E+00 1.201547401E+00 1.214195269E+00 1.226334054E+00 1.238034770E+00 1.249162140E+00 1.259499534E+00 1.268878282E+00 1.277241064E+00 1.284632925E+00 1.291159488E+00 1.296949981E+00 1.302190891E+00 1.306965342E+00 1.311451703E+00 1.315510758E+00
1.549996187E+01 1.062677931E+00 1.063671312E+00 1.064906344E+00 1.066563007E+00 1.068860724E+00 1.072073119E+00 1.076532255E+00 1.082608440E+00 1.090644877E+00 1.100825811E+00 1.112985498E+00 1.126439863E+00 1.140015527E+00 1.152416720E+00 1.162751417E+00 1.170839340E+00 1.177034239E+00 1.181837730E+00 1.185656237E+00
1.649996187E+01 1.169498601E+00 1.181467938E+00 1.191041804E+00 1.198747978E+00 1.205191276E+00 1.210954821E+00 1.216539786E+00 1.222320354E+00 1.228501853E+00 1.235094353E+00 1.241928273E+00 1.248727749E+00 1.255218081E+00 1.261213465E+00 1.266646467E+00 1.271544772E+00 1.275988450E+00 1.280075784E+00 1.283869286E+00
1.674996808E+01 1.153177329E+00 1.168172702E+00 1.180855467E+00 1.191617563E+00 1.201055470E+00 1.209786933E+00 1.218311913E+00 1.226916707E+00 1.235636994E+00 1.244297222E+00 1.252620745E+00 1.260358757E+00 1.267372612E+00 1.273643880E+00 1.279236944E+00 1.284255176E+00 1.288812275E+00 1.293090512E+00 1.297087527E+00
1.624993176E+01 1.183527440E+00 1.192649961E+00 1.199647752E+00 1.205061327E+00 1.209414415E+00 1.213176233E+00 1.216750342E+00 1.220468946E+00 1.224577899E+00 1.229209878E+00 1.234358007E+00 1.239874494E+00 1.245514449E+00 1.251017412E+00 1.256187681E+00 1.260933721E+00 1.265258631E+00 1.269224107E+00 1.272915260E+00
1.574996808E+01 1.170692345E+00 1.174636949E+00 1.177653864E+00 1.180083576E+00 1.182220631E+00 1.184323135E+00 1.186621677E+00 1.189318146E+00 1.192569026E+00 1.196451894E+00 1.200928338E+00 1.205832841E+00 1.210913949E+00 1.215916984E+00 1.220653054E+00 1.225015786E+00 1.228966425E+00 1.232510143E+00 1.235693901E+00
1.524993176E+01 1.008667791E+00 1.009076255E+00 1.009375720E+00 1.009586262E+00 1.009726710E+00 1.009812585E+00 1.009856020E+00 1.009867172E+00 1.009857110E+00 1.009842542E+00 1.009852561E+00 1.009936550E+00 1.010169373E+00 1.010648254E+00 1.011477573E+00 1.012746975E+00 1.028626015E+00 1.041608496E+00 1.051043803E+00
