N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.021572656E+00 1.009451744E+00 1.094687979E+00 1.185055527E+00 1.201563792E+00 1.196357943E+00 1.183182970E+00 1.167320354E+00 1.151824216E+00
1.016672606E+01 1.022530798E+00 1.010009564E+00 1.095923255E+00 1.189325889E+00 1.208348011E+00 1.205702023E+00 1.195307189E+00 1.182393025E+00 1.170017297E+00
1.033324570E+01 1.023221826E+00 1.010436668E+00 1.097040380E+00 1.192465795E+00 1.213335916E+00 1.212730038E+00 1.204750898E+00 1.194706774E+00 1.185793209E+00
1.049996187E+01 1.023696062E+00 1.010749031E+00 1.098206436E+00 1.194821583E+00 1.216997544E+00 1.217983573E+00 1.212044717E+00 1.204669275E+00 1.199306109E+00
1.066670514E+01 1.023996987E+00 1.010970578E+00 1.099590034E+00 1.196679124E+00 1.219733925E+00 1.221971621E+00 1.217777505E+00 1.212888930E+00 1.211064711E+00
1.083333839E+01 1.024156548E+00 1.011123344E+00 1.101378966E+00 1.198275135E+00 1.221874214E+00 1.225136928E+00 1.222509905E+00 1.220016836E+00 1.221698629E+00
1.100000000E+01 1.024193944E+00 1.011224844E+00 1.103795888E+00 1.199811899E+00 1.223687295E+00 1.227853475E+00 1.226736844E+00 1.226641156E+00 1.231759895E+00
1.116672606E+01 1.024116236E+00 1.011289193E+00 1.107107828E+00 1.201469383E+00 1.225397169E+00 1.230435702E+00 1.230870642E+00 1.233215405E+00 1.241589054E+00
1.133324570E+01 1.023920130E+00 1.011328197E+00 1.111620127E+00 1.203409866E+00 1.227194659E+00 1.233145266E+00 1.235224626E+00 1.240005063E+00 1.251264647E+00
1.149996187E+01 1.023595460E+00 1.011354090E+00 1.117640427E+00 1.205770720E+00 1.229241294E+00 1.236187173E+00 1.239988682E+00 1.247060936E+00 1.260648524E+00
1.166670514E+01 1.023131854E+00 1.011383681E+00 1.125394536E+00 1.208642958E+00 1.231662554E+00 1.239692112E+00 1.245203537E+00 1.254241591E+00 1.269505762E+00
1.183333839E+01 1.022531417E+00 1.011444492E+00 1.134886693E+00 1.212040659E+00 1.234531783E+00 1.243691993E+00 1.250758821E+00 1.261295600E+00 1.277635075E+00
1.200000000E+01 1.021828440E+00 1.011582560E+00 1.145743084E+00 1.215879001E+00 1.237851850E+00 1.248106090E+00 1.256435589E+00 1.267973507E+00 1.284943285E+00
1.216672606E+01 1.021114964E+00 1.011870046E+00 1.157151741E+00 1.219986431E+00 1.241546578E+00 1.252759187E+00 1.261988178E+00 1.274114509E+00 1.291447374E+00
1.233324570E+01 1.020560395E+00 1.012406635E+00 1.168045198E+00 1.224158470E+00 1.245473882E+00 1.257436350E+00 1.267226951E+00 1.279671794E+00 1.297235152E+00
1.249996187E+01 1.020405400E+00 1.015923860E+00 1.177502500E+00 1.228222279E+00 1.249462148E+00 1.261952265E+00 1.272061494E+00 1.284687375E+00 1.302424352E+00
1.266670514E+01 1.020913567E+00 1.041226413E+00 1.185123069E+00 1.232068516E+00 1.253358283E+00 1.266199247E+00 1.276494206E+00 1.289250095E+00 1.307155756E+00
1.283333839E+01 1.022294777E+00 1.060252434E+00 1.191044163E+00 1.235646744E+00 1.257066406E+00 1.270155071E+00 1.280586502E+00 1.293463752E+00 1.311545621E+00
1.300000000E+01 1.024648585E+00 1.073723068E+00 1.195660184E+00 1.238944136E+00 1.260560143E+00 1.273859722E+00 1.284424393E+00 1.297447923E+00 1.315711143E+00
