N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 3.737161000E-03 3.292399000E-03 2.930409000E-03 2.613037000E-03
1.016672606E+01 2.575693000E-03 2.262753000E-03 2.011434000E-03 1.793024000E-03
1.033324570E+01 2.033748000E-03 1.552277000E-03 1.379191000E-03 1.229953000E-03
1.049996187E+01 1.363335000E-03 1.063985000E-03 9.456550000E-04 8.443990000E-04
1.066670514E+01 9.231790000E-04 7.293390000E-04 6.490290000E-04 5.809240000E-04
1.083333839E+01 6.219180000E-04 5.004560000E-04 4.464110000E-04 4.010910000E-04
1.100000000E+01 4.170670000E-04 3.441150000E-04 3.081840000E-04 2.785050000E-04
1.116672606E+01 2.865770000E-04 2.374730000E-04 2.139850000E-04 1.950260000E-04
1.133324570E+01 1.921430000E-04 1.648250000E-04 1.498740000E-04 1.382450000E-04
1.149996187E+01 1.331780000E-04 1.153630000E-04 1.062920000E-04 9.970600000E-05
1.166670514E+01 9.006100000E-05 8.178100000E-05 7.671500000E-05 7.349800000E-05
1.183333839E+01 6.374900000E-05 5.899300000E-05 5.659900000E-05 5.559800000E-05
1.200000000E+01 4.589700000E-05 4.351700000E-05 4.286500000E-05 4.314900000E-05
1.216672606E+01 3.379500000E-05 3.296200000E-05 3.330000000E-05 3.421600000E-05
1.233324570E+01 2.554000000E-05 2.561800000E-05 2.643200000E-05 2.755800000E-05
1.249996187E+01 1.982000000E-05 2.035300000E-05 2.131600000E-05 2.241100000E-05
1.266670514E+01 1.575400000E-05 1.644700000E-05 1.739400000E-05 1.838800000E-05
1.283333839E+01 1.277700000E-05 1.348100000E-05 1.435400000E-05 1.524600000E-05
1.300000000E+01 1.052800000E-05 1.120500000E-05 1.199500000E-05 1.278500000E-05
