N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 3.738647200E-02 3.770810300E-02 3.785708200E-02 3.799732800E-02
1.016672606E+01 2.686099600E-02 2.708574300E-02 2.719597400E-02 2.730434500E-02
1.033324570E+01 1.899719400E-02 1.912974200E-02 1.919006600E-02 1.925359700E-02
1.049996187E+01 1.367739800E-02 1.332785800E-02 1.334458900E-02 1.336771400E-02
1.066670514E+01 9.386831000E-03 9.181930000E-03 9.167739000E-03 9.161542000E-03
1.083333839E+01 6.435621000E-03 6.266098000E-03 6.233916000E-03 6.210625000E-03
1.100000000E+01 4.335139000E-03 4.242481000E-03 4.203302000E-03 4.173517000E-03
1.116672606E+01 2.934211000E-03 2.855207000E-03 2.817250000E-03 2.788735000E-03
1.133324570E+01 1.979329000E-03 1.915889000E-03 1.884330000E-03 1.861635000E-03
1.149996187E+01 1.335693000E-03 1.288081000E-03 1.265073000E-03 1.249517000E-03
1.166670514E+01 9.068760000E-04 8.736600000E-04 8.588250000E-04 8.495910000E-04
1.183333839E+01 6.242600000E-04 6.026680000E-04 5.941960000E-04 5.894330000E-04
1.200000000E+01 4.392970000E-04 4.260910000E-04 4.217910000E-04 4.197230000E-04
1.216672606E+01 3.182550000E-04 3.105010000E-04 3.085760000E-04 3.078720000E-04
1.233324570E+01 2.383130000E-04 2.338320000E-04 2.330840000E-04 2.329740000E-04
1.249996187E+01 1.845550000E-04 1.819080000E-04 1.816880000E-04 1.817870000E-04
1.266670514E+01 1.474210000E-04 1.457910000E-04 1.457680000E-04 1.563480000E-04
1.283333839E+01 1.209210000E-04 1.198460000E-04 1.296600000E-04 1.294570000E-04
1.300000000E+01 1.012860000E-04 1.084770000E-04 1.070070000E-04 1.051000000E-04
