N_Fe N_B T n_Fe n_Fe_SRH
1.000000E+10 1.778e+15 290 1.147254106E+00 1.153679736E+00
1.468000E+10 1.778e+15 290 1.149253932E+00 1.153690372E+00
2.154000E+10 1.778e+15 290 1.150778209E+00 1.153705852E+00
3.162000E+10 1.778e+15 290 1.151954679E+00 1.153728357E+00
4.642000E+10 1.778e+15 290 1.152906611E+00 1.153761008E+00
6.813000E+10 1.778e+15 290 1.153651492E+00 1.153808134E+00
1.000000E+11 1.778e+15 290 1.153768821E+00 1.153875665E+00
1.468000E+11 1.778e+15 290 1.153898720E+00 1.153971627E+00
2.154000E+11 1.778e+15 290 1.154055562E+00 1.154105280E+00
3.162000E+11 1.778e+15 290 1.154254865E+00 1.154288823E+00
4.642000E+11 1.778e+15 290 1.154510194E+00 1.154533394E+00
6.813000E+11 1.778e+15 290 1.154832237E+00 1.154848106E+00
1.000000E+12 1.778e+15 290 1.155224014E+00 1.155234878E+00
1.468000E+12 1.778e+15 290 1.155678286E+00 1.155685731E+00
2.154000E+12 1.778e+15 290 1.156102540E+00 1.156107627E+00
3.162000E+12 1.778e+15 290 1.156500725E+00 1.156504144E+00
4.642000E+12 1.778e+15 290 1.156800391E+00 1.156802109E+00
6.813000E+12 1.778e+15 290 1.157398730E+00 1.157399930E+00
1.000000E+13 1.778e+15 290 1.16316255E+00 1.16316255E+00
