N_Fe N_B T n_Fe n_Fe_SRH
1.000000E+10 1.778e+15 305 1.139991154E+00 1.141735087E+00
1.468000E+10 1.778e+15 305 1.140572329E+00 1.141765786E+00
2.154000E+10 1.778e+15 305 1.140994604E+00 1.141810493E+00
3.162000E+10 1.778e+15 305 1.141318537E+00 1.141875963E+00
4.642000E+10 1.778e+15 305 1.141589403E+00 1.141970151E+00
6.813000E+10 1.778e+15 305 1.141845270E+00 1.142105428E+00
1.000000E+11 1.778e+15 305 1.142119848E+00 1.142297683E+00
1.468000E+11 1.778e+15 305 1.142445916E+00 1.142567606E+00
2.154000E+11 1.778e+15 305 1.142855493E+00 1.142938877E+00
3.162000E+11 1.778e+15 305 1.143939559E+00 1.143997110E+00
4.642000E+11 1.778e+15 305 1.147193393E+00 1.147235371E+00
6.813000E+11 1.778e+15 305 1.153991701E+00 1.154023682E+00
1.000000E+12 1.778e+15 305 1.157516672E+00 1.157538650E+00
1.468000E+12 1.778e+15 305 1.158955876E+00 1.158971246E+00
2.154000E+12 1.778e+15 305 1.160640621E+00 1.160651366E+00
3.162000E+12 1.778e+15 305 1.161910513E+00 1.161918059E+00
4.642000E+12 1.778e+15 305 1.167073578E+00 1.167111008E+00
6.813000E+12 1.778e+15 305 1.172134619E+00 1.172138671E+00
1.000000E+13 1.778e+15 305 1.173107636E+00 1.173110521E+00
