N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.212009800E+00 1.206333981E+00 1.201014530E+00 1.196169175E+00
1.016672606E+01 1.219348007E+00 1.213651763E+00 1.208351481E+00 1.203545434E+00
1.033324570E+01 1.224750268E+00 1.219070066E+00 1.213830582E+00 1.209112992E+00
1.049996187E+01 1.228709075E+00 1.223088259E+00 1.217959064E+00 1.213387665E+00
1.066670514E+01 1.231642218E+00 1.226136531E+00 1.221180365E+00 1.216826380E+00
1.083333839E+01 1.233890936E+00 1.228571942E+00 1.223868100E+00 1.219818091E+00
1.100000000E+01 1.235731896E+00 1.230688814E+00 1.226332878E+00 1.222685697E+00
1.116672606E+01 1.237392323E+00 1.232731016E+00 1.228829580E+00 1.225685897E+00
1.133324570E+01 1.239062519E+00 1.234898734E+00 1.231555620E+00 1.228998383E+00
1.149996187E+01 1.240901121E+00 1.237344650E+00 1.234638081E+00 1.232706863E+00
1.166670514E+01 1.243030805E+00 1.240160350E+00 1.238115728E+00 1.236785421E+00
1.183333839E+01 1.245525159E+00 1.243359935E+00 1.241931501E+00 1.241109912E+00
1.200000000E+01 1.248393867E+00 1.246876710E+00 1.245952213E+00 1.245503616E+00
1.216672606E+01 1.251579693E+00 1.250585557E+00 1.250016877E+00 1.249801100E+00
1.233324570E+01 1.254977650E+00 1.254348173E+00 1.253992649E+00 1.253898198E+00
1.249996187E+01 1.258473359E+00 1.258059576E+00 1.257809918E+00 1.257766775E+00
1.266670514E+01 1.261981408E+00 1.261673034E+00 1.261465299E+00 1.261438658E+00
1.283333839E+01 1.265465633E+00 1.265197577E+00 1.265001815E+00 1.264978187E+00
1.300000000E+01 1.268936584E+00 1.268678564E+00 1.268484122E+00 1.268459361E+00
