N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 310 2.100E-4 1.210346575E+00 1.267827368E+00
1.468000E+10 1.000E+17 310 2.100E-4 1.244669083E+00 1.268962934E+00
2.154000E+10 1.000E+17 310 2.100E-4 1.253052606E+00 1.270210892E+00
3.162000E+10 1.000E+17 310 2.100E-4 1.259977213E+00 1.271434562E+00
4.642000E+10 1.000E+17 310 2.100E-4 1.267800697E+00 1.275293415E+00
6.813000E+10 1.000E+17 310 2.100E-4 1.273342604E+00 1.278381889E+00
1.000000E+11 1.000E+17 310 2.100E-4 1.278536864E+00 1.281916552E+00
1.468000E+11 1.000E+17 310 2.100E-4 1.284190663E+00 1.286301841E+00
2.154000E+11 1.000E+17 310 2.100E-4 1.289462360E+00 1.290594856E+00
3.162000E+11 1.000E+17 310 2.100E-4 1.294241814E+00 1.294749405E+00
4.642000E+11 1.000E+17 310 2.100E-4 1.298539921E+00 1.298876634E+00
6.813000E+11 1.000E+17 310 2.100E-4 1.302492609E+00 1.302925144E+00
1.000000E+12 1.000E+17 310 2.100E-4 1.306501377E+00 1.306969628E+00
1.468000E+12 1.000E+17 310 2.100E-4 1.310650603E+00 1.311063566E+00
2.154000E+12 1.000E+17 310 2.100E-4 1.314984951E+00 1.315326793E+00
3.162000E+12 1.000E+17 310 2.100E-4 1.309604830E+00 1.309934070E+00
4.642000E+12 1.000E+17 310 2.100E-4 1.308470469E+00 1.308760162E+00
6.813000E+12 1.000E+17 310 2.100E-4 1.329749567E+00 1.330037517E+00
1.000000E+13 1.000E+17 310 2.100E-4 1.337436208E+00 1.337644337E+00
