N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.184342707E+00 1.184559582E+00 1.184872170E+00 1.185319076E+00 1.185950624E+00 1.186828537E+00 1.188021407E+00 1.189593213E+00 1.191583722E+00 1.193985818E+00 1.196734330E+00 1.199724254E+00 1.202858244E+00 1.206091066E+00 1.209433831E+00 1.212920701E+00 1.216575520E+00 1.220401693E+00 1.224386557E+00
1.600000000E+01 1.240316060E+00 1.240408662E+00 1.240543574E+00 1.240739630E+00 1.241023398E+00 1.241431671E+00 1.242014134E+00 1.242835465E+00 1.243975594E+00 1.245526229E+00 1.247581600E+00 1.250222751E+00 1.253497749E+00 1.257404980E+00 1.261889562E+00 1.266858632E+00 1.272209097E+00 1.277850953E+00 1.283713974E+00
1.700000000E+01 1.306745254E+00 1.306948245E+00 1.307242962E+00 1.307669130E+00 1.308281536E+00 1.309153609E+00 1.310379715E+00 1.312073715E+00 1.314360453E+00 1.317356996E+00 1.321144094E+00 1.325735747E+00 1.331062441E+00 1.336982099E+00 1.343317311E+00 1.349898175E+00 1.356587729E+00 1.363284082E+00 1.369910346E+00
1.549996187E+01 1.218423512E+00 1.218501900E+00 1.218615866E+00 1.218780972E+00 1.219018860E+00 1.219358986E+00 1.219840144E+00 1.220511292E+00 1.221430798E+00 1.222663347E+00 1.224274369E+00 1.226322346E+00 1.228849746E+00 1.231873683E+00 1.235379654E+00 1.239324058E+00 1.243647451E+00 1.248291290E+00 1.253206679E+00
1.649996187E+01 1.268797241E+00 1.268937468E+00 1.269141499E+00 1.269437471E+00 1.269864725E+00 1.270477120E+00 1.271346061E+00 1.272561927E+00 1.274231581E+00 1.276468963E+00 1.279376652E+00 1.283020063E+00 1.287402605E+00 1.292455626E+00 1.298053618E+00 1.304049704E+00 1.310311022E+00 1.316734820E+00 1.323244144E+00
1.674996808E+01 1.285901093E+00 1.286074197E+00 1.286325791E+00 1.286690168E+00 1.287214957E+00 1.287964651E+00 1.289023434E+00 1.290495329E+00 1.292498803E+00 1.295152507E+00 1.298551066E+00 1.302735535E+00 1.307671074E+00 1.313247239E+00 1.319306189E+00 1.325684887E+00 1.332246848E+00 1.338890127E+00 1.345538291E+00
1.624993176E+01 1.254018989E+00 1.254131687E+00 1.254295803E+00 1.254534160E+00 1.254878849E+00 1.255374142E+00 1.256079443E+00 1.257071314E+00 1.258442850E+00 1.260297961E+00 1.262738247E+00 1.265842373E+00 1.269642639E+00 1.274109271E+00 1.279154027E+00 1.284655396E+00 1.290492062E+00 1.296564768E+00 1.302798126E+00
1.574996808E+01 1.229379010E+00 1.229459050E+00 1.229575634E+00 1.229744990E+00 1.229989958E+00 1.230342116E+00 1.230844011E+00 1.231550899E+00 1.232531094E+00 1.233863404E+00 1.235630323E+00 1.237906401E+00 1.240743047E+00 1.244154085E+00 1.248109329E+00 1.252542577E+00 1.257372279E+00 1.262522758E+00 1.267933096E+00
1.524993176E+01 1.205646530E+00 1.205750220E+00 1.205900331E+00 1.206116395E+00 1.206424787E+00 1.206859814E+00 1.207463740E+00 1.208284739E+00 1.209372033E+00 1.210768912E+00 1.212506850E+00 1.214604636E+00 1.217072765E+00 1.219916379E+00 1.223131435E+00 1.226698703E+00 1.230585295E+00 1.234753886E+00 1.239169760E+00
