N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.023085594E+00 1.022984599E+00 1.022838835E+00 1.022630098E+00 1.022334586E+00 1.021923173E+00 1.021364216E+00 1.020631351E+00 1.019719135E+00 1.018667409E+00 1.017587986E+00 1.016674761E+00 1.016171653E+00 1.016294308E+00 1.017152561E+00 1.018738299E+00 1.020985320E+00 1.023842474E+00 1.027310622E+00
1.600000000E+01 1.233318003E+00 1.233676704E+00 1.234192425E+00 1.234927141E+00 1.235960110E+00 1.237385692E+00 1.239303537E+00 1.241796989E+00 1.244899993E+00 1.248562861E+00 1.252641164E+00 1.256929283E+00 1.261229695E+00 1.265412393E+00 1.269427431E+00 1.273281342E+00 1.277010389E+00 1.280665603E+00 1.284304250E+00
1.700000000E+01 1.324978728E+00 1.325112229E+00 1.325305637E+00 1.325584231E+00 1.325982261E+00 1.326544540E+00 1.327326582E+00 1.328392420E+00 1.329808062E+00 1.331631225E+00 1.333899448E+00 1.336621736E+00 1.339778510E+00 1.343330329E+00 1.347231633E+00 1.351443480E+00 1.355939857E+00 1.360705542E+00 1.365728774E+00
1.549996187E+01 1.021627245E+00 1.023521260E+00 1.026254951E+00 1.030169939E+00 1.035713190E+00 1.043433121E+00 1.053930689E+00 1.067727042E+00 1.085014878E+00 1.105326022E+00 1.127301294E+00 1.148886992E+00 1.168092592E+00 1.183852776E+00 1.196263561E+00 1.206093798E+00 1.214153897E+00 1.221010118E+00 1.226996812E+00
1.649996187E+01 1.284879156E+00 1.285030559E+00 1.285249437E+00 1.285563739E+00 1.286010773E+00 1.286638195E+00 1.287503011E+00 1.288666943E+00 1.290186896E+00 1.292101521E+00 1.294418235E+00 1.297108199E+00 1.300114141E+00 1.303368595E+00 1.306813793E+00 1.310415177E+00 1.314164929E+00 1.318076478E+00 1.322173558E+00
1.674996808E+01 1.304166761E+00 1.304305150E+00 1.304505428E+00 1.304793547E+00 1.305204366E+00 1.305783009E+00 1.306584575E+00 1.307670809E+00 1.309102399E+00 1.310927334E+00 1.313168570E+00 1.315817455E+00 1.318837604E+00 1.322178441E+00 1.325791747E+00 1.329644279E+00 1.333722313E+00 1.338027640E+00 1.342568230E+00
1.624993176E+01 1.263586055E+00 1.263785327E+00 1.264072666E+00 1.264483779E+00 1.265065394E+00 1.265875543E+00 1.266980375E+00 1.268445539E+00 1.270321509E+00 1.272625479E+00 1.275329108E+00 1.278361309E+00 1.281628348E+00 1.285040396E+00 1.288531600E+00 1.292068894E+00 1.295651423E+00 1.299303190E+00 1.303061493E+00
1.574996808E+01 1.171918027E+00 1.172759583E+00 1.173969191E+00 1.175691159E+00 1.178109117E+00 1.181438457E+00 1.185898458E+00 1.191651988E+00 1.198711166E+00 1.206839037E+00 1.215521298E+00 1.224087375E+00 1.231958992E+00 1.238858447E+00 1.244818707E+00 1.250033550E+00 1.254709966E+00 1.259009008E+00 1.263048788E+00
1.524993176E+01 1.011721564E+00 1.011697707E+00 1.011663772E+00 1.011616224E+00 1.011551107E+00 1.011464993E+00 1.011357245E+00 1.011234418E+00 1.011117419E+00 1.011050627E+00 1.011108991E+00 1.011395786E+00 1.012025306E+00 1.048678426E+00 1.078201065E+00 1.100727476E+00 1.118351456E+00 1.132704902E+00 1.144697129E+00
