N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.032716355E+00 1.032561720E+00 1.032337948E+00 1.032016258E+00 1.031558236E+00 1.030915181E+00 1.030030535E+00 1.028848837E+00 1.027335908E+00 1.025513543E+00 1.023503502E+00 1.021557423E+00 1.020029271E+00 1.019264568E+00 1.019456280E+00 1.020589572E+00 1.022527789E+00 1.025145353E+00 1.028399612E+00
1.600000000E+01 1.214599080E+00 1.215184667E+00 1.216025845E+00 1.217222461E+00 1.218901082E+00 1.221209967E+00 1.224300125E+00 1.228285983E+00 1.233186087E+00 1.238864626E+00 1.245018976E+00 1.251253901E+00 1.257220524E+00 1.262725421E+00 1.267736515E+00 1.272315127E+00 1.276551115E+00 1.280534675E+00 1.284350350E+00
1.700000000E+01 1.328801814E+00 1.328947586E+00 1.329158540E+00 1.329461849E+00 1.329894110E+00 1.330502518E+00 1.331344404E+00 1.332483586E+00 1.333982026E+00 1.335887333E+00 1.338220132E+00 1.340967782E+00 1.344089606E+00 1.347532177E+00 1.351246812E+00 1.355201653E+00 1.359384308E+00 1.363796001E+00 1.368442030E+00
1.549996187E+01 1.008924738E+00 1.008921211E+00 1.008916646E+00 1.008911222E+00 1.008905880E+00 1.008903297E+00 1.008909732E+00 1.008938174E+00 1.009013004E+00 1.012038314E+00 1.045540634E+00 1.079473919E+00 1.110296773E+00 1.135715384E+00 1.155505097E+00 1.170828291E+00 1.183078090E+00 1.193243948E+00 1.201881250E+00
1.649996187E+01 1.284871277E+00 1.285062806E+00 1.285339202E+00 1.285735084E+00 1.286296136E+00 1.287079526E+00 1.288151553E+00 1.289580084E+00 1.291420960E+00 1.293700272E+00 1.296399896E+00 1.299455823E+00 1.302773791E+00 1.306256280E+00 1.309828010E+00 1.313450247E+00 1.317121352E+00 1.320866971E+00 1.324725769E+00
1.674996808E+01 1.306471231E+00 1.306631748E+00 1.306863774E+00 1.307196878E+00 1.307670559E+00 1.308335140E+00 1.309250684E+00 1.310481827E+00 1.312087568E+00 1.314106464E+00 1.316542709E+00 1.319361119E+00 1.322496734E+00 1.325875946E+00 1.329438814E+00 1.333152614E+00 1.337013212E+00 1.341036819E+00 1.345247690E+00
1.624993176E+01 1.258486209E+00 1.258773714E+00 1.259187494E+00 1.259777785E+00 1.260609351E+00 1.261760614E+00 1.263316901E+00 1.265355396E+00 1.267921210E+00 1.271001320E+00 1.274512077E+00 1.278314680E+00 1.282255720E+00 1.286208587E+00 1.290094862E+00 1.293885193E+00 1.297590429E+00 1.301249318E+00 1.304914817E+00
1.574996808E+01 1.114984489E+00 1.116359641E+00 1.118338517E+00 1.121160374E+00 1.125131802E+00 1.130616521E+00 1.137990965E+00 1.147542811E+00 1.159304072E+00 1.172863181E+00 1.187289723E+00 1.201336899E+00 1.213912330E+00 1.224501779E+00 1.233206385E+00 1.240441481E+00 1.246627635E+00 1.252068447E+00 1.256957186E+00
1.524993176E+01 1.014349242E+00 1.014297964E+00 1.014224338E+00 1.014119709E+00 1.013973263E+00 1.013772821E+00 1.013507410E+00 1.013172958E+00 1.012782292E+00 1.012378745E+00 1.012047908E+00 1.011916233E+00 1.012126641E+00 1.012797079E+00 1.013989382E+00 1.015712365E+00 1.034410240E+00 1.055295158E+00 1.072899938E+00
