N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.046985636E+00 1.019029252E+00 1.009798118E+00 1.025917854E+00 1.180777705E+00 1.247890474E+00 1.282459141E+00 1.307680030E+00 1.331790577E+00
1.016672606E+01 1.046769829E+00 1.018941500E+00 1.009777694E+00 1.027945254E+00 1.181730330E+00 1.248325302E+00 1.282714098E+00 1.307874270E+00 1.331956397E+00
1.033324570E+01 1.046456892E+00 1.018815025E+00 1.009748695E+00 1.030870449E+00 1.183098781E+00 1.248950150E+00 1.283081397E+00 1.308154693E+00 1.332196154E+00
1.049996187E+01 1.046005661E+00 1.018634275E+00 1.009708174E+00 1.035057327E+00 1.185045295E+00 1.249839410E+00 1.283606168E+00 1.308556530E+00 1.332540348E+00
1.066670514E+01 1.045360342E+00 1.018379140E+00 1.009652911E+00 1.040980860E+00 1.187775348E+00 1.251088032E+00 1.284347147E+00 1.309126487E+00 1.333029752E+00
1.083333839E+01 1.044448401E+00 1.018025460E+00 1.009580297E+00 1.049220854E+00 1.191528401E+00 1.252808134E+00 1.285376400E+00 1.309923135E+00 1.333716375E+00
1.100000000E+01 1.043181758E+00 1.017547918E+00 1.009490382E+00 1.060407063E+00 1.196545204E+00 1.255116606E+00 1.286774642E+00 1.311014821E+00 1.334662194E+00
1.116672606E+01 1.041465717E+00 1.016927401E+00 1.009389755E+00 1.075074473E+00 1.202999134E+00 1.258108905E+00 1.288619158E+00 1.312472273E+00 1.335933726E+00
1.133324570E+01 1.039222300E+00 1.016164995E+00 1.009297680E+00 1.093396864E+00 1.210891932E+00 1.261819359E+00 1.290964190E+00 1.314354572E+00 1.337591386E+00
1.149996187E+01 1.036434744E+00 1.015302503E+00 1.009253577E+00 1.114841248E+00 1.219949485E+00 1.266182125E+00 1.293817350E+00 1.316690731E+00 1.339673934E+00
1.166670514E+01 1.033212202E+00 1.014442521E+00 1.009322239E+00 1.137949341E+00 1.229600911E+00 1.271019913E+00 1.297124253E+00 1.319463501E+00 1.342184125E+00
1.183333839E+01 1.029851898E+00 1.013751270E+00 1.009590726E+00 1.160581880E+00 1.239120386E+00 1.276083880E+00 1.300773336E+00 1.322606218E+00 1.345083886E+00
1.200000000E+01 1.026841723E+00 1.013425563E+00 1.020199779E+00 1.180727193E+00 1.247893398E+00 1.281131263E+00 1.304623421E+00 1.326018745E+00 1.348305085E+00
1.216672606E+01 1.024737556E+00 1.013627997E+00 1.057995453E+00 1.197356621E+00 1.255622784E+00 1.285990845E+00 1.308541113E+00 1.329597184E+00 1.351772384E+00
1.233324570E+01 1.023928233E+00 1.014433062E+00 1.087819888E+00 1.210600855E+00 1.262324545E+00 1.290580367E+00 1.312430843E+00 1.333262955E+00 1.355426264E+00
1.249996187E+01 1.024459397E+00 1.015828363E+00 1.110914514E+00 1.221220137E+00 1.268173542E+00 1.294887510E+00 1.316248010E+00 1.336978126E+00 1.359235843E+00
1.266670514E+01 1.026105356E+00 1.017765385E+00 1.129290316E+00 1.229999292E+00 1.273363308E+00 1.298944751E+00 1.319995708E+00 1.340744113E+00 1.363198346E+00
1.283333839E+01 1.028608039E+00 1.020213642E+00 1.144463062E+00 1.237475228E+00 1.278052777E+00 1.302810811E+00 1.323710560E+00 1.344589038E+00 1.367329313E+00
1.300000000E+01 1.031835499E+00 1.023185680E+00 1.157271817E+00 1.243971300E+00 1.282368072E+00 1.306556456E+00 1.327445192E+00 1.348552040E+00 1.371650243E+00
