fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc Pm FF Vm Im dev 
00S1 7:19 293.5 39.5 1.000E+000 1.537E+000 3.826E-011 2.443E+003 3.361E+000 1.764E-005 1.444E-005 2.233E-002 1.443E-005 8.249E-008 2.560E-001 1.130E-002 7.235E-006 1.700E-003 
00S2 7:37 296.4 39.12 1.000E+000 1.505E+000 6.200E-011 2.378E+003 3.297E+000 1.867E-005 1.528E-005 2.266E-002 1.527E-005 8.867E-008 2.563E-001 1.150E-002 7.643E-006 4.784E-003 
00S3 7:59 299.2 38.75 1.000E+000 1.460E+000 9.501E-011 2.316E+003 3.224E+000 1.934E-005 1.427E-005 2.052E-002 1.425E-005 7.481E-008 2.558E-001 1.040E-002 7.124E-006 3.015E-003 
00S4 8:19 301.9 38.4 1.000E+000 1.519E+000 1.527E-010 2.256E+003 3.172E+000 2.065E-005 1.443E-005 1.988E-002 1.442E-005 7.332E-008 2.559E-001 1.010E-002 7.187E-006 1.397E-003 
00S5 8:46 304.7 38.05 1.000E+000 1.449E+000 2.305E-010 2.193E+003 3.111E+000 2.181E-005 1.475E-005 1.949E-002 1.474E-005 7.350E-008 2.559E-001 9.900E-003 7.348E-006 2.880E-003 
00S6 9:6 307 37.77 1.000E+000 1.415E+000 4.366E-010 2.142E+003 3.073E+000 2.562E-005 1.464E-005 1.788E-002 1.462E-005 6.690E-008 2.559E-001 9.000E-003 7.351E-006 1.186E-003 
00S7 9:47 312.3 37.13 1.000E+000 1.407E+000 7.211E-010 2.024E+003 2.966E+000 2.599E-005 1.428E-005 1.669E-002 1.426E-005 6.082E-008 2.555E-001 8.400E-003 7.155E-006 1.072E-003 
00S8 10:18 314.6 36.85 1.000E+000 1.378E+000 1.012E-009 1.973E+003 2.947E+000 2.836E-005 1.593E-005 1.763E-002 1.592E-005 7.186E-008 2.561E-001 8.900E-003 7.984E-006 1.298E-003 
00S9 10:39 317.5 36.52 1.000E+000 1.422E+000 1.536E-009 1.908E+003 2.887E+000 3.006E-005 1.399E-005 1.485E-002 1.397E-005 5.296E-008 2.552E-001 7.500E-003 6.967E-006 6.646E-004 
0S10 11:4 320.8 36.14 1.000E+000 1.521E+000 2.486E-009 1.835E+003 2.847E+000 3.335E-005 1.550E-005 1.531E-002 1.548E-005 6.059E-008 2.556E-001 7.700E-003 7.768E-006 6.246E-004 
0S11 11:30 322.8 35.92 1.000E+000 1.509E+000 3.186E-009 1.790E+003 2.818E+000 3.542E-005 1.401E-005 1.333E-002 1.399E-005 4.755E-008 2.550E-001 6.700E-003 6.991E-006 9.112E-004 
0S12 11:55 326 35.57 1.000E+000 1.449E+000 4.965E-009 1.719E+003 2.781E+000 3.892E-005 1.446E-005 1.288E-002 1.444E-005 4.741E-008 2.550E-001 6.500E-003 7.182E-006 5.711E-004 
0S13 12:17 328.5 35.29 1.000E+000 1.527E+000 7.341E-009 1.663E+003 2.757E+000 4.247E-005 1.559E-005 1.306E-002 1.556E-005 5.184E-008 2.552E-001 6.600E-003 7.736E-006 6.787E-004 
0S14 12:44 331.7 34.95 1.000E+000 1.426E+000 1.042E-008 1.591E+003 2.722E+000 4.711E-005 1.587E-005 1.235E-002 1.584E-005 4.992E-008 2.551E-001 6.200E-003 7.924E-006 4.275E-004 
