N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+16 295 3.800E-4 3.779966E+1 1.935450E+1 6.166750E-1 8.303030E+1
1.468000E+10 1.000E+16 295 3.800E-4 3.771938E+1 1.929110E+1 6.160350E-1 8.302090E+1
2.154000E+10 1.000E+16 295 3.800E-4 3.760622E+1 1.919450E+1 6.151540E-1 8.297250E+1
3.162000E+10 1.000E+16 295 3.800E-4 3.744943E+1 1.907280E+1 6.139700E-1 8.295120E+1
4.642000E+10 1.000E+16 295 3.800E-4 3.723713E+1 1.891080E+1 6.124300E-1 8.292350E+1
6.813000E+10 1.000E+16 295 3.800E-4 3.695826E+1 1.870200E+1 6.104960E-1 8.288830E+1
1.000000E+11 1.000E+16 295 3.800E-4 3.660551E+1 1.844300E+1 6.080860E-1 8.285500E+1
1.468000E+11 1.000E+16 295 3.800E-4 3.617862E+1 1.813500E+1 6.053220E-1 8.280910E+1
2.154000E+11 1.000E+16 295 3.800E-4 3.568590E+1 1.777740E+1 6.023050E-1 8.270960E+1
3.162000E+11 1.000E+16 295 3.800E-4 3.514218E+1 1.739860E+1 5.990570E-1 8.264520E+1
4.642000E+11 1.000E+16 295 3.800E-4 3.456312E+1 1.699980E+1 5.955910E-1 8.258170E+1
6.813000E+11 1.000E+16 295 3.800E-4 3.395928E+1 1.657880E+1 5.920390E-1 8.246000E+1
1.000000E+12 1.000E+16 295 3.800E-4 3.333351E+1 1.615420E+1 5.882840E-1 8.237890E+1
1.468000E+12 1.000E+16 295 3.800E-4 3.268267E+1 1.571550E+1 5.843250E-1 8.229170E+1
2.154000E+12 1.000E+16 295 3.800E-4 3.200155E+1 1.525300E+1 5.802310E-1 8.214530E+1
3.162000E+12 1.000E+16 295 3.800E-4 3.128568E+1 1.478130E+1 5.758120E-1 8.205130E+1
4.642000E+12 1.000E+16 295 3.800E-4 3.053228E+1 1.428380E+1 5.712880E-1 8.188970E+1
6.813000E+12 1.000E+16 295 3.800E-4 2.974003E+1 1.377700E+1 5.664910E-1 8.177480E+1
1.000000E+13 1.000E+16 295 3.800E-4 2.890864E+1 1.324680E+1 5.615850E-1 8.159600E+1
1.468000E+13 1.000E+16 295 3.800E-4 2.803877E+1 1.270900E+1 5.564410E-1 8.145810E+1
2.154000E+13 1.000E+16 295 3.800E-4 2.713202E+1 1.215190E+1 5.512110E-1 8.125420E+1
3.162000E+13 1.000E+16 295 3.800E-4 2.619099E+1 1.159080E+1 5.457460E-1 8.109070E+1
4.642000E+13 1.000E+16 295 3.800E-4 2.521933E+1 1.101560E+1 5.402400E-1 8.085130E+1
6.813000E+13 1.000E+16 295 3.800E-4 2.422166E+1 1.044170E+1 5.344770E-1 8.065610E+1
1.000000E+14 1.000E+16 295 3.800E-4 2.320361E+1 9.860000E+0 5.286640E-1 8.037870E+1
